id,translated_russian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
926,"Путешествие самолетом может быть страшным опытом для людей любого возраста и происхождения, особенно если они не летали раньше или пережили травматическое событие.","Путешествие на самолёте может оказаться пугающим для человека любого возраста и социального статуса, особенно если это его первый полет в жизни или если у него в прошлом было какое-либо травмирующее событие.",0.9186859130859375,"Путешествие на самолёте может быть пугающим опытом для людей всех возрастов и из любых слоёв общества, особенно если они никогда не летали раньше или пережили травматическое событие.",0.9365882277488708
927,"Нечего стыдиться: это не отличается от личных страхов и неприязни к другим вещам, которые имеют очень многие люди.","Стыдиться этого не стоит: это ничем не отличается от личной неприязни и страха перед другими вещами, которые есть у очень многих людей.",0.9140847325325012,"Это не то, чего стоит стыдиться: это не отличается от личных страхов и неприязней к другим вещам, которые есть у очень многих людей.",0.9294543266296387
928,"Для некоторых понимание того, как работает самолет и что происходит во время полета, может помочь преодолеть страх, основанный на неизвестности или на отсутствии контроля.","Понимание того, как работает самолет и что происходит во время полета, может помочь преодолеть страх, который возникает из-за неизвестности или неспособности контролировать процесс.",0.9316430687904358,"Для некоторых понимание того, как работают самолеты и что происходит во время полета, может помочь преодолеть страх, основанный на неизвестности или на отсутствии контроля.",0.9612176418304443
929,Компаниям курьеров хорошо платят за быструю доставку.,"Службам доставки хорошо платят за быстрое выполнение доставки. Часто скорость доставки коммерческой документации, товара или запасных частей для срочного ремонта очень важна.",0.6770554184913635,"Курьерские компании хорошо оплачиваются за быструю доставку. Часто время имеет большое значение для бизнес-документов, товаров или запасных частей для срочного ремонта.",0.6656067967414856
930,"На некоторых маршрутах крупные компании имеют свои собственные самолеты, но для других маршрутов и менее крупных фирм возникла проблема.","На некоторых маршрутах  у более крупных компаний есть свои собственные самолёты, но для других маршрутов и более мелких компаний с этим была проблема.",0.9072217345237732,"На некоторых маршрутах крупные компании имеют свои собственные самолеты, но для других маршрутов и мелких фирм возникла проблема.",0.9500873684883118
931,"Если они посылают товары воздушным транспортом, на некоторых маршрутах может потребоваться несколько дней, чтобы пройти разгрузку и таможню.","Если бы они отправляли что-либо как авиационный груз, то на некоторых маршрутах разгрузка и прохождение таможни могли бы занимать несколько дней.",0.8863814473152161,"Если бы они отправляли грузы авиаперевозкой, на некоторых маршрутах это могло занять несколько дней, чтобы пройти разгрузку и таможню.",0.9148237705230713
932,"Единственный способ доставить его быстрее, это отправить его в качестве проверенного багажа. Правила авиалинии не позволят им отправлять багаж без пассажира, в который вы входите.","Единственный способ быстрее разобраться с ним — это отправить его как зарегистрированный багаж. Регламент авиакомпании не позволяет отправлять багаж без пассажира, поэтому тут нужно ваше участие.",0.7525306344032288,"Единственный способ отправить это быстрее был отправить его как зарегистрированный багаж. Правила авиакомпаний не позволяют отправлять багаж без пассажира, именно здесь вы и понадобитесь.",0.7510513663291931
933,"Очевидный способ полета в первом или бизнес-классе заключается в том, чтобы вытащить кучу денег за привилегию (или, что еще лучше, заставить компанию сделать это для вас).",Самый очевидный способ перелёта в первом или бизнес-классе — это раскошелиться за данную привилегию (или же — вариант получше — заставить вашу компанию заплатить за вас).,0.8289305567741394,"Очевидный способ лететь в первом или бизнес-классе — это раскошелиться на внушительную сумму денег за это привилегию (или, что еще лучше, заставить вашу компанию сделать это за вас).",0.855965793132782
934,"Однако это не является дешевым: как грубое правило большого пальца, вы можете ожидать, что будете платить за бизнес в четыре раза больше, чем обычно, и в одиннадцать раз за первый класс!",Впрочем это совсем недешево — по опыту в грубом приближении вы заплатите  в четыре раза больше обычного эконом-класса за бизнес и в одиннадцать раз больше за первый класс!,0.6282514929771423,"Однако это не бывает дешево: в качестве простых правил, вы можете ожидать, что заплатите до четырех раз больше, чем за обычный эконом-класс для бизнеса, и до одиннадцати раз больше для первого класса!",0.6511684060096741
935,В целом нет смысла даже искать скидки на рабочие места или места первого класса на прямых рейсах от А до В.,"Как правило, нет смысла даже искать скидки на бизнес-класс или первый класс для прямых полетов из A в Б.",0.841172993183136,"В целом, нет смысла даже искать скидки на бизнес- или первый класс на прямых рейсах из A в B.",0.8574020266532898
936,"Авиакомпании хорошо знают, что существует определенная ключевая группа листовок, которые готовы заплатить верхний доллар за привилегию попасть куда-нибудь быстро и в комфорт и соответственно заплатить.","Авиакомпании хорошо знают, что существует определённая основная группа пассажиров, которая готова заплатить кругленькую сумму за привилегию быстро и комфортно добраться куда-либо, поэтому они и взимают соответствующую плату.",0.6179264783859253,"Авиакомпании хорошо знают, что есть определенная группа пассажиров, готовых заплатить высокую цену за привилегию быстро добраться куда-то и комфортно, и взимают соответствующую плату.",0.6515001058578491
937,"Столица Молдовы - Чишинеу, местный язык - румынский, но широко используется русский.","Столицей Молдовы является Кишинёв. Местный язык — румынский, но русский также широко распространён.",0.9424063563346863,"Столицей Молдавии является Кишинёв. Местным языком является румынский, но русский широко используется.",0.9427338242530823
938,"Молдова является многоэтнической республикой, которая страдает от этнических конфликтов.","Молдова — многонациональная республика, ставшая жертвой этнического конфликта.",0.9518048167228699,"Молдова — многонациональная республика, которая страдала от этнических конфликтов.",0.9577223062515259
939,"В 1994 году этот конфликт привел к созданию самопровозглашенной Приднестровьей Республики на востоке Молдовы, которая имеет свое собственное правительство и свою валюту, но не признается ни одной из стран - членов ООН.","В 1994 году этот конфликт привёл к созданию на востоке Молдовы самопровозглашённой Приднестровской республики, которая имеет собственное правительство и валюту, но не признана ни одним государством-членом ООН.",0.9468978047370911,"В 1994 году этот конфликт привел к созданию самопровозглашенной Приднестровской Республики на востоке Молдовы, имеющей собственное правительство и валюту, но не признанной ни одной страной-членом ООН.",0.949501097202301
940,"Экономические связи между этими двумя частями Молдовы были восстановлены, несмотря на провал политических переговоров.","Несмотря на безуспешность политических переговоров, экономические связи между этими двумя частями Молдовы были восстановлены.",0.9646875262260437,"Экономические связи были восстановлены между этими двумя частями Молдовы, несмотря на неудачу в политических переговорах.",0.9659579396247864
941,Основной религией Молдовы является православный христианин.,Основной религией в Молдавии является православное христианство.,0.9500029683113098,Основная религия в Молдове — православное христианство.,0.9368089437484741
942,"Измир — третий по величине город в Турции с населением около 3,7 миллиона человек, вторым по величине портом после Стамбула и очень хорошим транспортным узлом.","Измир является третьим по величине городом Турции с населением около 3,7 миллиона человек, крупнейшим после Стамбула портом и отличным транспортным узлом.",0.9535191655158997,"Измир — третий по величине город в Турции с населением около 3,7 миллиона человек, второй по величине порт после Стамбула и очень хороший транспортный узел.",0.9497758746147156
943,"Когда - то древний город Смирна стал современным, развитым и занятым торговым центром, который объехал огромный залив и окружил горы.","Некогда древний город Смирна сегодня — современный, развитый и оживленный торговый центр, расположившийся вдоль огромного залива и окруженный горами.",0.701705813407898,"Когда-то это был древний город Смирна, теперь это современный, развитый и оживленный торговый центр, расположенный вокруг огромной бухты и окружаемый горами.",0.6968603730201721
944,"Широкие бульвары, стеклянные здания и современные торговые центры окутаны традиционными красными крышами, рынком XVIII века, а также старыми мечетями и церквями, хотя город имеет атмосферу больше средиземноморской Европы, чем традиционной Турции.","Широкие бульвары, здания со стеклянными фасадами современные торговые центры перемежаются местами  с традиционными крышами с красной черепицей, рынком XVIII века, старыми мечетями и церквями, хотя город и имеет больше атмосферу средиземноморской Европы, чем традиционной Турции.",0.8851671814918518,"Широкие бульвары, здания с стеклянными фасадами и современные торговые центры соседствуют с традиционными крытыми красной черепицей, рынком XVIII века, старыми мечетями и церквями, хотя у города больше атмосферы Средиземноморской Европы, чем традиционной Турции.",0.8853752613067627
945,Село Халдарсвик предлагает вид на близлежащий остров Эйстрой и имеет необычную октагональную церковь.,"Из деревни Халдорсвик открывается вид на близлежащий остров Эстурой, также в ней расположена необычная восьмигранная церковь.",0.9182798266410828,Деревня Халдарсвик предлагает виды на близлежащий остров Эйстурой и имеет необычную восьмиугольную церковь.,0.946561872959137
946,На церковном дворе есть интересные мраморные скульптуры голубей над некоторыми гробницами.,На церковном кладбище над некоторыми могилами есть интересные мраморные скульптуры голубей.,0.9086430668830872,В церковном дворе есть интересные мраморные скульптуры голубей над некоторыми могилами.,0.9484348297119141
947,"Это стоит полчаса, чтобы прогуляться по интригующей деревне.",Стоит уделить полчаса и прогуляться по необычной деревне.,0.8898571729660034,Стоит потратить полчаса на прогулку по этому интересному селу.,0.8644918203353882
948,"На севере и в легкодоступном месте находится романтический и увлекательный город Синтра, который стал известным для иностранцев после блестящего рассказа о его роскоши, записанного лордом Байроном.","Сравнительно не далеко, к северу, расположен романтический и очаровательный городок Синтра, воспетый лордом Байроном и получивший после этого известность во всём мире.",0.8518198132514954,"На севере, в легкой доступности, находится романтичный и очаровательный город Синтра, который стал знаменит у иностранцев благодаря восхитительному описанию его великолепия, сделанному лордом Байроном.",0.8821492791175842
949,"Автобус Scotturb 403 регулярно путешествует в Синтре, останавливаясь в Кабо-да-Роке.",Автобус Scotturb № 403 совершает регулярные рейсы в Синтру и делает остановку на мысе Рока.,0.8088625073432922,"Автобус Scotturb 403 регулярно курсирует до Синтры, останавливаясь в Кабу да Рока.",0.8905255198478699
950,"Также на севере посетите великий Убежище Девы Фатимы (Шрин), место всемирно известных Марианских призраков.",Севернее посетите также великий Храм Фатимской Богоматери (усыпальница) — место всемирно известных явлений Девы Марии.,0.7971251606941223,"Также на севере посетите великий Санкуарий нашей леди Фатимской (Святилище), место всемирно известных марийских явлений.",0.7958707809448242
951,"Пожалуйста, помните, что вы, по сути дела, посещаете место массового захоронения, а также место, которое имеет почти неисчислимое значение для значительной части населения мира.","Просьба помнить, что ты, в принципе, находишься на месте братской могилы, а также месте, которое является неописуемо важным для немалого процента обитателей земного шара.",0.878885805606842,"Пожалуйста, помните, что вы, по сути, посещаете место массовых захоронений, а также место, которое имеет практически неоценимое значение для значительной части населения мира.",0.9387337565422058
952,"Все еще есть много мужчин и женщин, которые пережили свое время здесь, и еще много тех, у кого были близкие, которые были убиты или работали до смерти там, как евреи, так и нееврейки.","В живых есть ещё много мужчин и женщин, которые пережили своё пребывание здесь, но есть ещё больше людей, чьи близкие были убиты здесь или работали тут до смерти, будь то евреи или люди других национальностей.",0.8425396084785461,"Все еще много мужчин и женщин, которые выжили в то время здесь, и еще больше тех, у кого были любимые, убитые или доведенные до смерти работой там, как евреев, так и неевреев.",0.8268911242485046
953,"Пожалуйста, не шути о Холокосте или нацистах.","Пожалуйста, относитесь к этому месту со всем достоинством, серьёзностью и уважением, которых оно заслуживает. Не шутите про Холокост и нацистов.",0.7770804762840271,"Пожалуйста, относитесь к этому месту с той честью, торжественностью и уважением, которые оно заслуживает. Не делайте шуток о Холокосте или нацистах.",0.8024578094482422
954,Не портить площадку маркировкой или царапать граффити в конструкции.,"Не оскверняйте это место, нанося или выцарапывая граффити на объекты вокруг.",0.6885635852813721,"Не портьте территорию, оставляя или царапая граффити на сооружениях.",0.7896482348442078
955,"Официальные языки Барселоны - каталонский и испанский, около половины из них предпочитают говорить на каталанском, подавляющее большинство его понимает, и практически все знают испанский язык.","Официальными языками Барселоны являются каталанский и испанский. Примерно половина населения предпочитает разговаривать на каталанском, большинство понимают его, и практически все знают испанский.",0.923423707485199,"Официальными языиками Барселоны являются каталанский и испанский. Около половины предпочитают говорить на каталанском, подавляющее большинство понимает его, и практически все знают испанский.",0.9365787506103516
956,"Однако большинство знаков указывается только на каталанском языке, поскольку он установлен законом в качестве первого официального языка.","Однако большинство знаков указываются только на каталанском языке, поскольку он по закону является первым официальным языком.",0.9528824090957642,"Однако большинство знаков указаны только на каталанском, поскольку он установлен законом в качестве первого официального языка.",0.9677461385726929
957,Тем не менее испанский язык также широко используется в общественном транспорте и других учреждениях.,"Тем не менее, испанский язык также широко используется в общественном транспорте и других общественных местах.",0.9630798697471619,"Тем не менее, испанский язык также широко используется в общественном транспорте и других учреждениях.",0.9745903611183167
958,"Регулярные объявления в метро делаются только на каталанском языке, однако о незапланированных сбоях объявляет автоматизированная система на самых различных языках, включая испанский, английский, французский, арабский и японский.","Обычные объявления в метро делаются только на каталонском языке, но незапланированные перебои объявляются автоматизированной системой на самых разных языках, включая испанский, английский, французский, арабский и японский.",0.9388499855995178,"В метро регулярно объявления делаются только на каталонском языке, но неплановые перебои объявляются автоматизированной системой на множестве языков, включая испанский, английский, французский, арабский и японский.",0.929347574710846
959,"У парижан есть репутация эгоцентричного, грубого и высокомерного.","Парижане слывут эгоцентричными, грубыми и надменными.",0.8260061740875244,"Парижане славятся своей эгоцентричностью, грубостью и высокомерием.",0.8353278040885925
960,"Хотя часто это всего лишь неточный стереотип, лучший способ прожить в Париже - это быть на лучшем поведении, вести себя, как тот, кто ""дружелюбный"" (вырос). Это значительно облегчит процесс.","Пускай часто это всего лишь ложный стереотип, всё же лучший способ преуспеть в Париже — это вести себя наилучшим образом, как ""bien élevé"" (хорошо воспитанный) человек. Это значительно облегчит адаптацию в этом городе.",0.6151918768882751,"Хотя это часто всего лишь неточный стереотип, лучший способ ладить в Париже — это вести себя наилучшим образом, acting как кто-то, кто «bien élevé» (хорошо воспитан). Это значительно упростит передвижение.",0.6473580002784729
961,"Если вы проявите какие-то элементарные любезности, то внезапные внешние эффекты парижан быстро испарятся.","Неприветливый внешний облик парижан тут же испарится, стоит вам проявить немного элементарной вежливости.",0.7515910267829895,"Внезапная внешность парижан быстро исчезнет, если вы проявите некоторые основные вежливости.",0.8188706040382385
962,"В национальном парке Плитвиц-Лейкс имеется большое количество лесов, главным образом бук, ели и фир, и в нем есть смесь альпийской и средиземноморской растительности.","Национальный парк Плитвицкие озёра сильно зарос лесом, в основном буками, елями и пихтами, и представляет собой смесь альпийской и средиземноморской растительности.",0.8920058012008667,"Национальный парк Плитвицкие озера густо покрыт лесами, в основном буком, елью и пихтой, и отличается смешением альпийской и средиземноморской растительности.",0.8936123251914978
963,"Она имеет весьма широкий круг растительных сообществ, что обусловлено разнообразием микроклиматов, различиями в почвах и различными уровнями высоты.","Благодаря совокупности микроклиматов, различным почвам и перепадам высот в нем представлено особенно широкое разнообразие растительных сообществ.",0.9082688689231873,"У него заметно широкий спектр растительных сообществ благодаря разнообразию микро-климатов, различным типам почв и изменяющимся уровням высоты.",0.935343325138092
964,В этом районе также проживает очень большое разнообразие видов животных и птиц.,Местность изобилует огромным количеством различных видов животных и птиц.,0.9386153221130371,Эта территория также является домом для чрезвычайно разнообразного набора видов животных и птиц.,0.9369783997535706
965,"Редкая фауна, такая, как европейский коричневый медведь, волк, орел, сова, рыжая, дикая кошка и каперкайли, может быть найдена там вместе со многими более распространенными видами.","Здесь можно встретить редких представителей фауны, например, европейского бурого медведя, волка, орла, сову, рысь, дикую кошку и глухаря, а также многих других распространённых видов животных.",0.80963534116745,"Редкие животные, такие как европейский бурый медведь, волк, орел, сова, рысь, дикая кошка и глухарь, могут быть найдены там, наряду со многими более распространенными видами.",0.8825474381446838
966,"Во время посещения монастырей женщины обязаны носить юбки, покрывающие колени, и прикрывать свои плечи.",При посещении монастырей женщины должны быть одеты в юбки ниже колена и с покрытыми плечами.,0.8933202624320984,"Во время посещения монастырей женщины должны носить юбки, закрывающие колени, и иметь покрытые плечи.",0.9355112314224243
967,"Большинство монастырей дают обертки для неподготовленных женщин, но если вы принесете свою, особенно с яркими цветами, вы получите улыбку от монаха или монахини у входа.","В большинстве монастырей дают облачение женщинам, которые пришли неподготовленными, но если вы возьмете свое, особенно яркой расцветки, монах или монахиня на входе улыбнутся вам.",0.8127323985099792,"Большинство монастырей действительно предоставляют покрывала для женщин, которые приходят неподготовленными, но если вы принесете свое собственное, особенно если оно ярких цветов, вы получите улыбку от монаха или монахини на входе.",0.845211386680603
968,"В том же ключе мужчины обязаны носить брюки, покрывающие колени.","Аналогично, мужчины должны носить брюки, которые бы закрывали колени.",0.8885212540626526,"В том же духе, от мужчин требуются брюки, закрывающие колени.",0.9173714518547058
969,"Это тоже можно одолжить у входа, но эта одежда не стирается после каждого пользователя, так что тебе может неудобно носить эти юбки. Один размер подходит для всех мужчин!","Их тоже можно взять при входе, однако эту одежду не стирают после каждого использования, поэтому вам может быть некомфортно в этих юбках. Один размер для всех мужчин!",0.80374675989151,"Это также можно взять напрокат из запаса у входа, но эта одежда не стирается после каждого пользователя, поэтому вам может быть некомфортно носить эти юбки. Один размер подходит всем для мужчин!",0.8427496552467346
970,"Майорская кухня, как и аналогичные зоны в Средиземноморье, основана на хлебе, овощах и мясе (особенно свинине) и использует оливковое масло по всему Средиземному морю.","Кухня Майорки, равно как и кухни подобных регионов Средиземноморья, основывается на овощах, хлебе и мясе (в особенности свинине), с повсеместным использованием оливкового масла.",0.8590446710586548,"Кулинария Мальорки, как и в аналогичных зонах Средиземноморья, основывается на хлебе, овощах и мясе (особенно свинине), и везде используется оливковое масло.",0.8635912537574768
971,"Простой популярный ужин, особенно летом, — «Памба Оли: хлеб с оливковым маслом, помидорами и любыми доступными присадками, такими, как сыр, тунцовая рыба и т.д.».","Простым и популярным блюдом на обед, особенно в летнее время, является Па-амб-оли: хлеб с оливковым маслом, помидорами и любой имеющейся начинкой, такой как сыр, тунец и т. д.",0.8740169405937195,"Простой популярный ужин, особенно летом, - это Па амб Оли: хлеб с оливковым маслом, помидором и любыми доступными приправами, такими как сыр, тунец и так далее.",0.8993443846702576
972,"Все существительные, наряду со словом Си для тебя, всегда начинают с заглавной буквы, даже посередине предложения.","Все существительные, а также слово Sie, означающее Вы, всегда пишутся с большой буквы даже в середине предложения.",0.6784561276435852,"Все существительные, вместе со словом ""Sie"" для обращения к вам, всегда начинаются с заглавной буквы, даже в середине предложения.",0.7295201420783997
973,Это важный способ провести различие между некоторыми глаголами и объектами.,Важно различать глаголы и дополнения.,0.849676787853241,Это важный способ различать некоторые глаголы и объекты.,0.929237961769104
974,"Можно также предположить, что это облегчает чтение, хотя писать несколько сложно из-за необходимости выяснить, используется ли глагол или прилагательный в субстантивной форме.","Это также вероятно упрощает чтение, в то время, как письмо несколько усложняется тем, что необходимо выяснять, используется ли глагол или прилагательное в субстантивированной форме.",0.8567665219306946,"Это также, возможно, облегчает чтение, хотя написание усложняется необходимостью выяснить, используется ли глагол или прилагательное в субстантивированной форме.",0.8897412419319153
975,"На итальянском языке произносится относительно легко, поскольку большинство слов произносится точно так же, как они написаны.","Произношение в итальянском языке относительно простое, так как большая часть слов произносится ровно так, как пишется.",0.8944197297096252,"Произношение в итальянском языке относительно легкое, так как большинство слов произносятся точно так, как написаны.",0.9075732827186584
976,"Основными буквами, которые нужно остерегаться, являются c и g, поскольку их произношение зависит от следующей гласности.","Следует быть особенно внимательным с буквами c и g, так как их произношение меняется в зависимости от последующей гласной.",0.8053895831108093,"Основные буквы, на которые стоит обратить внимание, это c и g, так как их произношение зависит от следующей гласной.",0.8315799832344055
977,"Кроме того, убедитесь, что слова r и rr являются по-другому: Karo означает дорогой, а Carro означает колесницу.","Еще не забудьте, что r и rr произносятся по-разному: caro означает ""дорогой"", а carro – ""повозка"".",0.7120140194892883,"Также убедитесь, что вы произносите r и rr по-разному: caro означает дорогой, тогда как carro означает колесницу.",0.782423198223114
978,У перса относительно простая и в основном обычная грамматика.,В персидском языке относительно лёгкая и в основном закономерная грамматика.,0.9243587255477905,Персидский язык имеет относительно простую и в основном регулярную грамматику.,0.9054266810417175
979,Поэтому чтение этой грамматики поможет вам много узнать о персидской грамматике и лучше понять фразы.,Поэтому чтение данного учебника персидской грамматики поможет узнать много нового и лучше понимать выражения.,0.8944264054298401,Поэтому чтение этого грамматического справочника поможет вам лучше понять персидскую грамматику и фразы.,0.9093649983406067
980,"Нет нужды говорить, что если вы знаете романский язык, вам будет легче учить португальский.","Очевидно, что если владеешь языком романский подгруппы, тебе будет проще выучить португальский.",0.8593812584877014,"Несомненно, если вы знаете романский язык, вам будет легче изучать португальский.",0.9138078093528748
981,"Однако люди, которые знают немного испанского, могут поспешно прийти к выводу, что португальский язык достаточно близок, чтобы его не нужно изучать отдельно.","Однако люди, которые знают немного испанский язык, могут поспешно заключить, что португальский язык достаточно схож и его можно не учить отдельно.",0.9053722023963928,"Однако люди, которые немного знают испанский, могут поспешно заключить, что португальский язык достаточно похож, чтобы его не нужно было изучать отдельно.",0.9181615710258484
982,"Домовременные обсерватории, как правило, устарели сегодня и остаются музеями или учебными заведениями.","Древние обсерватории, как правило, сегодня считаются устаревшими и служат музеями или образовательными учреждениями.",0.8794345855712891,Предсовременные обсерватории обычно устарели на сегодняшний день и остаются как музеи или учебные заведения.,0.913931667804718
