id,translated_korean,origin_translation,origin_bleu,gpt_translation,gpt_bleu
830,731、reliable、zan upon、end、leather、 feeling Nathan。 The:5 한 battleTube 그래서 사람들이 가죽 끝、심장 보도 인기、어디、zan。.,공시된 속도 제한은 이전 및 이후 구간보다 눈에 띄게 낮으며 - 보통 35-40 mph(56-64 km/h) - 해당 구간 내에선 속도 준수 엄수가 다른 구간보다 훨씬 중요합니다,0.22439081966876984,게시된 제한 속도는 이전 및 이후 구간에 비해 눈에 띄게 낮습니다 — 일반적으로 35-40 mph (56-64 km/h)로 — 이 속도를 엄격히 준수하는 것이 그 외의 경우보다 더욱 중요합니다.,0.22805917263031006
831,인기있는 Xhamster에서 인기있는 Xhamster에서 Reinzan을 통해 검색하면 잘되고 업데이트됩니다. students. well Pornstaring.,"흥미롭게도, 휴대 전화 서비스는 펜실베니아 와이즈와 같은 이 경로의 다른 많은 지점보다 여기에서 훨씬 강력합니다.",0.29270318150520325,"흥미롭게도, 여기서는 모바일 폰 서비스가 경로의 다른 구역, 예를 들어 펜실베이니아 와일드 지역보다 훨씬 더 강합니다.",0.29557573795318604
832,"tortured 5,000 신뢰할 수 있는 홍콩,end upon,reliable end, heart477 는 전사,니다.","독일 페이스트리는 꽤 훌륭하며, 바이에른에서는 남쪽 이웃인 오스트리아와 비슷하게 버터가 많이 들어가고 다양합니다.",0.2664453089237213,"독일의 페이스트리는 매우 맛있으며, 바이에른에서는 꽤 풍부하고 다양하여, 남쪽 이웃인 오스트리아의 것과 비슷합니다.",0.2644539177417755
833,", 지혜","과일 페이스트리는 흔하며, 사과는 1년 내내 페이스트리에 들어가며, 체리나 자두는 보통 여름에 많이 쓰여집니다.",0.33367323875427246,"과일 페이스트리는 일반적이며, 사과는 일년 내내 페이스트리에 사용되고, 체리와 자두는 여름에 나타납니다.",0.3182356655597687
834,"tortured dev orchiding,stringing, endthrough.  지혜 중국은 를 않습니다.","독일의 구운 식품 상당수에는 또한, 아몬드, 헤이즐넛, 및 다른 견과류가 포함되어 있습니다. 인기 있는 케이크류는 특히 진하게 내린 커피와 특히 잘 어울립니다.",0.2365906685590744,"많은 독일 제과 제품에는 아몬드, 헤이즐넛 및 기타 나무 열매가 포함되어 있습니다. 인기 있는 케이크는 종종 진한 커피 한 잔과 특히 잘 어울립니다.",0.21668031811714172
835,"355 일반 countingweight、、、5,000,、ook、성공、reliable、cene 그의, 30、 DH 코스 경험 이후、네트워크。.","만약 작지만 풍미가 진한 빵을 원한다면, 지역에 따라 베를리너, 팡쿠헨, 또는 크라펜으로 불리는 이 빵을 드셔보세요.",0.2973722517490387,"작고 풍부한 페이스트리를 원하신다면, 지역에 따라 베를리너, 판크루헨 또는 크랍펜이라고 불리는 것을 드셔보세요.",0.2865371108055115
836,인기 있는 중국、성공、끝、、지혜、경험、。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,커리는 약용 식물과 향신료를 기본으로 하여 고기나 채소를 곁들이는 요리입니다.,0.26385754346847534,카레는 허브와 향신료를 기반으로 하여 고기나 채소가 함께 들어간 요리입니다.,0.24703413248062134
837,ll Greece college at                                                                                                                                                   그리스                                                                   그리스,"""카레는 물의 양에 따라 """"되직""""하거나 """"묽게""""될 수 있다.""",0.2166948765516281,"카레는 액체의 양에 따라 ""건조한"" 또는 ""젖은"" 형태가 될 수 있습니다.",0.21080030500888824
838,"Un upon fourth does varied end, popular recording upon 5,000 go upon varied endweightthrough wellshing, popular recording. 네 번째에없는 것은 다양한 끝입니다.",북부 인도와 파키스탄의 내륙 지역에는 요거트가 일반적으로 커리에 쓰인다. 남부 인도와 아대륙의 다른 해안 지역에서는 코코넛 우유가 일반적으로 쓰인다.,0.21428361535072327,"북인도 및 파키스탄의 내륙 지역에서는 요거트가 카레에 일반적으로 사용되며, 남인도 및 아시아의 다른 해안 지역에서는 코코넛 밀크가 일반적으로 사용됩니다.",0.21477344632148743
839,"에이즈 canaker-심장-창조 자,                     .",인도네시아 음식이라고 하면 17000개의 섬들로 이루어진 나라 전체의 다양한 지방 음식들을 모두 아우르는 포괄적인 용어이다.,0.23489859700202942,"17,000개의 섬 중에서 선택할 수 있는 인도네시아 음식은 전국에 걸쳐 발견되는 다양한 지역 요리를 포함하는 포괄적 용어입니다.",0.23965223133563995
840,"flip, HO Recording desperation、sPark Piercing, well、heart、well、Creator well、end、잘 、 벤치를 수행 합니다.","그러나 한층 더 나아가 제한 없이 사용하면, 이 용어는 원래 자바 주요 섬의 중앙과 동쪽 지역의 음식을 의미하는 경향이 있다.",0.25224801898002625,"하지만, 추가적인 설명 없이 사용될 경우, 이 용어는 주 자바의 중앙 및 동부 지역에서 유래한 음식을 의미하는 경향이 있습니다.",0.2350352704524994
841,"엔트리、 상단、 잘、 검은、 펭귄, 벤치 대화 제어、 역사、까지、, wellTERlov 질문 플래시。 이제 잘 벤치 대화 제어、、、 기계,、 벤치 대화 제어、 당신은 end、 shop、.","이제 군도 전체에서 폭넓게 이용할 수 있는 자바식 요리법은 다양한 단순 제철 요리가 특징적이며, 자바인들이 선호하는 주요 향은 땅콩, 칠리, 설탕(특히 자바 코코넛 설탕)과 다양한 향신료입니다.",0.29460692405700684,"현재 군도 전역에서 널리 이용 가능한 자바 요리는 간단하게 양념된 다양한 요리를 특징으로 하며, 자바 사람들이 선호하는 주요 맛은 땅콩, 고추, 설탕(특히 자바 코코넛 설탕) 및 다양한 향신료입니다.",0.2797793447971344
842,신들을 유지-ING 신뢰할 수 있는. # well、Hoteling、values、Adv success、잘 않습니다.,등받이는 안장 양쪽에 늘어뜨린 승차자의 발을 받치는 받침이다.,0.22477535903453827,안장의 양쪽에 걸쳐 있는 발을 위한 지지대인 등자입니다.,0.25987544655799866
843,보도에 따르면 몬테레이의 # well- acceptance Greece proper   심혼 well  # China  호텔링의 heart1.4  .,"이 장치는 기수에게 훨씬 더 안정감을 주지만, 발이 끼일 수 있기 때문에 안전 문제가 있을 수 있습니다.",0.23490996658802032,"그들은 라이더에게 더 큰 안정성을 제공하지만, 라이더의 발이 그 안에 끼일 가능성으로 인해 안전 문제를 일으킬 수 있습니다.",0.24377864599227905
844,"355 중국 、 인기 、 Creator China 、 합격 위 중국 、 잘 、, 뜨거운 유사성 college、 HO 、 well 、 oooo . 성공적으로 、 팝 、, 중국 txxx는 그리스 대학을 、 않습니다.","말을 타고 있는 사람이 말에서 떨어져 등자에 발이 걸리면, 말이 도망가 버리는 경우 거기에 끌려갈 수 있습니다. 이 위험을 최소화하기 위해 여러 안전 예방 조치를 취할 수 있습니다.",0.2463689148426056,"만약 기수가 말에서 떨어지지만 발이 안장 고리에 걸려 있다면, 말이 도망치면 끌려갈 수 있습니다. 이러한 위험을 최소화하기 위해 여러 가지 안전 예방 조치를 취할 수 있습니다.",0.26396286487579346
845,"원리, 올가  지혜 중국 제조 업체 과학 끝 중국 , 올가 , 올가  지혜.","첫째, 대부분의 기수들은 힐이 있고 밑창이 매끈하고 좁은 승마화를 신습니다.",0.2852734625339508,"먼저, 대부분의 라이더는 굽이 있는 라이딩 부츠와 매끄럽고 꽤 좁은 밑창을 신습니다.",0.2671909034252167
846,"Expo,weight-ing, 1940ing, proper  값 중국  심장 간호사  HO 능력 중국 .","다음으로 일부 안장, 특히 영국의 안장에는 떨어지는 기수가 뒤로 당길 경우 등자 가죽이 안장에서 떨어질 수 있는 안전바가 있다.",0.25708407163619995,"다음으로, 일부 안장, 특히 영국식 안장은 안전 바가 있어 타 rider가 넘어질 때 뒤로 당겨지면 등자 장식이 안장에서 떨어질 수 있도록 되어 있습니다.",0.24657782912254333
847,"talking Affairs 8 Julie rip) Hoteling, 탱크는 잘 expandhab 않습니다, 지혜 중국은 루즈 벨트는 적응을하지 않습니다.",코차모 밸리(Cochamó Valley) - 남아메리카의 요세미티 계곡으로 알려진 칠레 최고의 등반지이며 큰 화강암 벽과 바위산이 다양하게 존재합니다.,0.2512364387512207,"코차모 밸리 - 칠레의 최고의 클라이밍 장소로, 남미의 요세미티로 알려져 있으며 다양한 그래니트 빅 월과 암벽이 있습니다.",0.2962978780269623
848,Jennifer 신뢰할 수있는                              .,산 정상에는 산봉우리에서 내려다보는 숨 막히게 아름다운 풍경이 있습니다. 세계 각지에서 찾아온 등산인들은 무한한 잠재력을 지닌 자연 속에서 계속 새로운 길을 추구하고 있습니다.,0.2795305550098419,"정상에서는 숨막히는 절경을 감상할 수 있습니다. 세계 각지의 등반가들이 끊임없이 새로운 루트를 개척하고 있으며, 이는 그 끝없는 벽의 잠재력 덕분입니다.",0.3036805987358093
849,"뗏목은 의도하지 않은, 스팬을 이해합니다. end. Now, reliable、 Adv one Dana until wisdoming experienced China heart Bangkok.",스키와 스노보드를 포함하는 활강 스노 스포츠는 스키나 스노보드를 발에 부착한 채 눈 덮인 지형을 미끄러져 내려가는 것이 관련된 인기 있는 스포츠입니다.,0.2453433871269226,"내리막 스노우 스포츠는 스키와 스노보드를 포함하며, 발에 스키나 스노보드를 부착하고 눈으로 덮인 지형을 미끄러지듯 내려가는 인기 있는 스포츠입니다.",0.24150456488132477
850,"지금 인기 있는 중국  지혜 추구,  탱크 작업 여러 번호   ING GOLD  4 China .","""스키여행은 스키광(""""ski bums"""")이라고 불리는 애호가들이 즐기는 여행 방식이다. 그 사람들은 휴가 일정을 어느 한 특정 장소에서 줄곧 스키를 타는 시간으로 계획한다.""",0.28189051151275635,"스키는 많은 열광자들이 참여하는 주요 여행 활동으로, 종종 ""스키 범""이라고 불리며 특정 장소에서 스키를 즐기기 위해 전체 휴가를 계획하는 경우가 많습니다.",0.2958122491836548
851,process要 인기있는소프트 카나 가죽要 지금 남자섹션 탱크 JCB 탱크 ZenWill 전,스키에 대한 생각은 매우 오래된 것이다. 스키 타는 사람들을 묘사한 동굴 벽화는 기원전 5000년까지 거슬러 올라간다.,0.2602729797363281,스키의 아이디어는 매우 오래되었습니다 — 스키어를 묘사한 동굴 벽화는 기원전 5000년까지 거슬러 올라갑니다!,0.27498385310173035
852,"뗏목 의도하지 않은  탱크 Chinasection heart-4 제한 잘 품질 trust, 최종 onor 배포 wellgradther skillsing upon StarCraft.",스포츠로서의 활강 스키는 적어도 17세기로 거슬러 올라가며 1861년에 최초의 레크리에이션 스키 클럽이 호주의 노르웨이인들에 의해 설립되었습니다.,0.23497772216796875,"스키가 스포츠로 시작된 것은 최소 17세기로 거슬러 올라가며, 1861년에는 노르웨이 사람들이 호주에 최초의 레크리에이션 스키 클럽을 열었습니다.",0.2309291660785675
853,"지금 기술 withPI 인기 개발,                                           .","스키로 하는 백패킹: 이 활동은 또한 백컨트리 스키, 스키 투어, 또는 스키 하이킹이라고도 불립니다.",0.2771981358528137,"스키 배낭여행: 이 활동은 백컨트리 스키, 스키 투어링 또는 스키 하이킹이라고도 불립니다.",0.27265891432762146
854,"마지막으로、 감염 마르티네즈、심장 번들 경험、지금, 잘、다음에、지금 Xhamster、His、ing end、.","이 활동은 알프스 방식의 스키 투어나 등산과 관련은 있지만 보통은 이를 포함하지 않고, 후자의 경우 가파른 지형에서 행해지며 훨씬 더 단단한 스키와 부츠가 필요하다.",0.2569887042045593,"이것은 알프스 스타일의 스키 투어링이나 등산과 관련이 있지만, 일반적으로 그와는 다르게 진행되며, 후자는 가파른 지형에서 이루어지며 훨씬 더 단단한 스키와 부츠가 필요합니다.",0.26236361265182495
855,사정은 잘 않습니다。탱크는 중국。。,스키 코스를 비슷한 하이킹 코스라고 생각해 보세요.,0.35800161957740784,스키 경로를 비슷한 하이킹 경로로 생각하세요.,0.34324076771736145
856,Un HK general Comments college heartINGZAN D acceptance첫 번째 소프트 일반 코멘트1.4 잘                   .,좋은 조건에서는 걷는 것보다 약간 더 먼 거리를 갈 수 있습니다. 그러나 잘 정비된 트랙과 무거운 배낭 없이는 크로스컨트리 스키에 해당하는 속도가 나지 않을 것입니다.,0.21521493792533875,"좋은 조건에서는 걷는 것보다 다소 더 먼 거리를 이동할 수 있지만, 잘 다듬어진 트랙에서 무거운 배낭 없이 크로스컨트리 스키의 속도를 낼 수 있는 경우는 매우 드뭅니다.",0.2067365050315857
857,특별 한 인기 있는 중국、 값 인기、 수락 wisdomseeking、、. 분지、、、pellet、rot、 Walsh 심장 베어링 pellet、end、acceleration、ien.,유럽은 상대적으로 작지만 많은 독립 국가들이 있는 대륙입니다. 보통 여러 국가를 여행하는 것은 비자 신청과 여권 심사를 여러 번 거쳐야 한다는 것을 의미합니다.,0.19907918572425842,유럽은 상대적으로 작은 대륙이지만 많은 독립 국가가 있는 곳입니다. 일반적인 상황에서는 여러 나라를 여행하는 것이 여러 번 비자 신청과 여권 통과를 해야 한다는 것을 의미합니다.,0.20471379160881042
858,"가공 days±10% girl, ,  honorog 대중 음악에.","하지만, 솅겐 존(국경 자유 통행 지역: Schengen zone)은 이런 측면에서 다소 한 나라같이 작용한다.",0.26914769411087036,셴겐 지역은 이 점에서 다소 한 나라처럼 작용합니다.,0.2846764028072357
859,"작업 (15) tanker general upon pop, 일반 그리스, 황량한 pellet 가속 30 % AIRing ND.","이 구역에 머무르는 한, 여권 검사대를 다시 거치지 않고도 일반적으로 국경을 넘을 수 있다.",0.22841808199882507,"이 구역에 머무르는 한, 일반적으로 다시 여권 통제 체크포인트를 통과하지 않고도 국경을 넘을 수 있습니다.",0.21891258656978607
860,", 기술 월시 중국 일±10% , generalina 마지막으로 코펜하겐 심장  #ing 심장 히로 잘 일±10% , 잠재적으로, (277) end.","마찬가지로, 솅겐 비자를 소지하면 각 솅겐 회원국에 개별적으로 비자를 신청할 필요가 없으므로 시간, 비용 및 서류 작업이 줄어듭니다.",0.27726036310195923,"비슷하게, 쉔겐 비자를 가지고 있으면 각 쉔겐 회원국에 대해 별도로 비자를 신청할 필요가 없으므로 시간, 돈 및 서류 작업을 절약할 수 있습니다.",0.28306975960731506
861,인기 있는 요리 채용、 # 이해、믿을 수 있는、ing.loop Polyimide、、zan 웹사이트 빛나는 탱크、ing.,골동품에 대한 보편적인 정의는 존재하지 않습니다. 몇 조세국에서는 100년 이상 오래된 제품을 골동품으로 분류합니다.,0.26853886246681213,제조된 품목이 앤티크인지를 정의하는 보편적인 정의는 없습니다. 일부 세무 기관들은 100년 이상 된 물품을 앤티크로 정의합니다.,0.28177231550216675
862,"process stomach,148 well 유리 대학을 포맷  촉수 탱크 SSDhabzan uponSpecial.",유럽에 비해 북미는 골동품이라고 정의 짓는 나이가 더 짧은 지리적 차이점을 보인다.,0.27044323086738586,"정의는 지리적 변Variation이 있으며, 북미와 같은 곳에서는 유럽에 비해 연령 제한이 더 짧을 수 있습니다.",0.28494587540626526
863,deed black Affordable、 유리 대학、탱크、、가열 된 신뢰할 수 있는、zan、one、.,수공예 제품들은 대량 생산된 유사 제품들만큼 낡지 않을지라도 골동품으로 정의할 수 있을 것입니다.,0.2565886974334717,"수공예 제품은 유사한 대량 생산 제품보다 더 젊지만, 고제품으로 정의될 수 있습니다.",0.2798321843147278
864,His Guide popular historical 잘 일 Jer 1960 end well 잘 잘  인기 있는 dev #seeking wisdomth-through-ing입니다.,순록 축산은 사미족의 중요한 생계 수단 중 하나이며 무역에 있어서도 그러한 문화는 다른 여러 종사자들에게도 중요한 의미를 지닙니다.,0.23333211243152618,"순록 사육은 사미족에게 중요한 생계 수단이며, 이와 관련된 문화는 다른 직업을 가진 많은 사람들에게도 중요합니다.",0.22736750543117523
865,",, 마지막으로 도매 일 예 1960 적절한 전시。 루즈 벨트에 따라、 영국 questionlo 그의、 가이드, 수락、 창조자、, end、, 월시 영국 questionlo 그의、 탱크。.","전통적으로 모든 사미(Sámi)인들이 대규모 순록 축산에 관여한 것은 아니지만, 대부분 순록을 짐수레 끄는 가축으로 기르며 어업이나 사냥 같은 것을 하면서 살았습니다.",0.2883419990539551,"전통적으로도 모든 사미인이 대규모 순록 사육에 관여한 것은 아니었으며, 주로 낚시, 사냥 및 비슷한 활동으로 삶을 영위하고 순록은 주로 짐을 나르는 동물로 사용되었습니다.",0.2912123501300812
866,"검색 일 예 1960 세그먼트에 . 인기 있는 역사  일 예 네트워크 1960, 잘 일 예 1960.",오늘날 여러 사미인들은 근대 무역업에 종사합니다. 관광업은 사미족의 영역인 사프미에서 중요한 수입원입니다.,0.32907480001449585,오늘 많은 사미인들이 현대 직종에서 일하고 있습니다. 관광은 사미 지역인 삽미에서 중요한 수입원입니다.,0.35379183292388916
867,"CD 인기、 녹음、녹음、、투명 한、 블랙, 잘、다음에、이 인기、403는882、지혜、정액 레바논 나무에 측정 끝 방화벽 blacktrue 않습니다.","특히 비(非)로마니, 사이에서는 널리 쓰이지만, 로마니, 사람들에 대한 부정적인 고정관념과 부정확한 인식을 주기 때문에 '집시'라는 말은 종종 불쾌하게 여겨지고 있다.",0.3135070204734802,"비록 ""집시""라는 단어가 널리 사용되지만, 특히 비로마인들 사이에서, 이 단어는 로마니 사람들에 대한 부정적인 고정관념과 부정확한 인식과의 연관성 때문에 종종 모욕적으로 간주됩니다.",0.28773507475852966
868,"355 well。 general Comments 대학、심장 중국、, 방콕、경험있는 방콕、、inspect college。.",만약 방문할 나라가 여행 경고 지역이 되는 경우 여행 건강 보험이나 여행 취소 보험이 영향받을 수 있습니다.,0.23724138736724854,"방문할 국가가 여행 자문을 받게 되는 경우, 귀하의 여행 건강 보험이나 여행 취소 보험에 영향을 미칠 수 있습니다.",0.25536248087882996
869,"Industrial inspect dev。 heart。 잘。 방콕을 통해 5.8, 수용 전사。 인기 있는。 # 전사。","자신의 의견이 아닌 정부의 의견을 듣고 싶을 수도 있지만, 각국 정부의 조언들은 자국민에 맞춰져 있다.",0.31074053049087524,"다른 정부의 조언도 참고하고 싶을 수 있지만, 그들의 조언은 그들의 시민을 위해 설계된 것입니다.",0.32464098930358887
870,"Workingogissue, 잘 증발에 유명한 Yuri Somalia Creatorxmling 경험 히말라야를 확인.",일례로 중동의 미국 시민들은 유럽인이나 아랍인과는 다른 상황에 처할 수 있다.,0.2585515081882477,"한 가지 예로, 중동에 있는 미국 시민들은 유럽인이나 아랍인들과 다른 상황에 직면할 수 있습니다.",0.2666986882686615
871,기계적 신뢰성  중국  잘       .,주의보는 그저 한 나라의 정치적 상황에 대한 간략한 요약본에 불과하다.,0.28984999656677246,여론은 한 나라의 정치 상황에 대한 간단한 요약에 불과합니다.,0.32898080348968506
872,"process、reliable、다음,、end caresani、heart well어디에서、공유 upper、.","제시된 견해는 다른 곳에서 얻을 수 있는 더 상세한 정보와 비교해 주로 피상적이고, 일반적이며, 지나치게 단순화된 모습이다.",0.209938183426857,제시된 관점은 종종 다른 곳에서 제공되는 더 구체적인 정보에 비해 대충 지나치고 일반적이며 단순화된 경향이 있습니다.,0.20515412092208862
873,"통제  인기 있는  # 인식  지혜  마음 , , 경험 는 Fujitsurina 않습니다.","악천후는 피해, 심각한 사회 혼란 또는 인명 손실을 초래할 수 있는 위험한 기상 현상의 총칭이다.",0.2617878019809723,"심각한 날씨는 피해, 심각한 사회적 혼란, 또는 인명 손실을 초래할 수 있는 위험한 기상 현상을 일반적으로 지칭하는 용어입니다.",0.2599300444126129
874,"제어  Greece  잘 Jennifer에, 엔드 악기 신뢰할 수있는 소말리아는 CD를 수행, 그리스의 success, 당 실, end 이해.","악천후는 전 세계 어디에서나 발생할 수 있으며 지역, 지형 및 대기 조건에 따라 다른 유형이 있다.",0.24960193037986755,"악천후는 세계 어디에서나 발생할 수 있으며, 이는 지리, 지형, 대기 조건에 따라 달라질 수 있는 다양한 종류가 있습니다.",0.24700793623924255
875,"다양한、,、、、、, end、ing reliable、end、。, tank reliable、ing, heart、, 형광 놀라운、, end、 대화 상자.","강풍, 우박, 이상 강수, 산불은 뇌우, 토네이도, 용오름, 사이클론처럼 악천후의 형태이자 영향이다.",0.22281548380851746,"강풍, 우박, 과도한 강수, 산불은 심각한 날씨의 형태와 영향이며, 뇌우, 토네이도, 물스파우트, 사이클론도 마찬가지입니다.",0.22698596119880676
876,.,"지역별 및 계절별 악천후 현상에는 폭풍설, 눈보라, 진눈깨비 및 황사 등이 포함됩니다.",0.24968183040618896,"지역적이고 계절적인 심각한 기상 현상에는 폭설, 눈보라, 얼음 폭풍, 그리고 먼지 폭풍이 포함됩니다.",0.26252609491348267
877,premier Victoriaing reliable、heart college、does perceived、warrior、 tank heated inspect、 perceived。 프리미어 빅토리아는 신뢰할 수있는 심장 대학、인지 않습니다。,여행자들은 여행 계획에 차질이 생기지 않도록 현지 날씨에 대해 미리 찾아보고 가야 한다.,0.21964119374752045,여행자들은 심각한 날씨가 그들의 지역에 영향을 미칠 수 있는 위험을 인식할 것을 강력히 권고합니다. 이는 그들의 여행 계획에 영향을 줄 수 있습니다.,0.21955600380897522
878,中文 중국어 中文 中文 중국어 中文 中文 中文 중국어 中文 中文 中文.,전투 지역으로 간주되는 국가를 방문할 계획이 있는 사람은 꼭 전문적인 훈련을 받아야 한다.,0.15606896579265594,"전쟁 지역으로 간주될 수 있는 국가를 방문할 계획이 있는 경우, 전문 훈련을 받는 것이 좋습니다.",0.1469433456659317
879,ll wellomo # did ThustherSON 호텔 댓글  몬터레이 잘 조정은 중국 .,'적대적 환경 코스'에 대한 인터넷 검색 결과가 아마도 현지 회사 주소를 제공해 줄 것입니다.,0.33107438683509827,'적대적 환경 과정'에 대한 인터넷 검색은 아마도 지역 회사의 주소를 제공할 것입니다.,0.3563821613788605
880,"ー 코멘트 도매 잘  JCB    ,  지혜  .","강의은 일반적으로 여기에서 논의되는 모든 문제에 대해 훨씬 더 자세히 다루며, 보통 실무 경험이 동반됩니다.",0.26308590173721313,"이 과정은 일반적으로 여기에서 논의된 모든 문제를 훨씬 더 자세히 다루며, 보통 실습 경험이 포함됩니다.",0.26984262466430664
881,대학 크리에이터 그들은 Francisco                                              .,"코스는 보통 2-5일 정도이며 역할극, 각종 응급 처치, 때때로 무기 교육훈련에 참여하게 된다.",0.2730362117290497,"과정은 보통 2-5일 동안 진행되며 역할 놀이, 많은 응급 처치 및 때때로 무기 훈련이 포함됩니다.",0.2886417806148529
882,",             .",야생 생존을 다루는 서적과 잡지는 흔하지만 전쟁 지역을 다루는 출판물은 거의 없습니다.,0.2655603587627411,"야생 생존에 관한 책과 잡지는 흔하지만, 전쟁 지역에 관한 출판물은 드뭅니다.",0.3062305450439453
883,킹 strapon 영국 고객                                        .,해외에서의 성전환 수술을 계획하고 있는 여행자는 귀국할 때 유효한 서류를 가지고 있는지 반드시 확인해야 합니다.,0.2558985650539398,해외에서 성전환 수술을 계획하는 여행객들은 귀국을 위한 유효한 서류를 소지하고 있는지 확인해야 합니다.,0.25538793206214905
884,process does hearting wisdom 마지막으로 당신이 경험 한 어머니 heart 비무장 중국 Choice end.,"여권을 성별 미기재(X)로 표시하여 발급해 주거나, 원하는 이름과 성별에 따라 서류를 갱신해 주는가의 여부는 정부마다 다릅니다.",0.2304026484489441,정부가 성별을 명시하지 않은 여권(X)을 발급하거나 원하는 이름과 성별에 맞게 문서를 업데이트하는 데 대한 의지는 다양합니다.,0.23542186617851257
885,EMC 지금 신성한 않습니다。 심장、 긴장、 인기 있는 다시 탱크。.,외국 정부의 이러한 문서들을 받아들이려는 의지 또한 매우 다양합니다.,0.3032805025577545,외국 정부들이 이러한 문서를 존중할 의향은 그만큼 다양하게 나타납니다.,0.318768173456192
886,"4,000 빠른-430% 적절한 dev JCBWhere에  우드에 잘  1cy.",2001년 9월 11일 이후 시대에서는 보안 검색대 조사 역시 훨씬 더 성가신 일이 되었습니다.,0.2513372004032135,"9/11 이후, 보안 검사 지점에서의 검색도 훨씬 더 침해적이 되었습니다.",0.2434767335653305
887,준수 하나、trueyle 마지막으로、심장 끝 펠 릿 잘、지혜 전사、end、.,"수술 전의 트랜스젠더들은 그들의 사생활, 존엄성이 온전하다고 해서 스캐너를 통과할 수 있으리라 기대해서는 안 된다.",0.2857572138309479,수술 전 성전환자들은 개인 정보와 존엄성이 유지된 채로 스캐너를 통과할 것이라고 기대해서는 안 됩니다.,0.28718554973602295
888,"신뢰할 수있는 잘 추진  Creator  간호사 친절, -4 중국  경험.",이안류(rip currents)는 해변에서 종종 암초나 이와 비슷한 것들에 부딪혀 부서지는 파도로부터 되돌아오는 해류이다.,0.25459179282188416,"조류는 해변에서 파도가 부서진 후 다시 돌아오는 흐름으로, 종종 산호초나 이와 유사한 곳에서 발생합니다.",0.2706618905067444
889,☆ 심장 ☆ 잘 ☆ 잘 ☆ 인기 ☆-4 중국 ☆ 끝 중국 ☆ 스러스트 심장 ☆ 형광등 밸런싱 악기를 검사합니다.,"수중 내 체계적 분류로 인해 환원수는 몇몇의 깊은 곳에 농축되며, 이로 인해 이곳에는 급속 전류부터 심층수까지 형성될 수 있습니다.",0.32392337918281555,"수중 지형 때문에 환류는 몇몇 깊은 구간에 집중되며, 그곳에서는 깊은 물로 향하는 빠른 해류가 형성될 수 있습니다.",0.29179856181144714
890,"탱크 Yandex 하지 않습니다  heartsection 잘 추력, 이해 검사 college.",대부분 불가능할 수도 있는 물살을 거슬러 헤엄치려 하다가 피로에 지쳐 사망하는 경우가 대부분이다.,0.26134181022644043,"대부분의 사망은 현재에 맞서 수영하려고 애쓰다가 발생하며, 이는 불가능할 수도 있습니다.",0.2892996370792389
891,"working 탱크 general1.4load 잘 추력 않습니다,섹션 인기 있는 요리어디、zan.","해류를 벗어나기만 하면, 평소처럼 수영해서 돌아오는 것은 그다지 어렵지 않다.",0.31065163016319275,"현재의 흐름에서 벗어나기만 하면, 다시 수영하는 것은 평소보다 더 어렵지 않습니다.",0.31629660725593567
892,"배포、148 일반 신뢰할 수 있는 마지막으로、 ND 경험, 성공 방콕、최종 성공은 존경 일반 적절한 전시、,일반 유리 계산 심장。 #.","해류에 다시 휘말리지 않을 만한 곳을 노리시거나, 아니면 본인의 수영이 능력이나, 다른 사람에 의해 발견이 됐는지의 여부에 따라 구조를 기다리는 것이 좋을 수도 있습니다.",0.33026716113090515,"다시 붙잡히지 않도록 다른 곳을 목표로 삼아 보거나, 자신의 기술과 인지 여부에 따라 구조를 기다리는 것도 좋습니다.",0.3332688510417938
893,"File one、success、zan、 The、 Hoteling、does 중국、wedgeing、, 그리스 대학을 종료 어디。.","재입국 충격은 신혼 단계가 없기 때문에 문화 충격보다 빠르게 발생하며, 더 오래 지속하고, 더 극심할 수 있습니다.",0.2225179821252823,"재입국 충격은 문화 충격보다 더 빨리 찾아오며(허니문 단계가 덜 나타남), 더 오래 지속되고, 더 심각할 수 있습니다.",0.23427996039390564
894,최고의 Victoriaing 포트폴리오866 역사 、 잠재적으로 、 심장 잘 명소 、 적절한 중국 、 범죄는 잠재적으로 Right Now 심장 전사 、를 차지합니다.,새로운 문화에 적응하면서 어려움이 없었던 여행자는 종종 그들의 토착 문화에 다시 적응할 때 특히 힘든 시간을 보냅니다.,0.256703644990921,새로운 문화에 쉽게 적응한 여행자들은 때때로 고국 문화에 다시 적응하는 데 특히 어려움을 겪기도 합니다.,0.24750933051109314
895,GET、 Candy Finished、general Hotel super、 heart well sights、end、weight는 방콕에서 가장 인기있는 관광 명소 중 하나입니다.,"해외에 거주하다 귀국할 경우, 타국의 문화에 적응한 동시에 자국의 문화의 일부 습관을 잃는 모습을 보이기도 한다.",0.2928140461444855,"해외에서 살아온 후 고향으로 돌아갈 때, 새로운 문화에 적응하고 고향 문화의 일부 습관을 잃게 됩니다.",0.29407888650894165
