Word,Frequency 2022-01-01,Frequency 2024-11-01,Growth Rate (%)
silicon,2.33,2.12,-9.01
pond,2.33,2.12,-9.01
recreational,2.33,2.12,-9.01
frozen,2.33,2.12,-9.01
investigations,2.33,2.12,-9.01
showcase,2.33,2.12,-9.01
relax,2.33,2.12,-9.01
bubble,2.33,2.12,-9.01
dairy,2.33,2.12,-9.01
wages,2.33,2.12,-9.01
loud,2.33,2.12,-9.01
nevertheless,2.33,2.12,-9.01
cuisine,2.33,2.12,-9.01
pit,2.33,2.12,-9.01
tribal,2.33,2.12,-9.01
unlikely,2.33,2.12,-9.01
bra,2.33,2.12,-9.01
survive,2.33,2.12,-9.01
costumes,2.33,2.12,-9.01
dirt,2.33,2.12,-9.01
enrolled,2.33,2.12,-9.01
geneva,2.33,2.12,-9.01
mistakes,2.33,2.12,-9.01
medieval,2.33,2.12,-9.01
frog,2.33,2.12,-9.01
statewide,2.33,2.12,-9.01
conducting,2.33,2.12,-9.01
albuquerque,2.33,2.12,-9.01
sims,2.33,2.12,-9.01
decreased,2.33,2.12,-9.01
za,2.33,2.12,-9.01
midwest,2.33,2.12,-9.01
recipients,2.33,2.12,-9.01
kidney,2.33,2.12,-9.01
trustees,2.33,2.12,-9.01
watts,2.33,2.12,-9.01
elder,2.33,2.12,-9.01
taxi,2.33,2.12,-9.01
complications,2.33,2.12,-9.01
aus,2.33,2.12,-9.01
rotation,2.33,2.12,-9.01
lit,2.33,2.12,-9.01
chorus,2.33,2.12,-9.01
approximate,2.33,2.12,-9.01
subdivision,2.33,2.12,-9.01
relatives,2.33,2.12,-9.01
aerospace,2.33,2.12,-9.01
hopkins,2.33,2.12,-9.01
lucia,2.33,2.12,-9.01
deficit,2.33,2.12,-9.01
merit,2.33,2.12,-9.01
explicitly,2.33,2.12,-9.01
cult,2.33,2.12,-9.01
scenarios,2.33,2.12,-9.01
hearings,2.33,2.12,-9.01
harley,2.33,2.12,-9.01
referenced,2.33,2.12,-9.01
rouge,2.33,2.12,-9.01
owen,2.33,2.12,-9.01
traveller,2.33,2.12,-9.01
hamburg,2.33,2.12,-9.01
mv,2.33,2.12,-9.01
prototype,2.33,2.12,-9.01
baking,2.33,2.12,-9.01
skating,2.33,2.12,-9.01
burke,2.33,2.12,-9.01
nationally,2.33,2.12,-9.01
hayes,2.33,2.12,-9.01
survivor,2.33,2.12,-9.01
gale,2.33,2.12,-9.01
lance,2.33,2.12,-9.01
deutschland,2.33,2.12,-9.01
souls,2.33,2.12,-9.01
delegation,2.33,2.12,-9.01
dee,2.33,2.12,-9.01
summaries,2.33,2.12,-9.01
adaptation,2.33,2.12,-9.01
badly,2.33,2.12,-9.01
seas,2.33,2.12,-9.01
ira,2.33,2.12,-9.01
airplane,2.33,2.12,-9.01
favour,2.33,2.12,-9.01
virtue,2.33,2.12,-9.01
examinations,2.33,2.12,-9.01
varieties,2.33,2.12,-9.01
email,1.4,1.27,-9.29
user,1.4,1.27,-9.29
thread,1.4,1.27,-9.29
options,1.4,1.27,-9.29
gift,1.4,1.27,-9.29
log,1.4,1.27,-9.29
electronics,1.4,1.27,-9.29
supplies,1.4,1.27,-9.29
client,1.4,1.27,-9.29
hi,1.4,1.27,-9.29
tel,1.4,1.27,-9.29
yourself,1.4,1.27,-9.29
instructions,1.4,1.27,-9.29
repair,1.4,1.27,-9.29
az,1.4,1.27,-9.29
specified,1.4,1.27,-9.29
careers,1.4,1.27,-9.29
th,1.4,1.27,-9.29
clients,1.4,1.27,-9.29
automotive,1.4,1.27,-9.29
pink,1.4,1.27,-9.29
bag,1.4,1.27,-9.29
enable,1.4,1.27,-9.29
drugs,1.4,1.27,-9.29
providers,1.4,1.27,-9.29
sorry,1.4,1.27,-9.29
lab,1.4,1.27,-9.29
automatically,1.4,1.27,-9.29
ave,1.4,1.27,-9.29
icon,1.4,1.27,-9.29
opinions,1.4,1.27,-9.29
hr,1.4,1.27,-9.29
dakota,1.4,1.27,-9.29
vintage,1.4,1.27,-9.29
specifications,1.4,1.27,-9.29
clip,1.4,1.27,-9.29
suggestions,1.4,1.27,-9.29
acid,1.4,1.27,-9.29
compatible,1.4,1.27,-9.29
pr,1.4,1.27,-9.29
healthy,1.4,1.27,-9.29
portal,1.4,1.27,-9.29
ultimate,1.4,1.27,-9.29
mom,1.4,1.27,-9.29
physics,1.4,1.27,-9.29
pharmacy,1.4,1.27,-9.29
speakers,1.4,1.27,-9.29
utility,1.4,1.27,-9.29
proper,1.4,1.27,-9.29
adobe,1.4,1.27,-9.29
happen,1.4,1.27,-9.29
signature,1.4,1.27,-9.29
frames,1.4,1.27,-9.29
liability,1.4,1.27,-9.29
optical,1.4,1.27,-9.29
bedroom,1.4,1.27,-9.29
objectives,1.4,1.27,-9.29
ink,1.4,1.27,-9.29
noise,1.4,1.27,-9.29
pin,1.4,1.27,-9.29
compensation,1.4,1.27,-9.29
employer,1.4,1.27,-9.29
totally,1.4,1.27,-9.29
constant,1.4,1.27,-9.29
assume,1.4,1.27,-9.29
clearance,1.4,1.27,-9.29
securities,1.4,1.27,-9.29
dimensions,1.4,1.27,-9.29
cancel,1.4,1.27,-9.29
execution,1.4,1.27,-9.29
ultra,1.4,1.27,-9.29
discounts,1.4,1.27,-9.29
catalogue,1.4,1.27,-9.29
properly,1.4,1.27,-9.29
saving,1.4,1.27,-9.29
suitable,1.4,1.27,-9.29
classroom,1.4,1.27,-9.29
alumni,1.4,1.27,-9.29
favourites,1.4,1.27,-9.29
earnings,1.4,1.27,-9.29
dreams,1.4,1.27,-9.29
deposit,1.4,1.27,-9.29
depends,1.4,1.27,-9.29
bio,1.4,1.27,-9.29
exam,1.4,1.27,-9.29
density,1.4,1.27,-9.29
pcs,1.4,1.27,-9.29
recruitment,1.4,1.27,-9.29
programmes,1.4,1.27,-9.29
mechanism,1.4,1.27,-9.29
entity,1.4,1.27,-9.29
descriptions,1.4,1.27,-9.29
er,1.4,1.27,-9.29
excess,1.4,1.27,-9.29
alarm,1.4,1.27,-9.29
nintendo,1.4,1.27,-9.29
exciting,1.4,1.27,-9.29
pleasure,1.4,1.27,-9.29
carefully,1.4,1.27,-9.29
crack,1.4,1.27,-9.29
apache,1.4,1.27,-9.29
hilton,1.4,1.27,-9.29
shoe,1.4,1.27,-9.29
pipe,1.4,1.27,-9.29
nr,1.4,1.27,-9.29
pipeline,1.4,1.27,-9.29
tr,1.4,1.27,-9.29
depression,1.4,1.27,-9.29
clinton,1.4,1.27,-9.29
electricity,1.4,1.27,-9.29
workplace,1.4,1.27,-9.29
flags,1.4,1.27,-9.29
counsel,1.4,1.27,-9.29
cluster,1.4,1.27,-9.29
couples,1.4,1.27,-9.29
warehouse,1.4,1.27,-9.29
rep,1.4,1.27,-9.29
pride,1.4,1.27,-9.29
rm,1.4,1.27,-9.29
intelligent,1.4,1.27,-9.29
traveler,1.4,1.27,-9.29
syndrome,1.4,1.27,-9.29
philips,1.4,1.27,-9.29
rt,1.4,1.27,-9.29
pl,1.4,1.27,-9.29
burn,1.4,1.27,-9.29
dynamics,1.4,1.27,-9.29
fe,1.4,1.27,-9.29
shorts,1.4,1.27,-9.29
passion,1.4,1.27,-9.29
wise,1.4,1.27,-9.29
ns,1.4,1.27,-9.29
emotional,1.4,1.27,-9.29
ja,1.4,1.27,-9.29
bi,1.4,1.27,-9.29
examine,1.4,1.27,-9.29
correction,1.4,1.27,-9.29
kick,1.4,1.27,-9.29
meal,1.4,1.27,-9.29
machinery,1.4,1.27,-9.29
chapters,1.4,1.27,-9.29
loves,1.4,1.27,-9.29
ieee,1.4,1.27,-9.29
destruction,1.4,1.27,-9.29
conventional,1.4,1.27,-9.29
difficulty,1.4,1.27,-9.29
shoulder,1.4,1.27,-9.29
podcast,1.4,1.27,-9.29
literacy,1.4,1.27,-9.29
intervention,1.4,1.27,-9.29
clerk,1.4,1.27,-9.29
outline,1.4,1.27,-9.29
licence,1.4,1.27,-9.29
adjustable,1.4,1.27,-9.29
pe,1.4,1.27,-9.29
inform,1.4,1.27,-9.29
coal,1.4,1.27,-9.29
canyon,1.4,1.27,-9.29
calendars,1.4,1.27,-9.29
permits,1.4,1.27,-9.29
cooperative,1.4,1.27,-9.29
xl,1.4,1.27,-9.29
transformation,1.4,1.27,-9.29
dir,1.4,1.27,-9.29
israeli,1.4,1.27,-9.29
shelf,1.4,1.27,-9.29
adopt,1.4,1.27,-9.29
honest,1.4,1.27,-9.29
hiking,1.4,1.27,-9.29
wrestling,1.4,1.27,-9.29
extract,1.4,1.27,-9.29
statutory,1.4,1.27,-9.29
ins,1.4,1.27,-9.29
cassette,1.4,1.27,-9.29
fusion,1.4,1.27,-9.29
exploration,1.4,1.27,-9.29
perfectly,1.4,1.27,-9.29
tin,1.4,1.27,-9.29
cultures,1.4,1.27,-9.29
ir,1.4,1.27,-9.29
terrorist,1.4,1.27,-9.29
mobility,1.4,1.27,-9.29
floral,1.4,1.27,-9.29
spectacular,1.4,1.27,-9.29
charm,1.4,1.27,-9.29
soup,1.4,1.27,-9.29
selecting,1.4,1.27,-9.29
diamonds,1.4,1.27,-9.29
lung,1.4,1.27,-9.29
cents,1.4,1.27,-9.29
termination,1.4,1.27,-9.29
verified,1.4,1.27,-9.29
loving,1.4,1.27,-9.29
collaborative,1.4,1.27,-9.29
suggestion,1.4,1.27,-9.29
interval,1.4,1.27,-9.29
protecting,1.4,1.27,-9.29
produces,1.4,1.27,-9.29
intensive,1.4,1.27,-9.29
chains,1.4,1.27,-9.29
laugh,1.4,1.27,-9.29
burden,1.4,1.27,-9.29
ls,1.4,1.27,-9.29
exclude,1.4,1.27,-9.29
considerations,1.4,1.27,-9.29
composite,1.4,1.27,-9.29
raleigh,1.4,1.27,-9.29
essentially,1.4,1.27,-9.29
removing,1.4,1.27,-9.29
ranges,1.4,1.27,-9.29
technological,1.4,1.27,-9.29
nascar,1.4,1.27,-9.29
mega,1.4,1.27,-9.29
enhancement,1.4,1.27,-9.29
assessed,1.4,1.27,-9.29
sophisticated,1.4,1.27,-9.29
lemon,1.4,1.27,-9.29
contributors,1.4,1.27,-9.29
violations,1.4,1.27,-9.29
foam,1.4,1.27,-9.29
cosmetics,1.4,1.27,-9.29
christianity,1.4,1.27,-9.29
katie,1.4,1.27,-9.29
photographic,1.4,1.27,-9.29
paths,1.4,1.27,-9.29
acquire,1.4,1.27,-9.29
cheaper,1.4,1.27,-9.29
equality,1.4,1.27,-9.29
samoa,1.4,1.27,-9.29
reactions,1.4,1.27,-9.29
colours,1.4,1.27,-9.29
begun,1.4,1.27,-9.29
bare,1.4,1.27,-9.29
recommends,1.4,1.27,-9.29
arlington,1.4,1.27,-9.29
kuwait,1.4,1.27,-9.29
plymouth,1.4,1.27,-9.29
sudan,1.4,1.27,-9.29
ddr,1.4,1.27,-9.29
detect,1.4,1.27,-9.29
forestry,1.4,1.27,-9.29
bicycle,1.4,1.27,-9.29
photographers,1.4,1.27,-9.29
amino,1.4,1.27,-9.29
drill,1.4,1.27,-9.29
technician,1.4,1.27,-9.29
executives,1.4,1.27,-9.29
intense,1.4,1.27,-9.29
wider,1.4,1.27,-9.29
undertaken,1.4,1.27,-9.29
hazard,1.4,1.27,-9.29
anger,1.4,1.27,-9.29
happiness,1.4,1.27,-9.29
startup,1.4,1.27,-9.29
reduces,1.4,1.27,-9.29
transparent,1.4,1.27,-9.29
farming,1.4,1.27,-9.29
ln,1.4,1.27,-9.29
introducing,1.4,1.27,-9.29
organize,1.4,1.27,-9.29
developmental,1.4,1.27,-9.29
oriental,1.4,1.27,-9.29
harbour,1.4,1.27,-9.29
sage,1.4,1.27,-9.29
eco,1.4,1.27,-9.29
booth,1.4,1.27,-9.29
ignored,1.4,1.27,-9.29
gather,1.4,1.27,-9.29
wool,1.4,1.27,-9.29
racial,1.4,1.27,-9.29
confident,1.4,1.27,-9.29
exhibits,1.4,1.27,-9.29
tablets,1.4,1.27,-9.29
aye,1.4,1.27,-9.29
deposits,1.4,1.27,-9.29
beverly,1.4,1.27,-9.29
fujitsu,1.4,1.27,-9.29
aj,1.4,1.27,-9.29
cia,1.4,1.27,-9.29
essence,1.4,1.27,-9.29
worn,1.4,1.27,-9.29
deny,1.4,1.27,-9.29
encouraging,1.4,1.27,-9.29
literally,1.4,1.27,-9.29
periodic,1.4,1.27,-9.29
homeland,1.4,1.27,-9.29
excluded,1.4,1.27,-9.29
emotions,1.4,1.27,-9.29
activated,1.4,1.27,-9.29
una,1.4,1.27,-9.29
shade,1.4,1.27,-9.29
ada,1.4,1.27,-9.29
pools,1.4,1.27,-9.29
legitimate,1.4,1.27,-9.29
muslims,1.4,1.27,-9.29
unexpected,1.4,1.27,-9.29
metallica,1.4,1.27,-9.29
cowboy,1.4,1.27,-9.29
harper,1.4,1.27,-9.29
mercy,1.4,1.27,-9.29
adjustments,1.4,1.27,-9.29
flesh,1.4,1.27,-9.29
cylinder,1.4,1.27,-9.29
cohen,1.4,1.27,-9.29
usgs,1.4,1.27,-9.29
enemies,1.4,1.27,-9.29
divide,1.4,1.27,-9.29
bradford,1.4,1.27,-9.29
considers,1.4,1.27,-9.29
renew,1.4,1.27,-9.29
dept,1.4,1.27,-9.29
markers,1.4,1.27,-9.29
introduces,1.4,1.27,-9.29
organizer,1.4,1.27,-9.29
worldcat,1.4,1.27,-9.29
bye,1.4,1.27,-9.29
kitty,1.4,1.27,-9.29
sandwich,1.4,1.27,-9.29
reject,1.4,1.27,-9.29
tactics,1.4,1.27,-9.29
flavor,1.4,1.27,-9.29
atmospheric,1.4,1.27,-9.29
halo,1.4,1.27,-9.29
curtis,1.4,1.27,-9.29
publicity,1.4,1.27,-9.29
wrist,1.4,1.27,-9.29
tremendous,1.4,1.27,-9.29
buses,1.4,1.27,-9.29
beings,1.4,1.27,-9.29
reliance,1.4,1.27,-9.29
myth,1.4,1.27,-9.29
biblical,1.4,1.27,-9.29
ambient,1.4,1.27,-9.29
merger,1.4,1.27,-9.29
blocking,1.4,1.27,-9.29
dispatch,1.4,1.27,-9.29
riders,1.4,1.27,-9.29
liz,1.4,1.27,-9.29
picking,1.4,1.27,-9.29
openings,1.4,1.27,-9.29
acknowledged,1.4,1.27,-9.29
develops,1.4,1.27,-9.29
fuji,1.4,1.27,-9.29
frost,1.4,1.27,-9.29
pastor,1.4,1.27,-9.29
shine,1.4,1.27,-9.29
signatures,1.4,1.27,-9.29
casa,1.4,1.27,-9.29
conversations,1.4,1.27,-9.29
radios,1.4,1.27,-9.29
champagne,1.4,1.27,-9.29
mongolia,1.4,1.27,-9.29
suggesting,1.4,1.27,-9.29
crawford,1.4,1.27,-9.29
bunny,1.4,1.27,-9.29
sentences,1.4,1.27,-9.29
receivers,1.4,1.27,-9.29
wto,1.4,1.27,-9.29
salvation,1.4,1.27,-9.29
vatican,1.4,1.27,-9.29
yields,1.4,1.27,-9.29
suited,1.4,1.27,-9.29
aberdeen,1.4,1.27,-9.29
functioning,1.4,1.27,-9.29
economies,1.4,1.27,-9.29
ata,1.4,1.27,-9.29
tragedy,1.4,1.27,-9.29
secretariat,1.4,1.27,-9.29
nowhere,1.4,1.27,-9.29
springer,1.4,1.27,-9.29
mines,1.4,1.27,-9.29
endorsed,1.4,1.27,-9.29
ladder,1.4,1.27,-9.29
lanes,1.4,1.27,-9.29
mtv,1.4,1.27,-9.29
greensboro,1.4,1.27,-9.29
casey,1.4,1.27,-9.29
monitored,1.4,1.27,-9.29
circus,1.4,1.27,-9.29
moldova,1.4,1.27,-9.29
spine,1.4,1.27,-9.29
thriller,1.4,1.27,-9.29
persistent,1.4,1.27,-9.29
bracket,1.4,1.27,-9.29
paso,1.4,1.27,-9.29
phantom,1.4,1.27,-9.29
treasures,1.4,1.27,-9.29
mia,1.4,1.27,-9.29
creations,1.4,1.27,-9.29
biodiversity,1.4,1.27,-9.29
somalia,1.4,1.27,-9.29
pod,1.4,1.27,-9.29
resumes,1.4,1.27,-9.29
gage,1.4,1.27,-9.29
urge,1.4,1.27,-9.29
antarctica,1.4,1.27,-9.29
burst,1.4,1.27,-9.29
immunology,1.4,1.27,-9.29
spas,1.4,1.27,-9.29
indices,1.4,1.27,-9.29
myrtle,1.4,1.27,-9.29
cologne,1.4,1.27,-9.29
prime,73.5,66.58,-9.41
irish,175.37,158.61,-9.56
chicago,49.77,44.95,-9.68
canadian,45.59,41.14,-9.76
mary,39.54,35.62,-9.91
institute,34.42,30.96,-10.05
written,34.89,31.38,-10.06
virus,32.56,29.26,-10.14
saint,30.7,27.57,-10.2
era,30.7,27.57,-10.2
discovered,31.17,27.99,-10.2
source,28.37,25.45,-10.29
scheduled,29.31,26.29,-10.3
feb,27.44,24.6,-10.35
news,217.7,195.08,-10.39
call,26.51,23.75,-10.41
scotland,25.58,22.9,-10.48
regions,25.12,22.48,-10.51
declared,24.65,22.05,-10.55
aircraft,24.19,21.63,-10.58
students,47.91,42.83,-10.6
copyright,0.47,0.42,-10.64
info,0.47,0.42,-10.64
compare,0.47,0.42,-10.64
forums,0.47,0.42,-10.64
quote,0.47,0.42,-10.64
rss,0.47,0.42,-10.64
porn,0.47,0.42,-10.64
computers,0.47,0.42,-10.64
newsletter,0.47,0.42,-10.64
listings,0.47,0.42,-10.64
wireless,0.47,0.42,-10.64
homepage,0.47,0.42,-10.64
button,0.47,0.42,-10.64
wed,0.47,0.42,-10.64
cameras,0.47,0.42,-10.64
interface,0.47,0.42,-10.64
guides,0.47,0.42,-10.64
gmt,0.47,0.42,-10.64
xml,0.47,0.42,-10.64
mini,0.47,0.42,-10.64
requires,0.47,0.42,-10.64
quotes,0.47,0.42,-10.64
pst,0.47,0.42,-10.64
fucking,0.47,0.42,-10.64
watches,0.47,0.42,-10.64
networking,0.47,0.42,-10.64
kb,0.47,0.42,-10.64
packages,0.47,0.42,-10.64
pet,0.47,0.42,-10.64
module,0.47,0.42,-10.64
pricing,0.47,0.42,-10.64
determine,0.47,0.42,-10.64
announcements,0.47,0.42,-10.64
poster,0.47,0.42,-10.64
recommend,0.47,0.42,-10.64
hardcore,0.47,0.42,-10.64
provider,0.47,0.42,-10.64
shirt,0.47,0.42,-10.64
websites,0.47,0.42,-10.64
component,0.47,0.42,-10.64
servers,0.47,0.42,-10.64
pocket,0.47,0.42,-10.64
samsung,0.47,0.42,-10.64
tags,0.47,0.42,-10.64
acceptance,0.47,0.42,-10.64
define,0.47,0.42,-10.64
inch,0.47,0.42,-10.64
gamma,0.47,0.42,-10.64
matching,0.47,0.42,-10.64
shirts,0.47,0.42,-10.64
variable,0.47,0.42,-10.64
wholesale,0.47,0.42,-10.64
kinds,0.47,0.42,-10.64
portable,0.47,0.42,-10.64
applicable,0.47,0.42,-10.64
delete,0.47,0.42,-10.64
atom,0.47,0.42,-10.64
desk,0.47,0.42,-10.64
feeds,0.47,0.42,-10.64
zoom,0.47,0.42,-10.64
wire,0.47,0.42,-10.64
bath,0.47,0.42,-10.64
favorites,0.47,0.42,-10.64
beta,0.47,0.42,-10.64
profiles,0.47,0.42,-10.64
postal,0.47,0.42,-10.64
frequency,0.47,0.42,-10.64
static,0.47,0.42,-10.64
cleaning,0.47,0.42,-10.64
intel,0.47,0.42,-10.64
utilities,0.47,0.42,-10.64
posting,0.47,0.42,-10.64
preview,0.47,0.42,-10.64
comfort,0.47,0.42,-10.64
subscription,0.47,0.42,-10.64
babes,0.47,0.42,-10.64
reasonable,0.47,0.42,-10.64
ratio,0.47,0.42,-10.64
prescription,0.47,0.42,-10.64
pets,0.47,0.42,-10.64
boxes,0.47,0.42,-10.64
generic,0.47,0.42,-10.64
array,0.47,0.42,-10.64
reservations,0.47,0.42,-10.64
instruction,0.47,0.42,-10.64
annotation,0.47,0.42,-10.64
newest,0.47,0.42,-10.64
perl,0.47,0.42,-10.64
blonde,0.47,0.42,-10.64
extremely,0.47,0.42,-10.64
variables,0.47,0.42,-10.64
logic,0.47,0.42,-10.64
unlimited,0.47,0.42,-10.64
mesh,0.47,0.42,-10.64
notify,0.47,0.42,-10.64
cables,0.47,0.42,-10.64
requirement,0.47,0.42,-10.64
financing,0.47,0.42,-10.64
bears,0.47,0.42,-10.64
parameter,0.47,0.42,-10.64
dolls,0.47,0.42,-10.64
inspection,0.47,0.42,-10.64
ia,0.47,0.42,-10.64
pt,0.47,0.42,-10.64
modify,0.47,0.42,-10.64
patent,0.47,0.42,-10.64
salary,0.47,0.42,-10.64
absolutely,0.47,0.42,-10.64
findings,0.47,0.42,-10.64
muscle,0.47,0.42,-10.64
beer,0.47,0.42,-10.64
insert,0.47,0.42,-10.64
bits,0.47,0.42,-10.64
cellular,0.47,0.42,-10.64
normally,0.47,0.42,-10.64
wow,0.47,0.42,-10.64
preferred,0.47,0.42,-10.64
cartoon,0.47,0.42,-10.64
comfortable,0.47,0.42,-10.64
registry,0.47,0.42,-10.64
consultants,0.47,0.42,-10.64
applicant,0.47,0.42,-10.64
blogger,0.47,0.42,-10.64
licensing,0.47,0.42,-10.64
teach,0.47,0.42,-10.64
ut,0.47,0.42,-10.64
accessibility,0.47,0.42,-10.64
exists,0.47,0.42,-10.64
consumption,0.47,0.42,-10.64
surveys,0.47,0.42,-10.64
penis,0.47,0.42,-10.64
labels,0.47,0.42,-10.64
molecular,0.47,0.42,-10.64
logos,0.47,0.42,-10.64
attorneys,0.47,0.42,-10.64
bathroom,0.47,0.42,-10.64
deluxe,0.47,0.42,-10.64
fabric,0.47,0.42,-10.64
cr,0.47,0.42,-10.64
jewellery,0.47,0.42,-10.64
peer,0.47,0.42,-10.64
disorders,0.47,0.42,-10.64
med,0.47,0.42,-10.64
jacket,0.47,0.42,-10.64
console,0.47,0.42,-10.64
biz,0.47,0.42,-10.64
betting,0.47,0.42,-10.64
pants,0.47,0.42,-10.64
postage,0.47,0.42,-10.64
productivity,0.47,0.42,-10.64
notebooks,0.47,0.42,-10.64
algorithm,0.47,0.42,-10.64
prohibited,0.47,0.42,-10.64
lol,0.47,0.42,-10.64
donate,0.47,0.42,-10.64
optimization,0.47,0.42,-10.64
mph,0.47,0.42,-10.64
bet,0.47,0.42,-10.64
developments,0.47,0.42,-10.64
def,0.47,0.42,-10.64
lets,0.47,0.42,-10.64
necessarily,0.47,0.42,-10.64
syntax,0.47,0.42,-10.64
attribute,0.47,0.42,-10.64
nl,0.47,0.42,-10.64
throw,0.47,0.42,-10.64
obviously,0.47,0.42,-10.64
mercury,0.47,0.42,-10.64
navigate,0.47,0.42,-10.64
worse,0.47,0.42,-10.64
coupons,0.47,0.42,-10.64
fiber,0.47,0.42,-10.64
judgment,0.47,0.42,-10.64
filing,0.47,0.42,-10.64
cartridge,0.47,0.42,-10.64
subsection,0.47,0.42,-10.64
assumes,0.47,0.42,-10.64
healing,0.47,0.42,-10.64
spray,0.47,0.42,-10.64
buttons,0.47,0.42,-10.64
observations,0.47,0.42,-10.64
creates,0.47,0.42,-10.64
cocks,0.47,0.42,-10.64
adequate,0.47,0.42,-10.64
cartoons,0.47,0.42,-10.64
digest,0.47,0.42,-10.64
lodging,0.47,0.42,-10.64
wiki,0.47,0.42,-10.64
ear,0.47,0.42,-10.64
effectiveness,0.47,0.42,-10.64
experiment,0.47,0.42,-10.64
assignment,0.47,0.42,-10.64
rc,0.47,0.42,-10.64
yoga,0.47,0.42,-10.64
lamp,0.47,0.42,-10.64
shoppers,0.47,0.42,-10.64
jokes,0.47,0.42,-10.64
satisfied,0.47,0.42,-10.64
glad,0.47,0.42,-10.64
verify,0.47,0.42,-10.64
ec,0.47,0.42,-10.64
dicke,0.47,0.42,-10.64
receipt,0.47,0.42,-10.64
applying,0.47,0.42,-10.64
metabolism,0.47,0.42,-10.64
ignore,0.47,0.42,-10.64
somewhere,0.47,0.42,-10.64
attributes,0.47,0.42,-10.64
outcomes,0.47,0.42,-10.64
booty,0.47,0.42,-10.64
thermal,0.47,0.42,-10.64
cf,0.47,0.42,-10.64
lan,0.47,0.42,-10.64
aluminum,0.47,0.42,-10.64
shit,0.47,0.42,-10.64
nec,0.47,0.42,-10.64
appreciate,0.47,0.42,-10.64
extras,0.47,0.42,-10.64
gm,0.47,0.42,-10.64
cooling,0.47,0.42,-10.64
experiments,0.47,0.42,-10.64
catering,0.47,0.42,-10.64
implementing,0.47,0.42,-10.64
promotions,0.47,0.42,-10.64
refund,0.47,0.42,-10.64
usc,0.47,0.42,-10.64
blvd,0.47,0.42,-10.64
emails,0.47,0.42,-10.64
cyprus,0.47,0.42,-10.64
implications,0.47,0.42,-10.64
functionality,0.47,0.42,-10.64
chevrolet,0.47,0.42,-10.64
ta,0.47,0.42,-10.64
pot,0.47,0.42,-10.64
dimension,0.47,0.42,-10.64
img,0.47,0.42,-10.64
schedules,0.47,0.42,-10.64
automated,0.47,0.42,-10.64
tvs,0.47,0.42,-10.64
symbols,0.47,0.42,-10.64
meta,0.47,0.42,-10.64
analog,0.47,0.42,-10.64
powder,0.47,0.42,-10.64
assess,0.47,0.42,-10.64
wash,0.47,0.42,-10.64
automation,0.47,0.42,-10.64
impacts,0.47,0.42,-10.64
extensions,0.47,0.42,-10.64
sh,0.47,0.42,-10.64
applicants,0.47,0.42,-10.64
axis,0.47,0.42,-10.64
genes,0.47,0.42,-10.64
adjustment,0.47,0.42,-10.64
enrollment,0.47,0.42,-10.64
arc,0.47,0.42,-10.64
moments,0.47,0.42,-10.64
deleted,0.47,0.42,-10.64
brochure,0.47,0.42,-10.64
decor,0.47,0.42,-10.64
attraction,0.47,0.42,-10.64
amendments,0.47,0.42,-10.64
mx,0.47,0.42,-10.64
attractive,0.47,0.42,-10.64
careful,0.47,0.42,-10.64
gardening,0.47,0.42,-10.64
obligations,0.47,0.42,-10.64
moreover,0.47,0.42,-10.64
minimal,0.47,0.42,-10.64
allocation,0.47,0.42,-10.64
ts,0.47,0.42,-10.64
dispatched,0.47,0.42,-10.64
thou,0.47,0.42,-10.64
pleasant,0.47,0.42,-10.64
additions,0.47,0.42,-10.64
sampling,0.47,0.42,-10.64
pointer,0.47,0.42,-10.64
strap,0.47,0.42,-10.64
attachments,0.47,0.42,-10.64
entities,0.47,0.42,-10.64
roulette,0.47,0.42,-10.64
medicare,0.47,0.42,-10.64
val,0.47,0.42,-10.64
proceed,0.47,0.42,-10.64
priorities,0.47,0.42,-10.64
pharmaceutical,0.47,0.42,-10.64
thumbs,0.47,0.42,-10.64
rr,0.47,0.42,-10.64
tired,0.47,0.42,-10.64
adverse,0.47,0.42,-10.64
excerpt,0.47,0.42,-10.64
methodology,0.47,0.42,-10.64
lb,0.47,0.42,-10.64
distributor,0.47,0.42,-10.64
accommodations,0.47,0.42,-10.64
sl,0.47,0.42,-10.64
afraid,0.47,0.42,-10.64
proxy,0.47,0.42,-10.64
astronomy,0.47,0.42,-10.64
opt,0.47,0.42,-10.64
translate,0.47,0.42,-10.64
carriers,0.47,0.42,-10.64
seniors,0.47,0.42,-10.64
constraints,0.47,0.42,-10.64
nose,0.47,0.42,-10.64
complexity,0.47,0.42,-10.64
thru,0.47,0.42,-10.64
discs,0.47,0.42,-10.64
hispanic,0.47,0.42,-10.64
cv,0.47,0.42,-10.64
anybody,0.47,0.42,-10.64
theoretical,0.47,0.42,-10.64
afford,0.47,0.42,-10.64
nhl,0.47,0.42,-10.64
manuals,0.47,0.42,-10.64
thereof,0.47,0.42,-10.64
authentic,0.47,0.42,-10.64
depend,0.47,0.42,-10.64
hanging,0.47,0.42,-10.64
authorization,0.47,0.42,-10.64
bp,0.47,0.42,-10.64
expenditure,0.47,0.42,-10.64
mirrors,0.47,0.42,-10.64
spotlight,0.47,0.42,-10.64
tongue,0.47,0.42,-10.64
skirt,0.47,0.42,-10.64
lovers,0.47,0.42,-10.64
mat,0.47,0.42,-10.64
oven,0.47,0.42,-10.64
sender,0.47,0.42,-10.64
crucial,0.47,0.42,-10.64
