id,translated_russian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
882,"Книги и журналы, посвященные выживанию в пустыне, часто встречаются, но публикаций, посвященных военным зонам, мало.","Книги и журналы, где рассказывается о выживании в диких условиях, встречаются часто, а вот публикаций про зоны боевых действий немного.",39.931458941559825,"Книги и журналы по выживанию в дикой природе распространены, но публикаций, посвященных военным конфликтам, мало.",59.518173034443876
883,"""Вояджеры"", планирующие операцию по перемещению секса за границей, должны убедиться, что у них есть действительные документы для обратного путешествия.","Люди, планирующие пройти операцию по смене пола за границей, должны убедиться, что у них при себе есть действительные документы для обратного пути.",73.9458865894938,"Путешественники, планирующие операцию по смене пола за границей, должны убедиться, что у них есть действительные документы для обратной поездки.",78.1072928791261
884,"Готовность правительств выдавать паспорта без указания пола (X) или документы, обновляемые таким образом, чтобы они соответствовали желаемому имени и полу, различается.","Готовность правительств выдавать паспорта без указания пола (X) или документы, обновленные с учетом желаемого имени и пола, в разных местах разная.",70.31526376063327,"Готовность правительств выдавать паспорта без указания пола (X) или документы, обновленные в соответствии с желаемым именем и полом, варьируется.",72.89239511341337
885,Готовность иностранных правительств уважать эти документы столь же различна.,Готовность зарубежных правительств выполнять свои обязательства по данным документам столь же весьма различна.,45.351417981696216,Готовность иностранных правительств признавать эти документы также значительно варьируется.,60.007722779940764
886,В период после 11 сентября 2001 года обыски на контрольно-пропускных пунктах безопасности также стали гораздо более интрузивными.,Досмотры на контрольно-пропускных пунктах также стали гораздо более пристальными после событий 11 сентября 2001 года.,68.90590966558744,Поиск на контрольных пунктах безопасности также стал значительно более навязчивым в эпоху после 11 сентября 2001 года.,64.38175333393335
887,"Дооперативные транссексуалы не должны рассчитывать на то, что они будут проходить через сканеры с нетронутой конфиденциальностью и достоинством.","Трансгендерам, готовящимся к операции, не следует ожидать, что они смогут пройти через сканеры, и при этом их частная жизнь и достоинство не будут затронуты.",37.11829964926672,"Предоперационные трансгендерные люди не должны ожидать, что смогут пройти через сканеры с сохранением своей приватности и достоинства.",41.73210270057924
888,"Порывистые течения — это обратный поток волн, разрывающихся с пляжа, часто на рифе или подобном.","Отбойное течение — течение, создаваемое волнами, которые разбиваются о берег, или иногда об риф или что-то подобное.",24.29577413067488," rip currents — это обратное течение от волн, разбивающихся о пляж, часто у рифа или подобного места.",47.89749498229477
889,"В связи с подводной топологией обратный поток сконцентрирован на нескольких более глубоких участках, и там может образоваться быстрый ток к глубине.","Обратный поток сосредоточен в нескольких более глубоких участках, где может образовываться быстрое течение, уходящее на большую глубину, из-за подобной подводной топологии.",56.18805154756823,"Из-за подводной топологии обратный поток сосредоточен в нескольких более глубоких участках, и там может образоваться быстрое течение к глубоководной зоне.",68.2690295407976
890,"Большинство смертей происходят в результате усталости, пытающейся отплыть назад против течения, которое может оказаться невозможным.","Большинство смертей происходит в результате утомления при попытке возвратиться вплавь против течения, что может быть невозможным.",58.39455067457757,"Большинство смертей происходит из-за усталости, пытаясь swim против течения, что может быть невозможно.",62.7852739388668
891,"Как только ты выберешься из течения, плавание назад будет не более трудным, чем обычно.","Как только вы выйдете из течения, плыть обратно будет не труднее, чем обычно.",55.23607128888843,"Как только вы выберетесь из течения, плавание назад не сложнее, чем обычно.",66.55164316261158
892,"Попробуйте прицелиться где - нибудь, где вас больше не поймают, или, в зависимости от ваших навыков и от того, заметили ли вы, вам, возможно, захочется подождать спасения.","Попробуйте отправиться туда, где вас не поймают снова, или, в зависимости от ваших навыков и от того, были ли вы замечены, вам, возможно, стоит дождаться спасения.",66.04421768365172,"Попробуйте нацелиться на место, где вас снова не поймают, или, в зависимости от ваших навыков и того, заметили вас или нет, вы можете подождать спасения.",68.57495835469524
893,"Шок на входе наступает раньше, чем культурный шок (менее стадия медового месяца), длится дольше и может быть более серьёзным.","Шок по возвращении в родную страну наступает раньше, чем культурный шок (здесь более короткий романтичный период), длится дольше и может быть более тяжёлым.",52.19372456496164,"Шок от повторного вхождения возникает раньше, чем культурный шок (период привыкания короче), продолжается дольше и может быть более выраженным.",48.03033308328586
894,"Тревеллеры, которым было легко приспособиться к новой культуре, иногда особенно трудно приспособиться к своей родной культуре.","Путешественникам, которые легко привыкают к новой культуре, иногда бывает особенно трудно заново привыкнуть к своей родной культуре.",55.972602392474904,"Путешественники, которым было легко адаптироваться к новой культуре, иногда испытывают особенно трудности при повторной адаптации к своей родной культуре.",56.287953164843906
895,"Когда ты возвращаешься домой после того, как живешь за границей, ты адаптируешься к новой культуре и теряешь некоторые свои привычки из своей домашней культуры.","Когда вы возвращаетесь домой после проживания за границей, вы адаптированы к новой культуре и утратили некоторые привычки своей родной культуры.",56.598087592267674,"Когда вы возвращаетесь домой после жизни заграницей, вы адаптировались к новой культуре и потеряли некоторые свои привычки из родной культуры.",62.106761690240766
896,"Когда вы уезжали за границу поначалу, люди, вероятно, были терпеливыми и понимающими, зная, что путешественникам в новой стране нужно адаптироваться.","Когда вы вначале отправились за границу, люди, скорее всего, относились к вам с терпением и пониманием, зная, что путешественникам нужно адаптироваться в новой стране.",56.53033497841386,"Когда вы сначала поехали за границу, люди, вероятно, были терпеливыми и понимающими, зная, что путешественникам в новой стране нужно адаптироваться.",90.30797906097617
897,"Люди, возможно, и не предвидят того, что для возвращения домой необходимы терпение и понимание.","Для людей может быть неожиданным, что терпение и понимание необходимо проявлять и к путешественникам, вернувшимся домой.",35.799794523413844,"Люди могут не ожидать, что терпение и понимание также необходимы для путешественников, возвращающихся домой.",45.06663552697217
898,Звук пирамиды и световое шоу - одна из самых интересных вещей в этой области для детей.,Звуковое и световое шоу на фоне пирамиды является одним из самых интересных мероприятий в этой местности для детей.,51.06386483883496,Шоу звуков и света у пирамид — одна из самых интересных вещей в этом районе для детей.,64.2164350642202
899,Вы можете видеть пирамиды в темноте и вы можете видеть их в тишине перед началом шоу.,"Пирамиды можно увидеть в темноте, и вы также можете увидеть их в тишине перед началом шоу.",67.48804231579757,"Вы можете увидеть пирамиды в темноте, и вы можете увидеть их в тишине перед началом шоу.",85.64919384404656
900,Обычно ты всегда здесь слышишь звуки туристов и продавцов.,Обычно всегда слышен шум от туристов и продавцов. История звука и света похожа на книгу с историями.,37.20882115490144,Обычно вы всегда слышите звук туристов и продавцов. Сказание о звуках и свете похоже на сказку.,41.4225116224599
901,Сфинкс установлен в качестве фона и рассказчика длинной истории.,Сфинкс выступает в качестве фона и рассказчика длинной истории.,79.78939603934168,Сфинкс выступает в качестве фона и рассказчика длинной истории.,79.78939603934168
902,"Сцены показаны на пирамидах, и различные пирамиды зажжены.","Сцены показывают на пирамидах, и разные пирамиды освещаются.",60.18579032843541,"Сцены отображаются на пирамидах, и разные пирамиды подсвечены.",53.350770017332216
903,"Южные Шетландские острова, открытые в 1819 году, заявлены несколькими странами и имеют наибольшую базу, при этом в 2020 году их было 16.",На открытые в 1819 году Южные Шетландские острова претендуют несколько стран. На этих островах расположено больше всего баз и в 2020 году шестнадцать были действующими.,44.76523270572389,"Южные Шетландские острова, открытые в 1819 году, оспариваются несколькими странами и имеют наибольшее количество баз, причем в 2020 году активно функционировали шестнадцать из них.",56.7249071962838
904,Архипелаг расположен в 120 км к северу от полуострова.,Архипелаг располагается в 120 километрах от полуострова. Крупнейшим остров носит имя Короля Георга с поселением Вилья-лас-Эстрельяс.,28.61885286944293,Архипелаг расположен в 120 км к северу от полуострова. Самый большой остров - остров Короля Георга с поселением Вилла Лас Эстреллас.,45.15616726186964
905,"К числу других относятся остров Ливингстон и Заблуждение, где затопленная кальдера до сих пор живого вулкана представляет собой впечатляющую природную гавань.","Прочие включают остров Ливингстон и Десепшен, где затопленная кальдера активного до настоящего времени вулкана представляет из себя впечатляющую природную гавань.",60.44048722936473,"Другие включают остров Ливингстон и остров Обмана, где затопленный кальдера все еще активного вулкана обеспечивает великолепную естественную гавань.",44.16279043335605
906,"Эллсворт () — район к югу от полуострова, окаймленный Беллингшузенским морем.","Земля Элсуэрта — область к югу от Антарктического полуострова, омываемая морем Беллинсгаузена.",34.296384796159394,"Элсворт Земля — это регион к югу от полуострова, ограниченный морем Беллингсгаузена.",50.79563964329591
907,"Горы полуострова сливаются в плато, затем вновь образуют 360 км цепочку Элсвортских гор, покрытых миннесотским гладиром.","Горы этого полуострова здесь сливаются с плато, а затем вновь поднимаются и образуют 360-километровую горную систему Элсуэрт, разделённую ледником Миннесота на две части.",36.318691940125035,"Горы полуострова здесь сливаются с плато, а затем снова появляются, образуя 360-километровую цепь гор Элсуорта, разрезанную ледником Миннесота.",37.158968745282884
908,"Самые высокие горы Антарктики — Винсон-Масиф, достигшие вершины 4892 м горы Винсон.","В северной части, то есть на хребте Сентинел, находятся самые высокие горы Антарктиды — массив Винсон, самая высшая точка которого достигает 4892 м и называется пик Винсон.",30.931387243335656,"Северная часть Хребта Сентинел содержит самые высокие горы Антарктиды, массив Винсона, высшая точка которого — гора Винсон, достигающая 4892 м.",35.65978063434815
909,"В удаленных местах, без связи с мобильными телефонами, спутниковой телефон может быть для вас единственным вариантом.",В отдаленных местах вне зоны действия мобильной связи спутниковый телефон может быть вашим единственный вариантом.,61.01079811107153,"В отдаленных местах, где нет сотовой связи, спутниковый телефон может быть вашим единственным вариантом.",66.83711841326331
910,"Спутниковый телефон, как правило, не заменяет мобильный телефон, так как для телефонного звонка нужно быть на открытом воздухе с четкой линией зрения к спутнику.","Как правило, спутниковый телефон не является заменой мобильному телефону, поскольку вам необходимо находиться на улице в зоне прямой видимости со спутника, чтобы позвонить.",37.33403234626332,"Спутниковый телефон, как правило, не является заменой мобильного телефона, так как для совершения телефонного звонка необходимо находиться на открытом воздухе с прямой видимостью к спутнику.",59.18904756997427
911,"Услуги часто используются судами, включая прогулочные суда, а также экспедициями, которые нуждаются в удаленных данных и голосе.","Сервис часто используется в судоходстве, включая прогулочные и быстроходные судна, где есть потребность в удаленных передаче данных и голосовой связи.",43.52462614662475,"Сервис часто используется судоходством, включая речные суда, а также экспедициями, которым нужны удаленные данные и голосовая связь.",58.64280231033864
912,Ваш местный поставщик телефонных услуг должен иметь возможность предоставлять больше информации о подключении к этой службе.,"Как правило, вы сможете получить дополнительную информацию о подключении этой услуги, обратившись к вашему местному оператору телефонной связи.",33.69533024167192,Ваш местный оператор телефонной связи должен предоставить более подробную информацию о подключении к этой услуге.,53.655906316118106
913,"Все более популярным вариантом для тех, кто планирует год перерыва, являются поездки и обучение.","Вариант, становящийся всё более популярным для тех, кто планирует взять академический год, это путешествовать и учиться.",41.21058593337868,"Все более популярным вариантом для тех, кто планирует академический отпуск, становится путешествие и обучение.",59.833490908855836
914,"Это особенно популярено среди выпускников школ, что позволяет им брать год до поступления в университет без ущерба для их образования.","Это особенно популярно среди выпускников школ, позволяя им взять год отдыха перед поступлением в университет, не ставя под угрозу своё образование.",59.04197250530721,"Это особенно популярно среди выпускников школ, позволяя им взять год перерыва перед университетом, не забывая об образовании.",59.49264779204271
915,Во многих случаях поступление на курс обучения за границей может повысить ваши шансы на возвращение в высшие учебные заведения в вашей родной стране.,Во многих случаях поступление на какой-либо курс за границей во время академического отпуска действительно может повысить ваши шансы на поступление в высшие учебные заведения на родине.,58.749258475405355,Во многих случаях поступление на курс годичного перерыва за границей может на самом деле улучшить ваши шансы на поступление в высшее учебное заведение в вашей родной стране.,63.572700567380814
916,"Как правило, в эти учебные программы взимается плата за обучение.","Как правило, при поступлении на такие образовательные программы взимается плата за обучение.",59.74350596404946,Обычно за поступление в эти образовательные программы взимается плата за обучение.,57.61632293290917
917,Финляндия является большим пунктом назначения для лодок. &quot; Земля тысячи озер &quot; имеет тысячи островов также в озерах и прибрежных архипелагах.,"Финляндия — отличное место для лодочного туризма. В ""стране тысячи озёр"" также есть тысячи островов на озёрах и в прибрежных архипелагах.",49.06625649593872,"Финляндия — отличное направление для яхтинга. «Страна тысячи озёр» также имеет тысячи островов, как в озёрах, так и в прибрежных архипелагах.",48.74953145712924
918,В архипелагах и озерах не обязательно нужна яхта.,"Исследуя архипелаги или посещая озера, вы вполне сможете обойтись и без яхты.",22.851542188762007,В архипелагах и озерах вам не обязательно нужна яхта.,88.11951663289396
919,"Хотя прибрежные архипелагы и крупнейшие озера действительно достаточно велики для любой яхты, небольшие лодки или даже каяк предлагают другой опыт.","Хотя прибрежные архипелаги и крупнейшие озера действительно могут вместить любую яхту, меньшие лодки или даже каяк оставляют совершенно иные впечатления.",56.51109553305267,"Хотя прибрежные архипелаги и крупнейшие озера действительно достаточно велики для любой яхты, меньшие лодки или даже каяк предлагают другой опыт.",92.63749667980673
920,"Лодка () — национальный тренажёр в Финляндии, с лодкой для каждых семи или восьми человек.","Лодочный спорт является национальной формой досуга в Финляндии. В частности, на семь или восемь человек приходится одна лодка.",32.409675918823936,"Катание на лодках является национальным развлечением в Финляндии, с лодкой на каждые семь или восемь человек.",46.15253083905788
921,"Это соответствует Норвегии, Швеции и Новой Зеландии, но в остальном является весьма уникальным (например, в Нидерландах этот показатель составляет от одного до сорока).","Аналогичная ситуация у Норвегии, Швеции и Новой Зеландии, но в других случаях она довольно уникальна (например, в Нидерландах это значение составляет от одного до сорока).",62.14957686738644,"Это соответствует Норвегии, Швеции и Новой Зеландии, но в остальном довольно уникально (например, в Нидерландах соотношение составляет один к сорока).",74.78347841645612
922,В большинстве отдельных «Балтийских круизов» продолжительное пребывание в Санкт-Петербурге (Россия).,Большинство отдельных балтийских круизов включают продленную стоянку в российском Санкт-Петербурге.,52.169342592627075,"Большинство уникальных Балтийских круизов включает продолжительное пребывание в Санкт-Петербурге, Россия.",72.44763783372827
923,"Это значит, что вы можете посетить исторический город на пару полных дней, возвращаясь и спя на корабле ночью.","Это означает, что вы можете провести в этом историческом городе несколько полных дней, а ночевать – возвращаться на корабль.",49.09202493072266,"Это означает, что вы можете посетить исторический город на пару полных дней, возвращаясь и ночуя на корабле.",85.1610781570965
924,"Если вы пойдёте на берег только с помощью судовых экскурсий, вам не понадобится отдельная виза (по состоянию на 2009 год).","Если вы сходите на берег только в порядке экскурсии на корабле, вам не понадобится отдельная виза (с 2009).",60.97935630912331,"Если вы выходите на берег только в рамках экскурсий на борту судна, вам не понадобится отдельная виза (с 2009 года).",63.33020886247422
925,"Некоторые круизы показывают Берлин, Германия, в брошюрах. Как видно из карты над Берлином, недалеко от моря нет места, а посещение города не включено в стоимость круиза.","В некоторых круизных брошюрах представлен Берлин, Германия. Как вы можете видеть на карте наверху, Берлин находится вдали от моря и визит в город не включён в цену круиза.",41.19095983231989,"Некоторые круизы включают Берлин, Германия, в своих брошюрах. Как можно увидеть на карте выше, Берлин находится далеко от моря, и посещение города не входит в стоимость круиза.",62.83097031081274
926,"Путешествие самолетом может быть страшным опытом для людей любого возраста и происхождения, особенно если они не летали раньше или пережили травматическое событие.","Путешествие на самолёте может оказаться пугающим для человека любого возраста и социального статуса, особенно если это его первый полет в жизни или если у него в прошлом было какое-либо травмирующее событие.",38.699540480047375,"Путешествие на самолёте может быть пугающим опытом для людей всех возрастов и из любых слоёв общества, особенно если они никогда не летали раньше или пережили травматическое событие.",65.66859891891818
927,"Нечего стыдиться: это не отличается от личных страхов и неприязни к другим вещам, которые имеют очень многие люди.","Стыдиться этого не стоит: это ничем не отличается от личной неприязни и страха перед другими вещами, которые есть у очень многих людей.",51.36011111255415,"Это не то, чего стоит стыдиться: это не отличается от личных страхов и неприязней к другим вещам, которые есть у очень многих людей.",72.96729646438247
928,"Для некоторых понимание того, как работает самолет и что происходит во время полета, может помочь преодолеть страх, основанный на неизвестности или на отсутствии контроля.","Понимание того, как работает самолет и что происходит во время полета, может помочь преодолеть страх, который возникает из-за неизвестности или неспособности контролировать процесс.",73.04240490604782,"Для некоторых понимание того, как работают самолеты и что происходит во время полета, может помочь преодолеть страх, основанный на неизвестности или на отсутствии контроля.",95.32412267532725
929,Компаниям курьеров хорошо платят за быструю доставку.,"Службам доставки хорошо платят за быстрое выполнение доставки. Часто скорость доставки коммерческой документации, товара или запасных частей для срочного ремонта очень важна.",19.3782681460317,"Курьерские компании хорошо оплачиваются за быструю доставку. Часто время имеет большое значение для бизнес-документов, товаров или запасных частей для срочного ремонта.",22.767054499417622
930,"На некоторых маршрутах крупные компании имеют свои собственные самолеты, но для других маршрутов и менее крупных фирм возникла проблема.","На некоторых маршрутах  у более крупных компаний есть свои собственные самолёты, но для других маршрутов и более мелких компаний с этим была проблема.",65.03783642026109,"На некоторых маршрутах крупные компании имеют свои собственные самолеты, но для других маршрутов и мелких фирм возникла проблема.",94.06959666975207
931,"Если они посылают товары воздушным транспортом, на некоторых маршрутах может потребоваться несколько дней, чтобы пройти разгрузку и таможню.","Если бы они отправляли что-либо как авиационный груз, то на некоторых маршрутах разгрузка и прохождение таможни могли бы занимать несколько дней.",41.77870443258018,"Если бы они отправляли грузы авиаперевозкой, на некоторых маршрутах это могло занять несколько дней, чтобы пройти разгрузку и таможню.",60.29669406746269
932,"Единственный способ доставить его быстрее, это отправить его в качестве проверенного багажа. Правила авиалинии не позволят им отправлять багаж без пассажира, в который вы входите.","Единственный способ быстрее разобраться с ним — это отправить его как зарегистрированный багаж. Регламент авиакомпании не позволяет отправлять багаж без пассажира, поэтому тут нужно ваше участие.",51.10005981303406,"Единственный способ отправить это быстрее был отправить его как зарегистрированный багаж. Правила авиакомпаний не позволяют отправлять багаж без пассажира, именно здесь вы и понадобитесь.",55.85959937367014
933,"Очевидный способ полета в первом или бизнес-классе заключается в том, чтобы вытащить кучу денег за привилегию (или, что еще лучше, заставить компанию сделать это для вас).",Самый очевидный способ перелёта в первом или бизнес-классе — это раскошелиться за данную привилегию (или же — вариант получше — заставить вашу компанию заплатить за вас).,51.312045246219796,"Очевидный способ лететь в первом или бизнес-классе — это раскошелиться на внушительную сумму денег за это привилегию (или, что еще лучше, заставить вашу компанию сделать это за вас).",64.12232934128717
934,"Однако это не является дешевым: как грубое правило большого пальца, вы можете ожидать, что будете платить за бизнес в четыре раза больше, чем обычно, и в одиннадцать раз за первый класс!",Впрочем это совсем недешево — по опыту в грубом приближении вы заплатите  в четыре раза больше обычного эконом-класса за бизнес и в одиннадцать раз больше за первый класс!,48.80048274706,"Однако это не бывает дешево: в качестве простых правил, вы можете ожидать, что заплатите до четырех раз больше, чем за обычный эконом-класс для бизнеса, и до одиннадцати раз больше для первого класса!",47.769157394406164
935,В целом нет смысла даже искать скидки на рабочие места или места первого класса на прямых рейсах от А до В.,"Как правило, нет смысла даже искать скидки на бизнес-класс или первый класс для прямых полетов из A в Б.",44.10498486337679,"В целом, нет смысла даже искать скидки на бизнес- или первый класс на прямых рейсах из A в B.",60.894087577692424
936,"Авиакомпании хорошо знают, что существует определенная ключевая группа листовок, которые готовы заплатить верхний доллар за привилегию попасть куда-нибудь быстро и в комфорт и соответственно заплатить.","Авиакомпании хорошо знают, что существует определённая основная группа пассажиров, которая готова заплатить кругленькую сумму за привилегию быстро и комфортно добраться куда-либо, поэтому они и взимают соответствующую плату.",53.25598132689352,"Авиакомпании хорошо знают, что есть определенная группа пассажиров, готовых заплатить высокую цену за привилегию быстро добраться куда-то и комфортно, и взимают соответствующую плату.",55.86919281340593
937,"Столица Молдовы - Чишинеу, местный язык - румынский, но широко используется русский.","Столицей Молдовы является Кишинёв. Местный язык — румынский, но русский также широко распространён.",45.73996154120473,"Столицей Молдавии является Кишинёв. Местным языком является румынский, но русский широко используется.",50.33131162260705
938,"Молдова является многоэтнической республикой, которая страдает от этнических конфликтов.","Молдова — многонациональная республика, ставшая жертвой этнического конфликта.",41.73540955724347,"Молдова — многонациональная республика, которая страдала от этнических конфликтов.",63.677163433538894
939,"В 1994 году этот конфликт привел к созданию самопровозглашенной Приднестровьей Республики на востоке Молдовы, которая имеет свое собственное правительство и свою валюту, но не признается ни одной из стран - членов ООН.","В 1994 году этот конфликт привёл к созданию на востоке Молдовы самопровозглашённой Приднестровской республики, которая имеет собственное правительство и валюту, но не признана ни одним государством-членом ООН.",73.1502746820257,"В 1994 году этот конфликт привел к созданию самопровозглашенной Приднестровской Республики на востоке Молдовы, имеющей собственное правительство и валюту, но не признанной ни одной страной-членом ООН.",80.3425901866382
940,"Экономические связи между этими двумя частями Молдовы были восстановлены, несмотря на провал политических переговоров.","Несмотря на безуспешность политических переговоров, экономические связи между этими двумя частями Молдовы были восстановлены.",81.64235206871169,"Экономические связи были восстановлены между этими двумя частями Молдовы, несмотря на неудачу в политических переговорах.",81.37186900319863
