Word,2020,2021,2022,2023,2024
weights,142.0,136.77,135.31,133.8,131.56
albania,1.0,0.96,0.93,0.89,0.85
geological,4.0,3.83,1.87,1.77,1.7
assessing,12.0,9.56,10.26,10.63,11.88
lasting,12.0,11.48,11.2,8.86,8.49
wicked,2.0,0.96,0.0,0.0,1.7
eds,45.0,38.26,38.26,35.44,33.1
introduces,25.0,25.82,31.73,31.01,30.56
kills,10.0,11.48,8.4,5.32,5.94
roommate,2.0,1.91,1.87,1.77,1.7
webcams,1.0,0.96,0.93,0.89,0.85
pushed,9.0,8.61,10.26,10.63,9.34
webmasters,0.0,0.0,0.0,0.0,0.0
ro,0.0,0.0,0.0,0.0,0.0
df,5.0,4.78,4.67,5.32,5.09
computational,374.0,330.92,320.07,322.55,311.51
acdbentity,0.0,0.0,0.0,0.0,0.0
participated,24.0,22.0,23.33,23.04,25.46
junk,2.0,1.91,1.87,1.77,1.7
handhelds,1.0,1.91,0.93,0.0,0.0
wax,3.0,2.87,2.8,2.66,2.55
lucy,11.0,12.43,13.06,12.41,11.88
answering,23.0,22.0,24.26,23.04,22.07
hans,18.0,15.3,15.86,15.06,14.43
impressed,11.0,10.52,11.2,10.63,12.73
slope,3.0,2.87,2.8,2.66,2.55
reggae,0.0,0.0,0.0,0.0,0.0
failures,14.0,14.35,13.06,10.63,11.88
poet,2.0,2.87,2.8,3.54,2.55
conspiracy,12.0,16.26,14.93,14.18,14.43
surname,0.0,0.0,0.0,0.0,0.0
theology,1.0,0.96,0.93,0.89,0.85
nails,2.0,2.87,4.67,4.43,5.94
evident,8.0,8.61,9.33,9.75,11.03
whats,0.0,0.0,0.0,0.0,0.0
rides,0.0,0.0,2.8,2.66,2.55
rehab,0.0,0.0,0.0,0.0,0.0
epic,15.0,15.3,15.86,14.18,16.13
saturn,7.0,6.69,8.4,4.43,5.09
organizer,3.0,2.87,2.8,2.66,2.55
nut,0.0,0.0,0.0,0.0,0.85
allergy,0.0,0.0,0.0,0.0,0.0
sake,2.0,3.83,3.73,2.66,3.4
twisted,4.0,3.83,2.8,2.66,2.55
combinations,40.0,36.34,38.26,37.22,34.8
preceding,19.0,17.22,17.73,17.72,16.98
merit,3.0,3.83,4.67,4.43,4.24
enzyme,11.0,9.56,9.33,9.75,9.34
cumulative,11.0,12.43,18.66,18.61,17.82
zshops,0.0,0.0,0.0,0.0,0.0
planes,12.0,12.43,12.13,15.95,15.28
edmonton,1.0,0.96,1.87,1.77,1.7
tackle,8.0,10.52,10.26,10.63,11.03
disks,3.0,2.87,3.73,3.54,3.4
condo,0.0,0.0,0.0,0.0,0.0
pokemon,0.0,0.0,0.0,0.0,0.0
amplifier,3.0,2.87,2.8,2.66,2.55
ambien,0.0,0.0,0.0,0.0,0.0
arbitrary,58.0,56.43,55.99,57.6,56.87
prominent,21.0,22.0,22.4,23.93,27.16
retrieve,24.0,22.0,20.53,22.15,24.62
lexington,0.0,0.0,0.0,0.0,0.0
vernon,2.0,1.91,0.93,0.89,0.85
sans,0.0,0.0,0.0,0.89,0.85
worldcat,1.0,0.96,0.93,0.89,0.85
titanium,6.0,6.69,4.67,15.95,15.28
irs,1.0,0.96,0.93,0.89,0.85
fairy,2.0,4.78,4.67,4.43,4.24
builds,29.0,29.65,30.79,35.44,34.8
contacted,2.0,2.87,2.8,3.54,5.09
shaft,0.0,0.0,0.0,0.0,0.0
lean,3.0,2.87,3.73,2.66,4.24
bye,1.0,0.96,0.93,0.89,0.85
cdt,1.0,0.96,0.93,0.89,0.85
recorders,0.0,0.0,0.0,0.0,0.0
occasional,8.0,9.56,9.33,7.98,6.79
leslie,4.0,2.87,2.8,4.43,4.24
casio,4.0,3.83,3.73,3.54,3.4
deutsche,12.0,9.56,9.33,8.86,8.49
ana,2.0,2.87,2.8,2.66,2.55
postings,0.0,0.0,0.0,0.0,0.0
innovations,13.0,13.39,12.13,10.63,11.88
kitty,3.0,2.87,2.8,2.66,2.55
postcards,0.0,0.0,0.0,0.0,0.0
dude,0.0,0.0,0.0,0.0,0.0
drain,2.0,1.91,1.87,0.89,0.85
monte,36.0,33.47,35.46,32.79,31.41
fires,10.0,12.43,12.13,11.52,11.88
algeria,0.0,0.0,0.0,0.0,0.0
blessed,0.0,0.0,0.0,0.0,0.0
luis,13.0,12.43,12.13,11.52,12.73
reviewing,9.0,8.61,9.33,10.63,11.88
cardiff,3.0,0.96,0.93,0.89,0.85
cornwall,0.0,0.0,0.0,0.0,0.0
favors,2.0,1.91,1.87,1.77,1.7
potato,4.0,2.87,2.8,2.66,2.55
panic,1.0,3.83,3.73,3.54,3.4
explicitly,63.0,64.08,60.66,58.48,56.02
sticks,1.0,0.96,0.93,0.89,1.7
leone,1.0,0.96,0.93,0.89,0.85
transsexual,0.0,0.0,0.0,0.0,0.0
ez,1.0,1.91,1.87,1.77,1.7
citizenship,9.0,11.48,12.13,11.52,15.28
excuse,4.0,3.83,3.73,3.54,3.4
reforms,0.0,0.0,0.0,1.77,1.7
basement,1.0,1.91,1.87,1.77,0.85
onion,2.0,1.91,1.87,1.77,1.7
strand,4.0,4.78,4.67,4.43,4.24
pf,6.0,5.74,5.6,5.32,2.55
sandwich,0.0,0.0,0.0,0.0,0.0
uw,2.0,2.87,3.73,4.43,4.24
lawsuit,5.0,6.69,6.53,7.09,12.73
alto,8.0,6.69,7.47,7.09,6.79
informative,18.0,16.26,15.86,15.06,14.43
girlfriend,1.0,0.96,0.93,0.89,0.85
bloomberg,11.0,13.39,12.13,14.18,11.03
cheque,0.0,0.0,0.0,0.0,0.0
hierarchy,82.0,81.3,80.25,75.32,72.15
influenced,30.0,29.65,30.79,29.24,28.86
banners,1.0,0.96,0.93,0.0,0.0
reject,6.0,5.74,5.6,7.09,8.49
eau,0.0,0.0,0.0,0.0,0.0
abandoned,9.0,10.52,10.26,10.63,10.19
bd,5.0,4.78,4.67,3.54,3.4
circles,6.0,7.65,8.4,7.98,9.34
italic,0.0,0.0,0.0,0.0,0.0
beats,17.0,14.35,14.93,14.18,13.58
merry,1.0,0.96,0.93,0.89,0.85
mil,16.0,15.3,14.93,13.29,12.73
scuba,0.0,0.0,0.0,0.0,0.0
gore,1.0,3.83,2.8,3.54,3.4
complement,24.0,24.87,22.4,20.38,18.67
cult,2.0,1.91,1.87,1.77,2.55
dash,26.0,26.78,27.06,25.7,24.62
passive,25.0,24.87,24.26,24.81,22.92
mauritius,0.0,0.0,0.93,0.89,0.85
valued,46.0,44.95,41.99,43.42,42.44
cage,8.0,7.65,6.53,7.09,11.03
checklist,1.0,0.96,0.93,0.89,0.85
bangbus,0.0,0.0,0.0,0.0,0.0
requesting,3.0,3.83,4.67,4.43,4.24
courage,2.0,1.91,1.87,1.77,1.7
verde,0.0,0.0,0.0,0.0,0.0
lauderdale,0.0,0.0,0.0,0.0,0.0
scenarios,72.0,74.6,76.52,82.41,83.18
gazette,3.0,1.91,1.87,1.77,0.85
hitachi,5.0,4.78,4.67,2.66,2.55
divx,0.0,0.0,0.0,0.0,0.0
extraction,93.0,76.51,76.52,84.18,77.24
batman,4.0,14.35,21.46,25.7,46.68
elevation,6.0,5.74,5.6,6.2,5.94
hearings,4.0,4.78,4.67,4.43,4.24
coleman,2.0,1.91,1.87,0.89,0.85
hugh,0.0,0.0,0.93,0.89,0.85
lap,2.0,1.91,1.87,1.77,1.7
utilization,5.0,6.69,4.67,5.32,7.64
beverages,0.0,0.0,0.0,0.0,0.0
calibration,35.0,34.43,31.73,30.13,29.71
jake,2.0,2.87,3.73,4.43,4.24
eval,5.0,6.69,7.47,7.09,7.64
efficiently,38.0,36.34,35.46,38.99,39.89
anaheim,0.0,0.0,1.87,1.77,1.7
ping,13.0,11.48,11.2,10.63,10.19
textbook,2.0,1.91,1.87,1.77,1.7
dried,0.0,0.0,0.0,0.0,0.0
entertaining,7.0,7.65,7.47,7.09,6.79
prerequisite,8.0,8.61,8.4,8.86,7.64
luther,1.0,0.96,0.93,0.89,0.85
frontier,11.0,12.43,12.13,12.41,11.88
settle,4.0,5.74,5.6,2.66,2.55
stopping,10.0,15.3,14.0,15.95,16.13
refugees,2.0,1.91,1.87,1.77,1.7
knights,12.0,14.35,13.06,15.06,15.28
hypothesis,98.0,92.77,93.32,92.16,89.97
palmer,12.0,11.48,11.2,10.63,10.19
medicines,2.0,3.83,3.73,3.54,3.4
flux,9.0,8.61,9.33,9.75,9.34
derby,2.0,0.96,0.93,0.0,0.0
sao,11.0,11.48,11.2,11.52,11.03
peaceful,3.0,3.83,2.8,3.54,2.55
altered,26.0,31.56,31.73,31.01,28.86
pontiac,0.0,0.0,0.0,0.0,0.0
regression,211.0,195.11,192.23,191.4,185.04
doctrine,5.0,5.74,5.6,7.09,6.79
scenic,0.0,0.0,0.0,0.0,0.0
trainers,1.0,0.0,0.0,0.0,0.0
muze,0.0,0.0,0.0,0.0,0.0
enhancements,7.0,7.65,7.47,9.75,10.19
renewable,4.0,2.87,2.8,5.32,6.79
intersection,32.0,29.65,29.86,29.24,29.71
passwords,3.0,2.87,2.8,2.66,2.55
sewing,1.0,1.91,1.87,1.77,2.55
consistency,38.0,38.26,37.33,36.33,34.8
collectors,6.0,5.74,6.53,5.32,5.09
conclude,11.0,9.56,9.33,8.86,8.49
recognised,14.0,15.3,15.86,14.18,15.28
munich,17.0,16.26,16.8,19.49,19.52
oman,2.0,1.91,0.0,0.0,0.0
celebs,0.0,0.0,0.0,0.0,0.0
gmc,1.0,0.96,0.93,0.0,0.0
propose,22.0,25.82,27.99,34.56,31.41
hh,0.0,0.0,0.0,0.0,0.0
azerbaijan,1.0,0.0,0.0,0.0,0.0
lighter,5.0,7.65,8.4,9.75,11.03
rage,0.0,0.0,0.0,0.0,0.0
adsl,1.0,0.96,0.93,0.89,0.85
uh,0.0,0.0,0.0,0.0,0.0
prix,3.0,2.87,2.8,2.66,4.24
astrology,1.0,0.96,0.93,0.89,0.85
advisors,35.0,31.56,30.79,29.24,31.41
pavilion,0.0,0.0,0.93,1.77,1.7
tactics,11.0,10.52,11.2,10.63,10.19
trusts,0.0,0.96,0.93,0.89,0.85
occurring,16.0,14.35,14.93,15.95,15.28
supplemental,1.0,3.83,3.73,0.89,0.85
travelling,5.0,4.78,5.6,5.32,5.09
talented,2.0,1.91,1.87,2.66,5.09
annie,3.0,2.87,2.8,2.66,4.24
pillow,1.0,0.96,0.93,0.89,0.85
induction,25.0,22.0,20.53,20.38,20.37
derek,1.0,4.78,4.67,4.43,5.09
precisely,19.0,17.22,16.8,18.61,18.67
shorter,9.0,11.48,11.2,10.63,11.03
harley,2.0,1.91,1.87,1.77,1.7
spreading,11.0,11.48,11.2,12.41,14.43
provinces,0.0,0.0,0.0,0.89,0.85
relying,17.0,16.26,17.73,20.38,20.37
finals,4.0,4.78,6.53,7.09,7.64
paraguay,0.0,0.0,0.0,0.0,0.0
steal,6.0,4.78,4.67,4.43,4.24
parcel,0.0,0.0,0.0,0.0,0.0
refined,16.0,17.22,18.66,19.49,18.67
fd,1.0,0.96,0.93,0.89,0.85
bo,1.0,0.96,0.0,4.43,5.09
fifteen,9.0,9.56,15.86,15.95,14.43
widespread,33.0,36.34,33.59,32.79,36.5
incidence,1.0,0.96,0.93,1.77,1.7
fears,4.0,7.65,8.4,7.98,9.34
predict,108.0,112.86,118.51,122.28,123.92
boutique,1.0,0.96,0.93,0.89,0.85
acrylic,5.0,4.78,4.67,4.43,4.24
rolled,8.0,5.74,3.73,3.54,4.24
tuner,1.0,0.96,0.93,0.89,0.85
avon,0.0,0.0,0.0,0.0,0.0
incidents,7.0,4.78,4.67,6.2,5.09
peterson,3.0,2.87,2.8,2.66,1.7
rays,11.0,11.48,11.2,9.75,8.49
asn,0.0,0.0,0.0,0.0,0.0
shannon,7.0,6.69,9.33,8.86,9.34
toddler,3.0,2.87,2.8,2.66,2.55
enhancing,11.0,10.52,10.26,11.52,11.88
flavor,4.0,3.83,3.73,3.54,3.4
alike,9.0,7.65,6.53,9.75,9.34
walt,5.0,4.78,4.67,5.32,5.09
homeless,4.0,3.83,4.67,7.98,7.64
horrible,1.0,0.96,0.93,0.89,0.85
hungry,2.0,1.91,1.87,1.77,1.7
metallic,9.0,8.61,6.53,6.2,6.79
acne,0.0,0.0,0.0,0.0,0.0
blocked,8.0,7.65,7.47,7.09,7.64
interference,25.0,31.56,34.53,33.67,33.1
warriors,2.0,3.83,3.73,3.54,4.24
palestine,0.0,0.0,0.0,0.0,0.0
listprice,0.0,0.0,0.0,0.0,0.0
libs,0.0,0.0,0.0,0.0,0.0
undo,1.0,1.91,0.93,0.89,0.85
cadillac,6.0,5.74,5.6,5.32,5.09
atmospheric,3.0,2.87,2.8,3.54,4.24
malawi,0.0,0.0,0.0,0.0,0.0
wm,0.0,0.0,0.0,0.0,0.0
pk,0.0,0.0,0.0,0.0,0.85
sagem,0.0,0.0,0.0,0.0,0.0
knowledgestorm,0.0,0.0,0.0,0.0,0.0
dana,6.0,4.78,4.67,5.32,5.09
halo,6.0,6.69,6.53,7.98,7.64
ppm,0.0,0.0,0.0,0.0,0.0
curtis,1.0,0.96,0.93,0.89,29.71
parental,0.0,0.0,0.0,0.89,1.7
referenced,17.0,15.3,15.86,15.06,15.28
strikes,3.0,2.87,2.8,2.66,1.7
lesser,14.0,15.3,16.8,16.84,15.28
publicity,10.0,11.48,12.13,11.52,11.88
marathon,2.0,1.91,1.87,1.77,1.7
ant,8.0,10.52,10.26,11.52,10.19
proposition,15.0,13.39,12.13,12.41,11.88
gays,0.0,0.0,0.0,0.0,0.0
pressing,10.0,9.56,10.26,10.63,10.19
gasoline,3.0,2.87,2.8,2.66,2.55
apt,1.0,1.91,1.87,1.77,1.7
dressed,3.0,4.78,4.67,4.43,10.19
scout,2.0,1.91,1.87,1.77,1.7
belfast,3.0,2.87,2.8,2.66,2.55
exec,0.0,0.0,0.0,0.0,0.0
dealt,6.0,3.83,4.67,4.43,3.4
niagara,0.0,0.0,0.0,0.0,0.0
inf,8.0,6.69,5.6,6.2,5.94
eos,1.0,0.96,0.93,3.54,3.4
warcraft,0.0,0.0,0.93,0.0,0.0
charms,0.0,0.0,0.0,0.0,0.0
catalyst,11.0,10.52,9.33,8.86,8.49
trader,2.0,1.91,1.87,1.77,1.7
bucks,0.0,0.0,0.0,0.0,0.0
allowance,1.0,0.96,0.93,0.89,0.85
vcr,1.0,0.96,0.93,0.89,1.7
denial,8.0,7.65,6.53,6.2,5.94
uri,9.0,7.65,7.47,7.09,5.94
designation,2.0,1.91,1.87,1.77,1.7
thrown,1.0,0.96,0.93,1.77,0.85
prepaid,2.0,0.0,0.0,0.0,0.0
raises,14.0,14.35,12.13,11.52,14.43
gem,1.0,0.96,1.87,1.77,1.7
duplicate,4.0,3.83,5.6,5.32,5.09
electro,3.0,2.87,2.8,2.66,2.55
criterion,29.0,25.82,28.93,28.36,28.86
badge,2.0,1.91,1.87,2.66,2.55
wrist,21.0,28.69,20.53,20.38,18.67
civilization,14.0,13.39,19.6,17.72,20.37
analyzed,37.0,40.17,40.13,43.42,45.84
vietnamese,1.0,1.91,3.73,3.54,5.09
heath,0.0,0.0,0.0,0.0,0.0
tremendous,2.0,1.91,1.87,2.66,2.55
ballot,0.0,0.0,0.0,0.0,0.0
lexus,0.0,0.0,0.0,0.89,0.85
varying,25.0,28.69,29.86,31.01,31.41
remedies,2.0,1.91,1.87,1.77,2.55
validity,16.0,12.43,12.13,13.29,12.73
trustee,0.0,0.0,0.0,0.0,0.0
maui,0.0,0.0,0.0,0.0,0.0
handjobs,0.0,0.0,0.0,0.0,0.0
weighted,67.0,66.95,68.12,65.57,65.36
angola,0.0,0.0,0.0,0.0,0.0
squirt,0.0,0.0,0.0,0.0,0.0
performs,65.0,65.99,64.39,64.69,60.26
plastics,1.0,0.96,0.93,0.89,0.85
realm,7.0,6.69,7.47,8.86,11.03
corrected,7.0,5.74,7.47,7.09,6.79
jenny,0.0,0.0,0.0,0.0,0.0
helmet,8.0,6.69,8.4,7.98,6.79
salaries,4.0,3.83,3.73,3.54,3.4
postcard,0.0,0.0,0.0,0.0,0.0
elephant,0.0,0.0,0.0,0.0,0.0
yemen,0.0,0.0,0.0,0.0,0.0
encountered,19.0,18.17,17.73,16.84,16.13
tsunami,2.0,1.91,0.0,0.0,0.0
scholar,18.0,19.13,30.79,31.9,36.5
nickel,2.0,1.91,0.93,0.89,0.85
internationally,11.0,10.52,8.4,8.86,9.34
surrounded,4.0,1.91,1.87,1.77,4.24
psi,20.0,19.13,18.66,17.72,16.98
buses,4.0,4.78,4.67,5.32,5.09
expedia,0.0,0.0,0.0,0.0,0.0
geology,12.0,11.48,5.6,5.32,5.09
pct,0.0,0.0,0.0,0.0,0.0
wb,0.0,0.0,0.0,0.0,4.24
creatures,7.0,6.69,6.53,7.09,7.64
coating,5.0,4.78,4.67,4.43,4.24
commented,28.0,27.74,27.99,24.81,23.77
wallet,4.0,2.87,2.8,2.66,2.55
cleared,3.0,2.87,3.73,2.66,2.55
smilies,0.0,0.0,0.0,0.0,0.0
vids,0.0,0.0,0.0,0.0,0.0
accomplish,15.0,13.39,14.0,14.18,16.98
boating,0.0,0.0,0.0,0.0,0.0
drainage,1.0,0.96,0.93,0.89,0.85
shakira,0.0,0.0,0.0,0.0,0.0
corners,24.0,22.0,24.26,20.38,18.67
broader,27.0,27.74,29.86,27.47,26.31
vegetarian,0.0,0.0,0.0,0.89,0.85
rouge,2.0,1.91,2.8,2.66,4.24
yeast,1.0,0.96,0.0,0.0,0.0
yale,10.0,10.52,10.26,10.63,10.19
newfoundland,0.0,0.0,0.0,0.0,0.0
sn,0.0,0.0,0.0,0.0,0.0
qld,0.0,0.0,0.0,0.0,0.0
pas,1.0,0.0,0.0,0.0,2.55
clearing,4.0,3.83,2.8,3.54,3.4
investigated,14.0,12.43,12.13,14.18,12.73
dk,2.0,1.91,1.87,1.77,4.24
ambassador,4.0,2.87,2.8,2.66,3.4
coated,5.0,4.78,4.67,5.32,5.09
intend,6.0,7.65,7.47,5.32,5.94
stephanie,7.0,5.74,6.53,5.32,4.24
contacting,1.0,0.96,0.93,0.89,0.85
vegetation,1.0,2.87,2.8,3.54,3.4
doom,9.0,8.61,7.47,7.09,6.79
findarticles,0.0,0.0,0.0,0.0,0.0
louise,1.0,0.96,0.93,0.89,0.85
kenny,1.0,0.96,0.93,1.77,1.7
specially,6.0,7.65,7.47,7.09,6.79
owen,13.0,12.43,12.13,9.75,9.34
routines,9.0,8.61,8.4,7.98,15.28
hitting,4.0,3.83,3.73,4.43,4.24
yukon,0.0,0.0,0.0,0.0,0.0
beings,27.0,26.78,27.06,28.36,28.86
bite,0.0,0.0,0.0,0.0,0.0
issn,7.0,5.74,5.6,5.32,5.09
aquatic,1.0,0.96,0.93,1.77,1.7
reliance,11.0,10.52,12.13,12.41,13.58
habits,9.0,8.61,8.4,7.98,8.49
striking,4.0,3.83,7.47,7.09,8.49
myth,7.0,4.78,4.67,5.32,6.79
infectious,3.0,2.87,2.8,2.66,2.55
podcasts,3.0,4.78,4.67,3.54,3.4
singh,6.0,5.74,5.6,6.2,8.49
gig,0.0,0.0,0.0,0.0,0.0
gilbert,7.0,6.69,5.6,5.32,5.09
sas,12.0,11.48,10.26,10.63,10.19
ferrari,0.0,0.0,0.0,0.0,0.0
continuity,12.0,10.52,9.33,11.52,12.73
brook,2.0,1.91,1.87,1.77,1.7
fu,6.0,5.74,5.6,6.2,5.94
outputs,62.0,61.21,61.59,62.91,66.21
phenomenon,32.0,33.47,34.53,37.22,38.2
ensemble,40.0,35.39,38.26,37.22,41.59
insulin,1.0,0.96,0.93,0.89,0.85
assured,2.0,0.96,1.87,2.66,2.55
biblical,0.0,0.0,0.0,0.0,0.0
weed,3.0,2.87,1.87,1.77,1.7
conscious,31.0,34.43,34.53,31.9,27.16
accent,2.0,1.91,1.87,1.77,2.55
mysimon,0.0,0.0,0.0,0.0,0.0
eleven,4.0,5.74,4.67,4.43,5.09
wives,1.0,0.96,0.93,0.89,0.85
ambient,38.0,35.39,31.73,32.79,32.25
utilize,36.0,31.56,33.59,37.22,35.65
mileage,1.0,0.96,0.93,0.89,0.85
oecd,0.0,0.0,0.93,1.77,1.7
prostate,2.0,2.87,2.8,2.66,2.55
adaptor,0.0,0.0,0.0,0.0,0.0
auburn,1.0,0.96,0.93,0.89,0.85
unlock,8.0,17.22,16.8,16.84,16.98
hyundai,4.0,4.78,4.67,3.54,3.4
pledge,0.0,0.0,0.0,0.0,0.0
vampire,0.0,0.0,0.0,0.89,0.85
angela,19.0,17.22,17.73,15.95,16.13
relates,18.0,14.35,14.0,15.06,13.58
nitrogen,0.0,0.0,0.0,0.0,0.0
xerox,0.0,0.0,0.0,0.0,0.0
dice,9.0,8.61,9.33,8.86,8.49
merger,6.0,5.74,5.6,6.2,7.64
softball,0.0,0.0,0.0,0.0,0.0
referrals,0.0,0.96,0.93,1.77,1.7
quad,6.0,3.83,3.73,3.54,3.4
dock,2.0,1.91,1.87,1.77,1.7
differently,10.0,8.61,8.4,7.98,8.49
firewire,0.0,0.0,0.0,0.0,0.0
mods,8.0,7.65,7.47,7.98,8.49
nextel,0.0,0.0,0.0,0.0,0.0
framing,8.0,6.69,7.47,8.86,7.64
organised,12.0,11.48,12.13,10.63,12.73
musician,4.0,2.87,2.8,3.54,5.09
blocking,6.0,5.74,5.6,5.32,5.09
rwanda,1.0,0.96,0.93,0.89,1.7
sorts,10.0,9.56,10.26,8.86,8.49
integrating,53.0,49.73,49.46,47.85,48.38
vsnet,0.0,0.0,0.0,0.0,0.0
limiting,12.0,13.39,13.06,15.06,15.28
dispatch,18.0,15.3,14.0,14.18,16.13
revisions,5.0,5.74,5.6,5.32,6.79
papua,0.0,0.0,0.0,0.0,0.0
restored,2.0,3.83,4.67,5.32,5.09
hint,3.0,1.91,1.87,1.77,1.7
armor,15.0,32.52,29.86,29.24,29.71
riders,2.0,1.91,1.87,1.77,1.7
chargers,0.0,0.0,0.0,0.0,0.0
remark,0.0,0.0,0.0,0.0,0.85
dozens,20.0,17.22,15.86,15.06,13.58
varies,15.0,14.35,13.06,12.41,11.88
msie,0.0,0.0,0.0,0.0,0.0
reasoning,379.0,345.27,347.13,339.38,342.91
wn,1.0,0.0,0.0,0.0,0.0
liz,1.0,0.96,1.87,1.77,2.55
rendered,11.0,12.43,12.13,12.41,11.03
picking,14.0,13.39,14.0,11.52,12.73
charitable,1.0,0.96,0.93,0.89,0.85
guards,5.0,4.78,4.67,6.2,5.94
annotated,23.0,22.0,23.33,23.04,22.92
ccd,0.0,0.0,0.0,0.0,0.0
sv,0.0,0.0,0.0,0.0,0.0
convinced,9.0,11.48,11.2,10.63,10.19
openings,8.0,7.65,7.47,14.18,13.58
buys,2.0,1.91,2.8,2.66,2.55
burlington,2.0,0.96,0.93,0.89,0.0
replacing,30.0,31.56,29.86,31.01,31.41
researcher,61.0,64.08,59.72,54.94,51.78
watershed,2.0,2.87,2.8,2.66,2.55
councils,0.0,0.0,0.0,0.0,0.0
occupations,2.0,2.87,2.8,2.66,2.55
acknowledged,9.0,11.48,12.13,12.41,12.73
nudity,6.0,5.74,5.6,5.32,5.09
kruger,1.0,0.96,0.93,0.89,0.85
pockets,4.0,3.83,2.8,2.66,2.55
granny,0.0,0.0,0.0,0.0,0.0
pork,1.0,0.96,0.93,0.0,0.0
zu,1.0,0.96,0.93,0.89,0.85
equilibrium,6.0,5.74,6.53,14.18,13.58
viral,8.0,9.56,11.2,12.41,15.28
inquire,0.0,0.0,0.0,0.0,0.0
pipes,6.0,5.74,4.67,3.54,3.4
characterized,32.0,30.61,32.66,33.67,33.1
laden,2.0,1.91,1.87,1.77,1.7
aruba,0.0,0.0,0.0,0.0,0.0
cottages,0.0,0.0,0.0,0.0,0.0
realtor,0.0,0.0,0.0,0.0,0.0
merge,7.0,6.69,8.4,7.98,7.64
privilege,3.0,2.87,4.67,4.43,5.09
edgar,9.0,9.56,8.4,7.09,9.34
develops,42.0,47.82,43.86,39.88,41.59
qualifying,1.0,0.96,0.93,0.89,0.85
chassis,6.0,5.74,5.6,7.98,7.64
dubai,4.0,3.83,3.73,3.54,3.4
estimation,80.0,86.08,88.65,87.73,89.97
barn,1.0,0.96,0.93,0.89,0.85
pushing,10.0,9.56,9.33,12.41,11.88
llp,1.0,0.96,0.93,0.89,0.85
fleece,0.0,0.0,0.0,0.0,0.0
pediatric,0.0,1.91,1.87,1.77,1.7
boc,0.0,0.0,0.0,0.0,0.0
fare,1.0,0.96,0.93,0.89,0.85
dg,1.0,0.96,0.93,0.89,0.85
asus,13.0,12.43,12.13,9.75,9.34
pierce,1.0,0.96,0.93,0.89,0.0
allan,7.0,6.69,6.53,5.32,5.09
dressing,7.0,3.83,5.6,5.32,5.09
techrepublic,0.0,0.0,0.0,0.0,0.0
sperm,1.0,0.96,0.93,0.89,0.85
vg,0.0,0.0,0.0,0.0,0.0
bald,0.0,0.0,0.0,0.0,0.0
filme,0.0,0.0,0.0,0.0,0.0
craps,0.0,0.0,0.0,0.0,0.0
fuji,1.0,0.0,0.0,0.0,0.0
frost,8.0,7.65,5.6,5.32,5.94
leon,2.0,1.91,1.87,1.77,5.94
institutes,16.0,15.3,14.0,13.29,12.73
mold,0.0,0.0,0.0,0.0,0.0
dame,3.0,2.87,2.8,2.66,2.55
fo,1.0,0.96,0.93,0.89,0.85
sally,13.0,11.48,13.06,15.06,11.03
yacht,0.0,0.0,0.0,0.0,0.85
tracy,0.0,0.0,0.0,0.0,0.0
prefers,10.0,10.52,9.33,9.75,9.34
drilling,4.0,3.83,3.73,3.54,3.4
brochures,0.0,0.0,0.0,0.0,0.0
herb,0.0,0.0,0.0,0.0,0.0
tmp,0.0,0.0,0.0,0.0,0.0
alot,0.0,0.0,0.0,0.0,0.0
ate,1.0,0.0,0.0,0.0,0.0
breach,7.0,7.65,7.47,10.63,12.73
whale,2.0,1.91,1.87,1.77,1.7
traveller,2.0,1.91,1.87,1.77,1.7
appropriations,1.0,0.96,0.93,0.89,0.85
suspected,10.0,7.65,7.47,7.09,8.49
tomatoes,11.0,12.43,14.93,15.95,15.28
benchmark,30.0,29.65,29.86,37.22,44.14
beginners,2.0,1.91,1.87,1.77,1.7
instructors,1.0,0.96,0.93,0.89,0.85
highlighted,20.0,22.0,26.13,28.36,32.25
bedford,1.0,0.96,0.93,0.89,0.85
stationery,3.0,2.87,2.8,2.66,2.55
idle,2.0,1.91,1.87,1.77,1.7
mustang,0.0,0.96,0.93,0.89,0.85
unauthorized,4.0,6.69,6.53,7.09,11.88
clusters,40.0,38.26,55.06,62.03,56.02
antibody,1.0,0.96,0.93,0.89,0.85
competent,2.0,2.87,2.8,4.43,2.55
momentum,15.0,15.3,14.93,14.18,12.73
fin,0.0,0.0,0.0,0.0,0.0
wiring,23.0,22.0,18.66,17.72,16.98
io,22.0,21.04,18.66,17.72,15.28
pastor,0.0,0.0,0.0,0.0,0.0
mud,0.0,0.0,0.0,0.0,0.85
calvin,0.0,0.0,0.0,0.0,0.0
uni,3.0,2.87,3.73,2.66,2.55
shark,0.0,0.0,0.93,0.89,0.85
contributor,1.0,0.96,1.87,2.66,5.09
demonstrates,13.0,13.39,14.93,14.18,14.43
phases,29.0,28.69,27.99,28.36,27.16
grateful,0.0,0.0,0.0,0.0,0.0
emerald,0.0,0.0,0.0,0.0,0.0
gradually,12.0,10.52,14.0,14.18,14.43
laughing,0.0,0.0,0.0,0.0,0.0
grows,13.0,13.39,14.0,12.41,11.88
cliff,3.0,2.87,2.8,3.54,4.24
desirable,11.0,11.48,10.26,9.75,11.03
tract,1.0,0.96,0.93,0.89,0.85
ul,0.0,0.96,2.8,2.66,2.55
ballet,0.0,1.91,0.0,0.0,0.85
ol,1.0,1.91,1.87,1.77,0.85
