id,translated_chinese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
746,"查科地区是古亚库鲁和帕亚瓜等其他原住民部落的所在地,他们通过狩猎,收集和捕鱼生存下来.",查科 (Chaco) 地区是瓜伊库鲁 (Guaycuru) 和帕亚瓜 (Payagua) 等其他土著部落的家园，他们靠狩猎、采集和捕鱼为生。,14.38691496472414,查科地区是其他土著部落的家园，例如Guaycurú和Payaguá，他们通过狩猎、采集和捕鱼维生。,20.414894720177333
747,"16世纪,巴拉圭曾被称作""印度巨头省"",是西班牙征服者与本土土民族的遭遇的结果.",16 世纪的巴拉圭曾被称为“印第安大省”，是西班牙征服者与当地土著群体的相遇后的产物。,29.190623239444967,在16世纪，巴拉圭，曾被称为“巨型印度省”，是西班牙征服者与当地土著群体相遇的结果而诞生的。,27.620325532196343
748,西班牙人开始了三个世纪的殖民时期.,西班牙人开始了长达三个世纪的殖民时期。,66.81372182998697,西班牙人开始了殖民时期，这个时期持续了三个世纪。,40.61917987610302
749,"自1537年阿森森成立以来,巴拉圭一直保持着原住民的身份.",自从 1537 年亚松森（Asunción）建成以来，巴拉圭一直设法保留了这座城的许多本土特色和特性。,14.431865777391634,自1537年阿松森成立以来，巴拉圭成功地保留了许多其土著的特征和身份。,27.33319331147634
750,阿根廷是世界上最好的波罗球队和球员之一.,阿根廷以拥有世界顶尖的马球队和球员而闻名。,21.117216118969324,阿根廷以拥有世界上最好的马球队和球员之一而闻名。,41.98031757937821
751,年最大的比赛是在12月举行的拉斯卡尼塔斯的波罗场.,每年规模最大的锦标赛于 12 月份在拉斯卡尼塔斯 (Las Cañitas) 的马球场举行。,18.63202434587264,每年最大的比赛在十二月于拉斯卡尼塔斯的马球场举行。,38.62635673505238
752,"在今年其他时候,也可以看到较小的比赛和比赛.",在一年中的其他日子，这里也能看到比较小型的锦标赛和比赛。,15.248862024099823,小型比赛和赛事在一年中的其他时间也可以在这里看到。,18.14690570430791
753,查看阿根廷波罗协会有关比赛和购买波罗比赛的门票.,如要了解锦标赛新闻和如何购买马球比赛门票，请查看阿根廷马球协会网站。,15.525368291901637,关于锦标赛的最新消息以及在哪里购买马球比赛的票，请查看阿根廷马球协会。,15.677115891471564
754,"福克兰官方货币是福克兰英 (FKP),其价值与英国英 (GBP) 相等.",福克兰群岛的官方货币是福克兰英镑，与英镑等值。,35.95461830874239,官方的福克兰群岛货币是福克兰磅（FKP），其价值与一英镑（GBP）的价值相当。,24.53469837497877
755,"只有在斯丹利,位于西方的FIC商店的唯一银行.",可以在岛上唯一的银行兑换货币，该银行位于斯坦利，在 FIC West 商店对面。,10.839712797429636,钱可以在岛上唯一的银行兑换，银行位于赤柱，正对着FIC West商店。,10.619555187273969
756,"总体而言,英将在岛屿的任何地方接受,",英镑一般在岛上所有地方都通用，斯坦利境内也往往可以用信用卡和美元付款。,3.726516784724361,英镑在各个岛屿上通常都可以使用，在史丹利地区，信用卡和美元也常常被接受。,4.662461863367805
757,"在偏远岛屿上,信用卡可能不会被接受,尽管英国和美国货币可能会被接受;",在外围岛屿，可能无法使用信用卡，但可以使用英美货币；请事先与房主联系，确认可接受的付款方式。,8.482027055429263,在偏远岛屿上，信用卡可能不被接受，尽管可能会接受英镑和美元；建议提前与店主确认可接受的付款方式。,24.30410320955453
758,"由于岛外面几乎不可能交换岛货币,",几乎不可能在岛外兑换福克兰群岛的货币，所以要在离岛之前兑换。,14.639436715705969,在离开福克兰群岛之前，几乎不可能在岛外兑换福克兰货币，所以请在离开之前兑换好钱。,11.210124819545737
759,"由于蒙特维多位于赤道以南,",蒙得维的亚位于赤道以南，因此北半球冬天的时候，那里是夏天，反之亦然。,13.60450710542348,由于蒙得维的亚位于赤道以南，因此当北半球是冬季时，那里的夏季正值，而反之亦然。,14.437679318177013
760,"蒙特维多位于亚热带地区;夏季,温度高于+30°C.",蒙得维的亚位于亚热带地区；在夏季月份，气温常常超过 30°C 。,26.063317196261494,蒙得维的亚位于亚热带；在夏季，气温超过30°C是很常见的。,19.029831213321373
761,"冬天可能会令人欺骗:温度很少低于冰,但风和湿度结合起来,",冬天可能会比看上去显得更冷：温度很少低于零度，但当风和湿度结合在一起，会让人感觉比温度计显示的温度要冷。,21.905838436098588,冬天看起来可能很冷：气温很少会降到冰点以下，但风和湿度结合在一起，使得感觉比温度计所显示的要冷。,17.17659746195837
762,"没有特定的""雨季""和""干旱""季节:整个年雨量保持不变.",这里没有特定的“雨季”和“旱季”：全年的降雨量大致相同。,15.507466400685752,没有特别的“雨季”和“旱季”：降雨量在一年中大致保持不变。,16.08181696129507
763,"虽然公园里的许多动物习惯于看到人类,但野生动物仍然是野生的,所以不应该被养或扰乱.",虽然公园里许多动物都见惯了人类，但野生动物毕竟是野生动物，我们不应该去喂养或打扰它们。,24.056073787862424,虽然公园里的许多动物已经习惯了人类，但野生动物依然是野生的，不应该去喂食或打扰它们。,36.93975825849165
764,"根据公园当局的说法, 保持距离熊和狼至少100码/米,",公园的管理人员表示：与熊和狼至少要保持 100 码/米的距离，而与所有其他野生动物则需要保持 25 码/米的距离！,16.560786407533616,根据公园管理局的规定，距离熊和狼至少要保持100码/米的距离，距离其他所有野生动物至少要保持25码/米的距离！,22.393840467896112
765,"无论它们看起来多么顺从,鱼,鹿,鱼,熊,几乎所有大型动物都会攻击.",无论看起来是多么的温顺，野牛、麋鹿、驼鹿、熊等几乎所有的大型动物都有可能攻击人类。,18.609936306709248,不管它们看起来有多温顺，野牛、驼鹿、麋鹿、熊以及几乎所有大型动物都可能会攻击。,29.54370136407273
766,"每年,数十名游客因不保持适当的距离而受伤.",每年，数十名游客都会因未能保持适当距离而受伤。这些动物体型庞大，充满野性，具有潜在的危险性，因此请给它们留出一些空间。,14.930710466900496,每年都有几十位游客因为没有保持适当的距离而受伤。这些动物体型庞大，野性十足，可能具有危险性，所以要给它们留出空间。,19.132484872252068
767,"另外,请注意,臭味吸引熊和其他野生动物,因此不要携带或煮香味食物,保持营地清洁.",此外，要注意气味会引来熊和其他野生动物，因此要避免携带或烹饪散发气味的食物，并保持营地清洁。,28.48490088387435,此外，要注意气味会吸引熊和其他野生动物，因此尽量避免携带或烹饪有气味的食物，并保持露营地的清洁。,27.09562980888717
768,"亚皮亚是萨摩亚的首都.该镇位于乌波卢岛,人口不到4万.",阿皮亚是萨摩亚的首都。该城镇位于乌波卢（Upolu）岛上，人口数量不足 4 万。,33.799390943097215,"阿皮亚是萨摩亚的首都。这个城镇位于乌波卢岛上，人口略低于40,000。",37.60561203794633
769,"阿皮亚成立于1850年代,自1959年以来一直是萨摩亚的官方首都.",阿皮亚始建于 19 世纪 50 年代，自 1959 年以来一直是萨摩亚的首都。,52.16740592401049,阿皮亚成立于1850年代，1959年以来一直是萨摩亚的官方首都。,83.78994642516496
770,"1889年,德国,美国和英国的七艘船拒绝离开港口时,该港口发生了臭名昭著的海军冲突.",该海湾曾在 1889 年发生过一场臭名昭著的海军对峙，当时来自德国、美国和英国的七艘舰船拒绝驶离这个海湾。,31.52432872558845,这个港口是1889年一场臭名昭著的海军对峙的地点，当时来自德国、美国和英国的七艘舰艇拒绝离开港口。,37.41890311232902
771,"只有一个英国巡洋舰,所有船只都沉没了.",除了一艘英国巡航舰外，其余船只悉数沉没。近 200 名美国人和德国人丧失生命。,7.578635345070681,,
772,"在毛派运动组织的独立斗争期间,该镇举行和平集会,导致最高领袖Tupa Tamasese Lealofi III被杀.",在由茅茅运动为争取独立而组织发起的斗争中，该镇的一场和平集会致使大酋长图普阿·塔马塞塞·利罗菲三世（Tupua Tamasese Lealofi III）遇害身亡。,30.665061793834482,在毛运动组织的独立斗争期间，城镇的一次和平集会导致了最高酋长图普阿·塔马塞斯·莱阿洛菲三世的被杀。,25.446209527632185
773,"由于奥克兰的两个港口,有很多海.",奥克兰横跨两个港口，因此当地有很多海滩。其中最有人气的海滩分布在三个地区。,14.116438563455539,奥克兰跨越两个港口，因此有许多海滩。最受欢迎的海滩分布在三个地区。,12.129561130252563
774,"北岸海 (位于北港区) 位于太平洋,从北方长湾延伸到南部的德文波特.",北岸海滩（位于北港区内）在太平洋上，从北部的长湾 (Long Bay) 一直延伸到南部的德文波特 (Devonport)。,26.4627965848447,北岸的海滩（在北港区）位于太平洋上，从北面的长湾延伸到南面的德文港。,28.32352974262075
775,"几乎所有这些沙都是安全游泳的沙,",这里几乎都是沙滩，游泳很安全，大部分地方都有新西兰圣诞树的树荫。,9.342714030857298,它们几乎都是沙滩，适合安全游泳，并且大部分有来自波胡塔卡瓦树的阴凉。,10.648229150357741
776,"塔马基道海位于威泰马塔港,位于奥克兰中部的传奇郊区米西恩湾和圣赫莱尔.",塔马基大道 (Tamaki Drive) 海滩位于怀特玛塔港 (Waitemata Harbour)，就在奥克兰中部的米森湾 (Mission Bay) 和圣赫里尔斯 (St Heliers) 的高档郊区。,9.84123225249402,塔马基大道的海滩位于怀特马塔港，位于奥克兰市中心的高档住宅区米申湾和圣希利尔斯。,19.19708040452195
777,"游泳是安全的,但我们可以在海上游泳.",这些海滩有时挤满了度假的家庭，沿岸排列着各种各样的商店。 游泳很安全。,4.36538516425493,这些有时会很拥挤的家庭海滩沿岸有很多商店，范围很广。游泳是安全的。,12.946905145726737
778,酒精类别: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型: 酒精类型:,当地主要的啤酒是“一号”啤酒。它的口感不复杂，但很好喝、很清爽。另一款本地啤酒叫做“曼塔 (Manta)”。,0.6631299734748011,主要的本地啤酒是“第一”，它不是一种复杂的啤酒，但很愉快且清爽。另一个本地啤酒叫“曼塔”。,0.7246376811594203
779,"虽然法国酒类有很多,但新西兰和澳大利亚酒类可能会更好.",在这里可以买到很多法国葡萄酒，但新西兰和澳大利亚的葡萄酒可能更经得起长途运输。,24.362017510374915,有很多法国葡萄酒可以选择，但新西兰和澳大利亚的葡萄酒可能更适合旅行。,29.108571527504022
780,"酒精水是安全的,但如果您害怕,",当地的自来水完全可以达到安全饮用标准，但如果你还是担心，也可以很容易地买到瓶装水。,5.654648560495088,当地的自来水完全可以安全饮用，但如果你担心，瓶装水也很容易找到。,6.517811912094365
781,"澳大利亚人认为""平白""咖啡是个陌生的想法.短黑是"" espresso"",卡普奇尼是含有奶油 (而不是泡) 的,茶是没有牛奶的.",对澳大利亚人来说，“馥芮白”咖啡的概念还比较陌生。小杯黑咖啡是“浓缩咖啡”，卡布奇诺的奶油（不是泡沫）堆得很高，而茶是不搭配牛奶的。,12.746332165485738,对于澳大利亚人来说，“平白咖啡”的概念是陌生的。短黑咖啡是“意式浓缩”，卡布奇诺则是满满的奶油（而不是奶泡），而茶是不加牛奶的。,15.203912886697513
782,热巧克力符合比利时标准.,热巧克力达到了比利时的标准。果汁价格昂贵，但品质很好。,13.66710384779409,热巧克力达到了比利时的标准。果汁价格昂贵，但非常出色。,13.66710384779409
783,"许多人每年都去过珊瑚礁,",全年都有很多人到大堡礁旅游，而且在大堡礁很少发生由于参加上述任何活动而受伤的情况。,3.342250802932323,全年都有很多前往珊瑚礁的旅游，因这些原因在珊瑚礁上发生的伤害是很少见的。,5.432185428675567
784,警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警告: 警方 警方 警告: 警方 警方 警告:,尽管如此，还是要听从有关部门的建议，遵守所有的标志并密切注意安全警告。,0.9015316906369274,不过，还是要听取权威人士的建议，遵守所有标志，并密切关注安全警告。,0.9283181140357918
785,鱼在1770年10月至4月以北发生在海和河口附近.,箱型水母会在每年十月到次年四月间出现在 1770 镇的海滩和河口附近。偶尔也能在其他时间点发现它们的身影。,13.437830025846202,箱水母通常在每年的十月到四月期间出现在1770以北的海滩和河口附近。偶尔也能在这些时间之外发现它们。,14.802726816572456
786,"鱼确实存在,但它们很少攻击人类.",鲨鱼确实存在，但它们很少攻击人类。多数鲨鱼害怕人类，会游走。,35.66143459101984,鲨鱼确实存在，但它们很少攻击人类。大多数鲨鱼对人类感到害怕，会游走。,31.638115245906732
787,"盐水鱼并不活在海洋中,它们的主要生息地是在罗克汉普顿以北的河口.",咸水鳄的主要栖息地并非海洋，而是罗克汉普顿 (Rockhampton) 北部的河口。,16.41846648609979,咸水鳄鱼并不主动生活在海洋中，它们的主要栖息地位于罗克汉普顿以北的河口地区。,40.83325849134679
788,"预订预订会让旅行者有信心,一旦到达目的地,他们就会有地方睡觉.",提前预订可以让旅行者安心，知道到达目的地后就有地方过夜。,21.752755364669486,提前预订让旅客安心，确保他们到达目的地后有地方可以休息。,18.661954216406233
789,"旅行社通常与特定的酒店进行交易,",虽然旅行社可能会帮你预订露营 等其他形式的住宿，但他们通常会与特定的酒店合作。,15.531455220200504,旅行社通常与特定的酒店有合作协议，尽管你也可以通过旅行社预订其他形式的住宿，比如露营地。,23.949610799256938
790,"旅行社通常提供包括早餐,往/从机场的交通安排,甚至是搭乘机场和酒店的包裹.",旅行社通常会提供包括早餐、机场往返接送的套餐，有的甚至会提供航班和酒店住宿套餐。,22.277006436620006,旅行社通常提供包括早餐的套餐，以及往返机场的交通安排，甚至是机票和酒店的组合套餐。,41.75615621105186
791,您需要时间来考虑该产品或购买其他目的地文件 (例如签证).,如果你需要时间考虑价格是否合适，或者去往目的地需要获取其他证件（如签证），他们可以为你保留预订。,11.543009468526783,如果您需要时间考虑这个报价或者准备目的地的其他文件（如签证），他们也可以为您保留预订。,15.758084899565047
792,"任何修改或请求,都应该首先通过旅行社,而不是直接向酒店进行.",如果需要进行任何修改或有任何要求，应该首先通过旅行代理商进行办理，而不是直接与酒店接洽。,29.4516075809469,任何修改或请求都应首先通过旅行社进行，而不是直接与酒店联系。,45.87321001688818
793,"许多音乐节的人都会在场露营,",在一些音乐节，绝大多数参加者选择在现场露营，而且大部分参加者认为这是音乐节体验极为重要的一部分。,6.1500977717402785,对于一些节日，大多数音乐节的参加者决定在现场露营，并且大部分参与者认为这是体验中至关重要的一部分。,7.282534056669531
794,"如果你想接近活动,你必须早点进入,",如果想近距离观看演出，你得早点到，在靠近舞台的地方占好营地。,5.520609046909217,如果你想离活动近一点，就得早点到，找一个靠近音乐的露营地。,10.956289458620077
795,"记住,即使主要舞台上的音乐已经结束,但节日中可能会有部分部分音乐直到深夜.",记住，虽然主舞台上的音乐可能已经结束，但节日的其他部分可能会一直演奏音乐到深夜。,26.06813451947218,请记住，虽然主舞台上的音乐可能已经结束，但节日的某些区域可能会继续播放音乐直到深夜。,28.588813792799687
796,有些节日为有小孩子的家庭设置特殊露营区.,有些音乐节会为带小孩的家庭设立特别的露营区。,19.91303584106956,一些节日为有小孩的家庭设有特别的露营区。,40.639046554294225
797,"冬天穿越北Baltic,请检查驾驶的位置,因为穿过冰造成了非常可怕的噪音.",如果在冬天穿越北波罗的海，要检查客舱的位置，因为在冰面上航行会给那些受影响最严重的人带来非常可怕的噪音。,19.268675140720664,如果在冬天穿越北波罗的海，检查一下舱位，因为穿过冰层会给那些受影响最大的人带来相当可怕的噪音。,19.050275790621207
798,圣彼得堡游轮包括在城内时间.游轮乘客免签证要求 (检查条款).,圣彼得堡游轮包括城内观光活动。游轮乘客可获豁免签证（详情请参阅服务条款）。,26.91479133104074,圣彼得堡的游轮行程包括在城里的时间。游轮乘客免于签证要求（请查看相关条款）。,25.89208901239385
799,"场通常会尽量利用客户的时间和资金.窗户和钟表通常没有,出口也很难找到.",赌场一般会想方设法让客人花费尽量多的时间和金钱。赌场通常没有窗户和时钟，出口也很难找到。,25.662902233894318,赌场通常会尽力最大化客人花费的时间和金钱。窗户和钟表通常缺席，出口可能很难找到。,29.7069505648257
800,"客人通常会有特殊的食物,饮料和娱乐,",他们通常会提供特别的食品、饮料和娱乐活动，让客人保持愉悦，留在赌场。,15.646477426974831,他们通常会提供特别的食品、饮料和娱乐活动，以保持客人的好心情，并让他们留在这个场所。,12.880034305658494
801,酒精饮料在一些场所提供酒精饮料.,有些场地免费提供酒精饮料。然而，醉酒会削弱人的判断能力，所有优秀的赌徒都知道保持清醒的重要性。,11.014038191454294,有些场所提供免费的酒类饮品。然而，醉酒会影响判断力，所有优秀的赌徒都知道保持清醒的重要性。,7.886927236991975
802,"任何要在高度或山脉过口上开车的人都应该考虑雪,冰或冰的可能性.",任何在高纬度地区开车或翻越山口的人，都应该考虑到可能遭遇下雪、结冰或冻结温度的情况。,16.621313503771848,任何打算在高纬度地区或穿越山口驾驶的人，都应该考虑到有下雪、结冰或寒冷气温的可能性。,17.966875899126574
803,"在冰雪和雪的道路上,摩擦很低,你不能像是裸体的青上驾驶.",在冰雪覆盖的路面上，摩擦力很小，你不能像在光洁的柏油路上一样开车。,13.817369427641113,在冰雪覆盖的道路上，摩擦力较低，驾驶时不能像在光滑的沥青路面上一样。,16.587183692689297
804,"在暴雪期间,足够的雪会让你陷入困境,",暴雪时，极短时间内降雪量就可以足以困住你。,6.578068373499006,在暴风雪期间，短时间内就会下足够让你陷住的雪。,17.070886443698583
805,"由于降落或吹雪,或由于车辆窗户的凝或冰,可限制可见性.",降雪、飘雪、车窗上的水珠或结冰可能也会挡住视线。,5.420054200542005,能见度也可能因降雪、风吹雪或车辆窗户上的冷凝水或冰霜而受到限制。,13.680199882413715
806,"另一方面,许多国家冰雪和冰雪是正常的,交通几乎全年都不间断.",另一方面，冰雪天气在很多国家都十分常见，全年交通也几乎不会中断。,17.195006165810504,另一方面，冰雪天气在许多国家是正常的，交通大部分时间全年保持畅通。,21.133275049875415
807,"沙巴里或许是非洲最大的旅游景点,",游猎活动也许是非洲最吸引人的旅游活动，也是许多游客行程中的亮点。,13.25949657157566,野生动物园可能是非洲最大的旅游吸引力，也是许多游客的亮点。,23.887344272499444
808,"流行使用的沙巴里术语指陆地旅行,观看非洲的惊人的野生动物,",“游猎 (safari)”一词，在常见的用法中是指通过陆路旅行去观赏令人惊叹的非洲野生动物，尤其是在热带草原上。,8.116049681834197,“游猎”这个词在大众使用中指的是为了观赏壮丽的非洲野生动物而进行的陆上旅行，尤其是在草原上。,10.296903456779498
809,"某些动物,如大象和鹿,往往接近汽车,",一些动物（例如大象和长颈鹿）往往喜欢挨近汽车，而标准的设备可以让人更好地欣赏。,12.728406009412607,一些动物，比如大象和长颈鹿，往往会靠近汽车，而标准设备可以提供良好的观察视角。,12.728406009412607
810,"狮子,鹿和偶尔是害羞的,",狮子、猎豹和花豹有时很怕人，用双筒望远镜你能看得更清楚。,2.7165244437355454,狮子、猎豹和豹子有时会比较害羞，你用望远镜能看到它们更清楚。,4.469114952425106
811,"步行萨фари (也称为""灌木散步"",""徒步旅行""或""步行"") 是徒步旅行,可以持续几个小时或几天.",徒步旅行（ 也叫”丛林漫步”、“远足旅行”或“远足”）主要是徒步行走，通常耗时几个小时或持续数日。,14.863575626757866,徒步 safari（也称为“丛林散步”、“徒步 safari”或“步行 safari”）是指徒步旅行，可以持续几个小时或几天。,23.535163949139264
812,亚洲奥运会将于2021年8月24日至9月5日举行.,残奥会将于 2021 年 8 月 24 日至 9 月 5 日举行。部分赛事将在日本其他地方举办。,53.54053639249182,残奥会将于2021年8月24日至9月5日举行。一些赛事将在日本其他地方进行。,53.54053639249182
813,"东京将是唯一举办两届夏季奥运会的亚洲城市,",东京将成为唯一举办过两届夏季奥运会的亚洲城市，第一次是在1964 年。,41.917623177601094,东京将成为唯一一个举办过两届夏季奥运会的亚洲城市，第一次是在1964年举办的。,34.89345640949218
814,"如果您在延迟公告之前预订2020年的航班和住宿,",如果你在宣布推迟之前预订了 2020 年的航班和住宿，则可能会面临棘手的情况。,33.86939204592467,如果你在宣布推迟之前已经预定了2020年的航班和住宿，你可能会面临一个棘手的情况。,28.05368475781985
815,"取消政策不同,但截至3月底,大多数基于冠状病毒的取消政策并未延长到2020年7月,",取消政策各不相同，但截至三月末，大多数由于新冠病毒而出台的取消政策并没有延长到 2020 年 7 月——原定奥运会举办时间。,30.18849387321981,取消政策各不相同，但截至3月下旬，大多数与冠状病毒相关的取消政策并不适用于2020年7月，当时奥运会原定举行。,30.208848043205748
816,"预计大多数活动门票价格将在2,500日元至130,000日元之间,","预计大部分赛事的门票价格将在 2,500 日元到 13 万日元之间，一般票价约为 7,000 日元。",41.83246644471346,"预计大多数活动门票的价格在¥2,500到¥130,000之间，典型的门票价格大约是¥7,000。",35.86220545678362
817,"许多酒店都提供铁和板,即使没有机器人,也可以借用.",熨烫潮湿的衣服可以帮助其变干。即便房间并没有熨斗和熨衣板，但是许多酒店提供出借服务。,10.083634025440091,熨烫潮湿的衣服可以帮助它们干燥。许多酒店都有熨斗和熨衣板可以借用，即使房间里没有。,14.948121333512177
818,"如果没有铁,或者你不想穿铁,那么你可以尝试使用发干燥机,如果有.",如果没有熨斗，或者你不喜欢穿熨烫过的袜子，那你可以用吹风机试试（如果有的话）。,16.74817262582062,如果没有熨斗，或者你不想穿熨过的袜子，那么你可以试试用吹风机，如果有的话。,26.421441021496804
819,"保持注意,不要让布料变得过热 (这可能会导致收缩,或者在极端情况下,烧伤).",小心不要让衣服变得太热（这可能会产生收缩现象，在极端情况下会把衣服烤焦）。,20.48871565415683,注意不要让布料变得过热（这可能会导致缩水，或者在极端情况下，造成烫伤）。,47.65393523518321
820,"清洁水的方法有多种,有些方法更有效地抵御特定的威胁.",净水的方法有很多，有些对特定的污染更有效。,24.596510173635146,净水的方法有很多，有些对特定的污染更有效。,24.596510173635146
821,"在某些地区,一分钟的沸水足够,在其他地区则需要几分钟.",在某些地区，水煮一分钟就足够了，在其他地区则需要几分钟的时间。,46.42669742009439,在一些地方，煮水一分钟就足够了，而在其他地方则需要几分钟。,27.37006252946246
822,"过器的效率不同,如果你有问题,",过滤器的效果各不相同，如果对此有所顾虑，那么您应该考虑购买信誉好的公司生产的密封瓶装水。,5.731560941385189,过滤器的效果各不相同，如果你有顾虑，建议考虑从信誉良好的公司购买密封瓶装水。,9.703993362935503
823,旅行者可能会遇到在家乡不熟悉的动物害虫.,旅行者可能会遇到在家乡不常见的有害动物。,58.0535489049421,旅客可能会遇到他们在自己家乡地区不熟悉的动物害虫。,39.67530158675635
824,"害虫可能破坏食物,引起刺激,或者更糟糕的是引起过敏反应,传播毒素或传染感染.",害虫会破坏食物，引起刺激性反应，在更严重的情况下会引起过敏反应，传播毒液或传染病。,24.624208483281866,害虫可以破坏食物，造成刺激，或者在更糟的情况下引起过敏反应、传播毒素或传染病。,33.008472921223145
825,"传染病本身,或者危险的动物,可以强迫伤害或杀死人,通常不被视为害虫.",传染性疾病本身，或那些能通过暴力杀伤人类的危险动物，通常不属于害虫之列。,13.740761544190988,传染病本身，或者能够通过暴力伤害或致死人的危险动物，通常不被视为害虫。,33.48937798404076
826,免税购物是在某些地点购买免税和出售税的商品的机会.,免税购物是指在特定地点购买免税商品的机会。,42.77543470553337,免税购物是指在特定地点购买免除税收和消费税的商品的机会。,38.7358326880558
827,"旅行者前往高税的国家有时可以节省大量的钱,",前往课征重税的国家/地区的旅客有时可以省下一大笔钱，在这些地方购买酒水和烟草等产品特别划算。,11.601601702275579,前往征收高税的国家的旅客，有时可以节省相当可观的费用，特别是在酒类和烟草等产品上。,19.20944797675216
828,"波菲洛-匹兹堡高速公路上,马里昂和费尔蒙特之间的路段是最具挑战性的驾驶条件,",在布法罗-匹兹堡高速公路上，行车条件最具挑战性的是波特马里恩 (Point Marion) 到费尔蒙特 (Fairmont) 之间的路段，这段路频繁地途径多处偏僻的边远地区。,21.653183330082044,马里昂点与费尔蒙特之间的路段是布法罗-匹兹堡公路上驾驶条件最具挑战性的部分，经常穿过孤立的偏僻林区。,35.55722220478373
829,"如果你不习惯在乡村道路上开车,请注意:条的车道,狭窄的车道,",如果你不习惯在乡村道路上开车，那可要保持头脑清醒：这里到处都是陡坡、窄车道和急转弯。,32.54642945359553,如果你不习惯在乡村道路上开车，保持警觉：陡峭的坡道、狭窄的车道和急弯挺多的。,41.810196511379324
830,"发布的速度限制明显低于之前和后续部分,通常是35-40英里/小时 (56-64公里/小时) 并且严格遵守它们比其他更重要.",该处公示的限速比之前和之后的路段明显要低，常见的限速是 35-40 英里/小时（56-64 公里/小时），而严格遵守限速要求的重要性也甚于其他路段。,32.16762464480202,发布的速度限制明显低于前后路段——通常为35-40英里每小时（56-64公里每小时）——而严格遵守这些限制比平时更加重要。,37.1030654701597
831,"奇怪的是,这里的手机服务比路线的其他部分更强大, 比如宾夕法尼亚野生动物.",不过，令人奇怪的是，这里的手机服务比沿途的许多其他路线（例如宾夕法尼亚州荒原）要强得多。,29.422379349877264,奇怪的是，这里移动电话信号要比沿途的许多其他地方强，比如宾夕法尼亚野外地区。,24.483115531236677
832,"德国的糕点很好,巴伐利亚的糕点很丰富,多样化,",德国的糕点很不错，巴伐利亚的点心就更加丰富多彩，与他们南边的邻居奥地利很相似。,20.345747934157856,德国的糕点非常好，而且在巴伐利亚，种类丰富且口味浓郁，类似于他们的南方邻居奥地利的糕点。,15.04768215553851
833,"果饼是常见的,一年中果成蛋糕,夏季桃和梅子出现.",水果点心很常见，苹果全年都能用来做点心，夏天还能吃到樱桃和李子。,6.0680116818850856,水果点心很常见，苹果一年四季都做成点心，而樱桃和李子则在夏季出现。,10.238050758205073
834,"许多德国的烤肉品还含有杏仁,海和其他树.",许多德国烘焙食品也以杏仁、榛子和其他坚果为特色。受欢迎的蛋糕与浓咖啡往往是绝配。,9.925952908420713,许多德国烘焙食品也会包含杏仁、榛子和其他坚果。受欢迎的蛋糕通常与一杯浓咖啡特别搭配。,9.938178498554064
835,"如果您想要一些小但丰富的糕点,请尝试根据地区所谓的柏林菜,Pfannkuchen或Krapfen.",如果你想来点风味浓郁的小点心，可以试试果酱包，这种甜点在不同地区有不同的称呼，如 Berliner、Pfannkuchen、Krapfen。,23.75131087774311,如果你想尝试一些小而丰富的糕点，可以试试根据地区不同被称为“柏林饼”、“煎饼”或“克拉芬”的这些点心。,15.801694558282135
836,"咖哩是一种基于草药和香料的菜,包括肉类或蔬菜.",咖喱饭菜是一道以香草和香料为主的菜肴，并配以肉类或蔬菜。,18.550632348295874,咖喱是一种以香草和香料为基础的菜肴，通常配有肉类或蔬菜。,21.09291104349075
837,"咖哩可以是""干燥""或""湿""",咖喱饭菜既可以是“干”的，也可以是“湿”的，干湿情况取决于水量多少。,5.1131635133981455,咖喱可以是“干”的或者“湿”的，具体取决于液体的多少。,7.009065682074839
838,"在印度北部和巴基斯坦内陆地区,酸奶通常用于咖哩;在印度南部和亚洲其他沿海地区,子奶通常使用.",在印度北部和巴基斯坦的内陆地区，咖喱中常常使用酸奶；而在印度南部和次大陆其他一些沿海地区，则常常使用椰奶。,33.984801175361575,在北印度和巴基斯坦的内陆地区，酸奶通常用于咖喱中；在南印度以及次大陆的其他一些沿海地区，椰奶通常被使用。,28.227373793352474
839,印尼菜是包括全国各种各样的地区菜的总体词.,"印度尼西亚有 17,000 个岛屿，因此印尼菜只是一个统称，它涵盖了全国各种各样的地方菜系。",18.15476348564203,"印尼拥有17,000个岛屿，所以印尼美食是一个包括全国各地丰富多样的地方菜系的总称。",13.11031093522161
