id,translated_russian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
862,"В определении есть географические различия, где возрастная граница может быть короче в таких местах, как Северная Америка, чем в Европе.","У этого понятия имеются географические разновидности, в которых возрастная граница в таких местах, как Северная Америка, может быть меньше, чем в Европе.",62.17811367707375,"Определение имеет географические вариации, где возрастной предел может быть короче в таких местах, как Северная Америка, чем в Европе.",75.07926903928195
863,"Производы из ремесла могут быть определены как антиквариат, хотя они моложе, чем аналогичные массовые товары.","Ремесленные изделия можно определить как антиквариат, несмотря на то, что по возрасту они моложе аналогичных товаров массового производства.",43.53891989796491,"Ручные изделия можно определить как антиквариат, хотя они моложе аналогичных массово производимых товаров.",56.24303687459417
864,"Ренное животноводство является важным источником жизни среди самий, и культура, окружающая торговлю, важна также для многих других профессий.","Оленеводство является важным источником средств к существованию для народа саами, а окружающая этот род деятельности культура также важна для многих других профессий.",56.60027136858734,"Оленеводство является важным источником пропитания для саамов, и культура, связанную с этой торговлей, также важна для многих людей с другими профессиями.",52.28497840437802
865,"Однако даже традиционно не все самы занимались крупномасштабным выращиванием оленей, но жили от рыбалки, охоты и тому подобное, имея оленей в основном как животных.","Хотя такова традиция, не все представители народа саами занимались массовым разведением оленей; они жили рыболовством, охотой и другими подобными промыслами, используя оленей в основном в качестве вьючных животных.",37.368631027476525,"Даже традиционно не все саамы занимались массовым оленеводством; многие из них находили средства к существованию в рыбалке, охоте и подобных занятиях, имея оленей в основном как рабочий скот.",48.35571631296531
866,Сегодня многие саамцы работают в современных отраслях.,Сегодня многие саамы заняты в современных профессиях. Туризм является важным источником дохода в саамском регионе Лапландия.,29.021121721205027,"Сегодня многие саамы работают в современных профессиях. Туризм является важным источником дохода в Сапми, саамской области.",37.857663430250476
867,"Хотя слово ""циган"" широко используется, особенно среди неромов, оно часто считается оскорбительным из-за его связей с негативными стереотипами и неточными представлениями о романах.","Хотя слово ""Gypsy"" широко используется, особенно среди нецыган, оно часто считается обидным из-за ассоциаций, связанных с негативными стереотипами и неверными представлениями о цыганском народе.",67.31582195724644,"Хотя это слово широко используется, особенно среди нерома, слово ""цыган"" часто считается оскорбительным из-за его ассоциаций с негативными стереотипами и неверными представлениями о ромах.",78.22714067589955
868,"Если в стране, которую вы посетите, будет предоставлено путешественное пособие, то это может повлиять на ваше страхование здоровья или отмены поездки.","Если на страну, которую вы собираетесь посетить, распространяются  рекомендации с предупреждением об опасности их посещения, то это может повлиять на вашу медицинскую страховку во время поездки или на вашу страховку от отмены поездки.",38.011593552608765,"Если страна, которую вы собираетесь посетить, станет предметом туристического предупреждения, ваше медицинское страхование на время поездки или страхование отмены поездки могут быть затронуты.",36.149000841563314
869,"Вы также можете обратиться за советом к другим правительствам, но их советы предназначены для своих граждан.","Возможно, вам также следует проконсультироваться с другими правительствами, помимо своего, но их рекомендации направлены на своих граждан.",36.36688944446467,"Вы также можете обратиться за советом к правительствам других стран, но их советы предназначены для их граждан.",83.09462273661677
870,"Например, американские граждане на Ближнем Востоке могут столкнуться с различными ситуациями, чем европейцы или арабы.","Вот один пример: граждане США на Ближнем Востоке могут столкнуться с ситуациями, с которыми не могут столкунться европейцы или арабы.",60.56996250530553,В качестве примера американские граждане на Ближнем Востоке могут столкнуться с другими ситуациями по сравнению с европейцами или арабами.,66.06841073377515
871,Консультации - это лишь краткое обобщение политической ситуации в одной стране.,В информационных сообщениях всего лишь кратко описана политическая ситуация в одной стране.,48.81037283575845,Предостережения являются всего лишь кратким изложением политической ситуации в одной стране.,53.56590378693461
872,"Представленные мнения часто поверхностны, общие и чрезмерно упрощены по сравнению с более подробной информацией, доступной в других местах.","Изложенные мнения часто поверхностны, расплывчаты и чрезмерно упрощены по сравнению с повсеместно доступной более подробной информацией.",72.75515187074927,"Представленные взгляды зачастую поверхностны, общие и упрощены по сравнению с более подробной информацией, доступной в других источниках.",77.54064602503104
873,"Сильная погода - это общий термин для любого опасного погодного явления, которое может нанести ущерб, серьезные социальные нарушения или потери человеческой жизни.","Неблагоприятные метеоусловия — это общий термин для обозначения любого опасного явления погоды, способного причинить какой-либо ущерб, вызвать серьёзные социальные потрясения или привести к человеческим жертвам.",46.37347147872795,"Суровая погода — это общее название для любого опасного метеорологического явления, способного вызвать ущерб, серьезные социальные нарушения или гибель людей.",57.310192452722696
874,"Сильная погода может возникнуть в любой точке мира, и есть различные типы, которые могут зависеть от географии, топографии и атмосферных условий.","Неблагоприятные метеоусловия условия бывают везде по всему миру, и они бывают различных видов, которые зависят от географии, рельефа местности и атмосферных условий.",39.5990372601768,"Суровая погода может возникнуть в любой точке мира, и существуют разные ее типы, которые могут зависеть от географии, топографии и атмосферных условий.",83.73905092504522
875,"Сильные ветры, град, чрезмерный осадки и лесные пожары - это формы и последствия сильной погоды, как и грозы, торнадо, ливни и циклоны.","Сильные ветра, град, обильные осадки и лесные пожары являются проявлениями и эффектами суровых погодных явлений, таких как  бури, торнадо, водяные смерчи и ураганы.",37.835008764357994,"Сильные ветры, град, чрезмерные осадки и лесные пожары являются формами и последствиями экстремальной погоды, как и грозы, торнадо, водяные смерчи и циклоны.",68.69456126897755
876,"В региональные и сезонные явления сильной погоды включают снежные бури, снежные бури, ледниковые бури и пылевые бури.","К региональным и сезонным опасным явлениям погоды относятся метели, снежные бури, ледяные и пыльные бури.",53.266004602558034,"Региональные и сезонные серьезные атмосферные явления включают метели, снежные штormы, ледяные штormы и пыльные штormы.",43.19735945609923
877,"Путешественникам настоятельно рекомендуется быть осведомлены о риске возникновения сильной погоды, которая может повлиять на их район, поскольку это может повлиять на любые планы путешествия.","Путешественникам настоятельно рекомендуется принимать во внимание любые риски, связанные с суровой погодой в их районе, поскольку они могут повлиять на любые планы поездки.",57.40336762994741,"Путешественникам настоятельно рекомендуется быть в курсе возможных рисков сильных погодных условий, которые могут повлиять на их район, так как это может повлиять на их планы поездок.",61.846973181206124
878,"Любой, кто планирует посетить страну, которая может считаться зоной войны, должен получить профессиональную подготовку.","Все, кто планирует посетить страну, которая может рассматриваться как зона военных действий, должны пройти профессиональную подготовку.",62.18815617811841,"Любой, кто планирует посетить страну, которую можно считать зоной конфликта, должен пройти профессиональную подготовку.",72.61166135865048
879,"Поиск в Интернете на ""курс враждебной среды"" вероятно даст адрес местной компании.","Поиск в интернете по фразе ""курс по безопасности во враждебной среде"", возможно, выдаст адрес местной компании.",53.44541507768178,"Поиск в Интернете по запросу ""Курс по враждебной среде"" вероятно даст адрес местной компании.",74.916480351489
880,"Курс обычно будет охватывать все вопросы, обсуждаемые здесь, гораздо подробно, обычно с практическим опытом.","В курсе обычно гораздо более подробно рассматриваются все затронутые здесь темы, чаще всего с обучением на практике.",33.29119557415782,"Курс, как правило, охватывает все вопросы, обсуждаемые здесь, гораздо более подробно, обычно с практическим опытом.",75.24566542025212
881,"Курс обычно длится от 2 до 5 дней и включает в себя ролевую игру, большую часть первой помощи и иногда обучение оружию.","Курс обычно длится от 2 до 5 дней и включает в себя проигрывание ситуаций, большой объем информации по оказанию первой помощи и иногда тренировки с оружием.",53.18649265831201,"Курс обычно будет длиться от 2 до 5 дней и будет включать ролевые игры, много первой помощи и иногда обучение использованию оружия.",55.07512851184223
882,"В мире распространены книги и журналы, посвященные выживанию в пустыне, но редко есть публикации, посвященные зонам войны.","Книги и журналы, где рассказывается о выживании в диких условиях, встречаются часто, а вот публикаций про зоны боевых действий немного.",32.148796503178765,"Книги и журналы по выживанию в дикой природе распространены, но публикаций, посвященных военным конфликтам, мало.",53.15690107489638
883,"Путешественники, планирующие операцию по переназначению пола за рубежом, должны убедиться, что они несут в себе действительные документы для обратного пути.","Люди, планирующие пройти операцию по смене пола за границей, должны убедиться, что у них при себе есть действительные документы для обратного пути.",65.86681177112999,"Путешественники, планирующие операцию по смене пола за границей, должны убедиться, что у них есть действительные документы для обратной поездки.",72.13193694020075
884,"Возготование правительств выдавать паспорта с не указаным полом (X) или документы, обновленные для соответствия желаемому имени и полу, варьируется.","Готовность правительств выдавать паспорта без указания пола (X) или документы, обновленные с учетом желаемого имени и пола, в разных местах разная.",58.946201376847995,"Готовность правительств выдавать паспорта без указания пола (X) или документы, обновленные в соответствии с желаемым именем и полом, варьируется.",69.06964658464908
885,Возготование иностранных правительств уважать эти документы также сильно изменяется.,Готовность зарубежных правительств выполнять свои обязательства по данным документам столь же весьма различна.,32.76944125074461,Готовность иностранных правительств признавать эти документы также значительно варьируется.,58.910469711084346
886,Поиски на контрольных пунктах безопасности стали гораздо более навязчивыми и после 11 сентября 2001 года.,Досмотры на контрольно-пропускных пунктах также стали гораздо более пристальными после событий 11 сентября 2001 года.,56.85141416483997,Поиск на контрольных пунктах безопасности также стал значительно более навязчивым в эпоху после 11 сентября 2001 года.,71.11226078665209
887,"Преоперационные трансгендерные люди не должны ожидать, что они пройдут скенеры с сохранением своей частной жизни и достоинства.","Трансгендерам, готовящимся к операции, не следует ожидать, что они смогут пройти через сканеры, и при этом их частная жизнь и достоинство не будут затронуты.",38.23034625374602,"Предоперационные трансгендерные люди не должны ожидать, что смогут пройти через сканеры с сохранением своей приватности и достоинства.",72.45204412127944
888,"Поток репа - это возвращающийся поток от волн, которые отрываются от пляжа, часто на рифе или аналогичном месте.","Отбойное течение — течение, создаваемое волнами, которые разбиваются о берег, или иногда об риф или что-то подобное.",23.82306669800536," rip currents — это обратное течение от волн, разбивающихся о пляж, часто у рифа или подобного места.",27.399466911434402
889,"Из-за подводной топологии обратный поток сосредоточен на нескольких более глубоких участках, и может образовываться быстрый поток в глубокую воду.","Обратный поток сосредоточен в нескольких более глубоких участках, где может образовываться быстрое течение, уходящее на большую глубину, из-за подобной подводной топологии.",67.27383336131065,"Из-за подводной топологии обратный поток сосредоточен в нескольких более глубоких участках, и там может образоваться быстрое течение к глубоководной зоне.",76.04874954895888
890,"Большинство смертей происходит в результате усталости, пытаясь плавать обратно против течения, что может быть невозможно.","Большинство смертей происходит в результате утомления при попытке возвратиться вплавь против течения, что может быть невозможным.",69.3477324736104,"Большинство смертей происходит из-за усталости, пытаясь swim против течения, что может быть невозможно.",81.52124415044653
891,"Как только вы выходите из течения, возвращение к плаванию не сложнее, чем обычно.","Как только вы выйдете из течения, плыть обратно будет не труднее, чем обычно.",53.391795209136184,"Как только вы выберетесь из течения, плавание назад не сложнее, чем обычно.",67.10233605452926
892,"Попробуйте нацелиться на место, где вас не поймают снова, или, в зависимости от ваших навыков и того, заметили ли вас, вам может пригодиться ожидать спасения.","Попробуйте отправиться туда, где вас не поймают снова, или, в зависимости от ваших навыков и от того, были ли вы замечены, вам, возможно, стоит дождаться спасения.",62.41106490074554,"Попробуйте нацелиться на место, где вас снова не поймают, или, в зависимости от ваших навыков и того, заметили вас или нет, вы можете подождать спасения.",79.34083126940943
893,"Шок повторного въезда происходит раньше, чем культурный шок (в период медового месяца происходит меньше), длится дольше и может быть более серьезным.","Шок по возвращении в родную страну наступает раньше, чем культурный шок (здесь более короткий романтичный период), длится дольше и может быть более тяжёлым.",49.88346740292386,"Шок от повторного вхождения возникает раньше, чем культурный шок (период привыкания короче), продолжается дольше и может быть более выраженным.",53.99317094588674
894,"Путешественникам, которым было легко приспособиться к новой культуре, иногда особенно трудно приспособиться к своей местной культуре.","Путешественникам, которые легко привыкают к новой культуре, иногда бывает особенно трудно заново привыкнуть к своей родной культуре.",63.480006444218795,"Путешественники, которым было легко адаптироваться к новой культуре, иногда испытывают особенно трудности при повторной адаптации к своей родной культуре.",59.63832504209906
895,"Когда вы возвращаетесь домой после жизни за границей, вы адаптируетесь к новой культуре и теряете некоторые привычки из своей культуры.","Когда вы возвращаетесь домой после проживания за границей, вы адаптированы к новой культуре и утратили некоторые привычки своей родной культуры.",69.32079824930877,"Когда вы возвращаетесь домой после жизни заграницей, вы адаптировались к новой культуре и потеряли некоторые свои привычки из родной культуры.",76.56695785238826
896,"Когда вы сначала ехали за границу, люди, вероятно, были терпеливы и понимающие, зная, что путешественникам в новой стране нужно приспособиться.","Когда вы вначале отправились за границу, люди, скорее всего, относились к вам с терпением и пониманием, зная, что путешественникам нужно адаптироваться в новой стране.",50.457310407013836,"Когда вы сначала поехали за границу, люди, вероятно, были терпеливыми и понимающими, зная, что путешественникам в новой стране нужно адаптироваться.",81.04459039159333
897,"Люди не могут ожидать, что для тех, кто возвращается домой, также необходимо терпение и понимание.","Для людей может быть неожиданным, что терпение и понимание необходимо проявлять и к путешественникам, вернувшимся домой.",40.415696046709755,"Люди могут не ожидать, что терпение и понимание также необходимы для путешественников, возвращающихся домой.",59.86084828722461
898,Пирамида звуковой и световой шоу - одна из самых интересных вещей в этом районе для детей.,Звуковое и световое шоу на фоне пирамиды является одним из самых интересных мероприятий в этой местности для детей.,44.251351607110934,Шоу звуков и света у пирамид — одна из самых интересных вещей в этом районе для детей.,78.11386368879984
899,Вы можете увидеть пирамиды в темноте и вы можете увидеть их в тишине до начала шоу.,"Пирамиды можно увидеть в темноте, и вы также можете увидеть их в тишине перед началом шоу.",58.858415928030595,"Вы можете увидеть пирамиды в темноте, и вы можете увидеть их в тишине перед началом шоу.",79.88924240166678
900,Обычно здесь всегда звучат туристы и продавцы.,Обычно всегда слышен шум от туристов и продавцов. История звука и света похожа на книгу с историями.,25.626903686703216,Обычно вы всегда слышите звук туристов и продавцов. Сказание о звуках и свете похоже на сказку.,26.518198579838153
901,Сфинкс - это фоновый и повествующий сюжет длинной истории.,Сфинкс выступает в качестве фона и рассказчика длинной истории.,40.24151408935302,Сфинкс выступает в качестве фона и рассказчика длинной истории.,40.24151408935302
902,"Сцены показываются на пирамидах, а разные пирамиды освещены.","Сцены показывают на пирамидах, и разные пирамиды освещаются.",79.54048835305773,"Сцены отображаются на пирамидах, и разные пирамиды подсвечены.",61.87418407955343
903,"Южные Шетландские острова, открытые в 1819 году, претендуют на себя несколько стран и имеют наибольшее количество баз, в 2020 году их было шестнадцать.",На открытые в 1819 году Южные Шетландские острова претендуют несколько стран. На этих островах расположено больше всего баз и в 2020 году шестнадцать были действующими.,58.66516960766129,"Южные Шетландские острова, открытые в 1819 году, оспариваются несколькими странами и имеют наибольшее количество баз, причем в 2020 году активно функционировали шестнадцать из них.",63.80267751987556
904,Архипелаг находится в 120 км к северу от полуострова.,Архипелаг располагается в 120 километрах от полуострова. Крупнейшим остров носит имя Короля Георга с поселением Вилья-лас-Эстрельяс.,26.332453380066074,Архипелаг расположен в 120 км к северу от полуострова. Самый большой остров - остров Короля Георга с поселением Вилла Лас Эстреллас.,33.38994882003472
905,"Другие - остров Ливингстон и обман, где затопленная кальдера вулкана, который до сих пор находится в действии, обеспечивает захватывающее природное пристанище.","Прочие включают остров Ливингстон и Десепшен, где затопленная кальдера активного до настоящего времени вулкана представляет из себя впечатляющую природную гавань.",42.964764139191864,"Другие включают остров Ливингстон и остров Обмана, где затопленный кальдера все еще активного вулкана обеспечивает великолепную естественную гавань.",47.04050264986771
906,"Земля Эллсворт - это регион на юге полуострова, граничащий с Белингсхаузенским морем.","Земля Элсуэрта — область к югу от Антарктического полуострова, омываемая морем Беллинсгаузена.",33.858497045837844,"Элсворт Земля — это регион к югу от полуострова, ограниченный морем Беллингсгаузена.",50.81828527918589
907,"Горы полуострова сливаются в плато, затем восстанавливаются, образуя 360 км цепочку гор Эллсворт, разделенную ледником Миннесоты.","Горы этого полуострова здесь сливаются с плато, а затем вновь поднимаются и образуют 360-километровую горную систему Элсуэрт, разделённую ледником Миннесота на две части.",44.24943209218476,"Горы полуострова здесь сливаются с плато, а затем снова появляются, образуя 360-километровую цепь гор Элсуорта, разрезанную ледником Миннесота.",55.075315545357164
908,"В северной части или Сентинельской хребте расположены самые высокие горы Антарктиды, массив Винсон, достигающий пика на высоте 4892 м.","В северной части, то есть на хребте Сентинел, находятся самые высокие горы Антарктиды — массив Винсон, самая высшая точка которого достигает 4892 м и называется пик Винсон.",49.280238657122574,"Северная часть Хребта Сентинел содержит самые высокие горы Антарктиды, массив Винсона, высшая точка которого — гора Винсон, достигающая 4892 м.",55.82637170346758
909,"В отдаленных местах, где нет мобильного телефона, вам может быть нужен спутниковый телефон.",В отдаленных местах вне зоны действия мобильной связи спутниковый телефон может быть вашим единственный вариантом.,49.08359909202956,"В отдаленных местах, где нет сотовой связи, спутниковый телефон может быть вашим единственным вариантом.",54.75965249390315
910,"Спутниковый телефон обычно не заменяет мобильный, так как для телефонного звонка нужно быть на открытом воздухе с четким зрением к спутнику.","Как правило, спутниковый телефон не является заменой мобильному телефону, поскольку вам необходимо находиться на улице в зоне прямой видимости со спутника, чтобы позвонить.",32.99323547148066,"Спутниковый телефон, как правило, не является заменой мобильного телефона, так как для совершения телефонного звонка необходимо находиться на открытом воздухе с прямой видимостью к спутнику.",48.90505116503031
911,"Услуга часто используется судоходством, включая развлекательные суда, а также экспедициями, которые имеют удаленные данные и голосовые потребности.","Сервис часто используется в судоходстве, включая прогулочные и быстроходные судна, где есть потребность в удаленных передаче данных и голосовой связи.",46.97922351699774,"Сервис часто используется судоходством, включая речные суда, а также экспедициями, которым нужны удаленные данные и голосовая связь.",76.4425199506317
912,Ваш местный телефонный провайдер должен иметь возможность предоставить дополнительную информацию о подключении к этой службе.,"Как правило, вы сможете получить дополнительную информацию о подключении этой услуги, обратившись к вашему местному оператору телефонной связи.",46.53403873458702,Ваш местный оператор телефонной связи должен предоставить более подробную информацию о подключении к этой услуге.,60.55965908259492
913,"Все более популярным вариантом для тех, кто планирует перерывный год, является путешествие и обучение.","Вариант, становящийся всё более популярным для тех, кто планирует взять академический год, это путешествовать и учиться.",47.09453190422139,"Все более популярным вариантом для тех, кто планирует академический отпуск, становится путешествие и обучение.",71.67264840345764
914,"Особенно это популярно среди тех, кто выходит из школы, так как позволяет им выходить на год до поступления в университет, не нарушая своего образования.","Это особенно популярно среди выпускников школ, позволяя им взять год отдыха перед поступлением в университет, не ставя под угрозу своё образование.",48.50061494520052,"Это особенно популярно среди выпускников школ, позволяя им взять год перерыва перед университетом, не забывая об образовании.",44.70044265190766
915,"Во многих случаях, если вы поступите на курсы, которые не проходят в течение года, в стране, это действительно может улучшить ваши шансы получить высшее образование в вашей стране.",Во многих случаях поступление на какой-либо курс за границей во время академического отпуска действительно может повысить ваши шансы на поступление в высшие учебные заведения на родине.,41.096624993031654,Во многих случаях поступление на курс годичного перерыва за границей может на самом деле улучшить ваши шансы на поступление в высшее учебное заведение в вашей родной стране.,45.63299535172209
916,Обычно для обучения в этих образовательных программах будет платить плату за обучение.,"Как правило, при поступлении на такие образовательные программы взимается плата за обучение.",41.054065602380376,Обычно за поступление в эти образовательные программы взимается плата за обучение.,50.6594863138779
917,"Финляндия - это отличный место для лодки. ""Земля тысячи озер"" также имеет тысячи островов, в озерах и прибрежных архипелагах.","Финляндия — отличное место для лодочного туризма. В ""стране тысячи озёр"" также есть тысячи островов на озёрах и в прибрежных архипелагах.",56.67067247103238,"Финляндия — отличное направление для яхтинга. «Страна тысячи озёр» также имеет тысячи островов, как в озёрах, так и в прибрежных архипелагах.",54.12720260609027
918,В архипелагах и озерах вам не обязательно нужна яхта.,"Исследуя архипелаги или посещая озера, вы вполне сможете обойтись и без яхты.",23.163638614348997,В архипелагах и озерах вам не обязательно нужна яхта.,100.0
919,"Хотя прибрежные архипелаги и крупнейшие озера действительно достаточно большие для любой яхты, небольшие лодки или даже каяк предлагают другой опыт.","Хотя прибрежные архипелаги и крупнейшие озера действительно могут вместить любую яхту, меньшие лодки или даже каяк оставляют совершенно иные впечатления.",58.744537369515285,"Хотя прибрежные архипелаги и крупнейшие озера действительно достаточно велики для любой яхты, меньшие лодки или даже каяк предлагают другой опыт.",88.8534188596325
920,"В Финляндии лодка - это национальное занятие, в котором каждые семь или восемь человек могут ездить на лодке.","Лодочный спорт является национальной формой досуга в Финляндии. В частности, на семь или восемь человек приходится одна лодка.",41.631488580807115,"Катание на лодках является национальным развлечением в Финляндии, с лодкой на каждые семь или восемь человек.",51.51383946807147
921,"Это совпадает с Норвегией, Швецией и Новой Зеландией, но в противном случае достаточно уникально (например, в Нидерландах цифра составляет от одного до сорока).","Аналогичная ситуация у Норвегии, Швеции и Новой Зеландии, но в других случаях она довольно уникальна (например, в Нидерландах это значение составляет от одного до сорока).",56.252304126326344,"Это соответствует Норвегии, Швеции и Новой Зеландии, но в остальном довольно уникально (например, в Нидерландах соотношение составляет один к сорока).",58.15136441130908
