id,translated_japanese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
811,"歩行サファリ (また""灌木歩行""や""徒歩サファリ""や""歩行""とも呼ばれ) は数時間または数日間徒歩を構成する.",ウォーキングサファリ（別名は「ブッシュウォーク」、「ハイキングサファリ」、「徒歩見学」）は、数時間から数日間かけてサファリゾーンを歩いて回る企画です。,9.778534109073037,ウォーキングサファリ（「ブッシュウォーク」、「ハイキングサファリ」、または「フッティング」とも呼ばれます）は、数時間または数日間のハイキングを含みます。,19.08732485106667
812,パラリンピックは2021年8月24日から9月5日まで開催される.,パラリンピックの開催期間は2021年8月24日から9月5日までの予定です。日本全国の各地で催される競技もあります。,46.15615891727781,パラリンピックは2021年8月24日から9月5日まで開催されます。一部のイベントは日本の他の場所でも行われます。,56.418595426936115
813,東京は1964年にオリンピックを開催したアジア唯一の都市となる.,東京は、1964年の開催以来、夏季オリンピックを2回開催したアジアで唯一の都市となります。,41.83706006716487,東京は1964年にオリンピックを開催したため、2回夏季オリンピックを開催した唯一のアジアの都市となります。,46.800232752746794
814,延期発表前に2020年のフライトと宿泊施設を予約した場合は 難しい状況に 直面する可能性があります.,延期が発表される前に2020年の航空券や宿泊施設を予約していた方は、面倒な状況に陥る可能性があります。,41.530266858166286,もし2020年のフライトと宿泊を延期が発表される前に予約していた場合、厄介な状況に直面するかもしれません。,38.50365479853882
815,"キャンセル方針は異なりますが,3月末時点で,ほとんどのコロナウイルスによるキャンセル方針は,オリンピックが予定されていた2020年7月まで延ばされません.",キャンセルポリシーはさまざまですが、3月下旬の時点で、ほとんどのコロナウイルス関連のキャンセルポリシーは、オリンピックが予定されていた2020年7月まで延長されません。,50.90087179840261,キャンセルポリシーは異なりますが、3月下旬の時点では、ほとんどのコロナウイルスに基づくキャンセルポリシーは、オリンピックが予定されていた2020年7月まで延長されていません。,53.85918136738489
816,"チケットは2,500円から13万円の間で チケットの値段が約7,000円になると予想されています","イベントチケットは2,500円～13万円の価格帯で、通常のチケットは約7,000円になると予想されています。",58.46996478721361,"イベントのチケットはほとんどが2,500円から130,000円の間で販売されると予想されており、一般的なチケットは約7,000円になると考えられています。",40.99456448014458
817,"湿った 服 を め て 乾燥 する こと が でき ます.多くの ホテル に は,部屋 に 居 ない 場合 も,鉄 と め 板 が 貸し て 与え られ ます.",湿った衣類にはアイロンをかけると乾きやすくなります。多くのホテルでは、部屋にアイロンとアイロン台がなくても頼めば貸し出してくれます。,16.7817812796141,湿った服をアイロンがけすることで、乾かす手助けになります。多くのホテルでは、部屋にアイロンやアイロン台がない場合でも、貸出用のアイロンやアイロン台を用意しています。,17.522627141175697
818,鉄がないか 鉄製の靴下を履くのが嫌なら 髪乾燥機を使ってみてください,アイロンがない場合やアイロンをかけずに乾かしたい靴下などの場合、ドライヤーがあればそれを使ってみるのもいいでしょう。,10.257579238941995,アイロンがない場合や、アイロンがかけた靴下を履く気がしない場合は、使用可能であればヘアドライヤーを使ってみることができます。,12.149686324089288
819,"繊維が熱すぎないように注意してください (これは収縮,極端な場合,火傷を引き起こす可能性があります).",生地の温度が上がりすぎないように気を付けてください（縮みの原因になったり、極端な場合は焦げ付きの原因になります）。,21.217760907086255,生地が熱くなり過ぎないように注意してください（収縮を引き起こす可能性があり、極端な場合は焦げることがあります）。,49.935854444341416
820,水を浄化する方法は 異なるもので あるものは 特定の脅威に対して より効果的です,浄水処理には各種の方法があります、飲水の水質に脅威となる特定のリスクに対して効果のある高度な処理方法もあります。,12.941537322680224,水を浄化する方法はいくつかあり、特定の脅威に対してより効果的なものもあります。,52.84873560548774
821,"ある地域では 一分分の沸水が十分で,他の地域では数分分の水が必要である.",1分間で沸騰する地域もあれば、沸騰するまでに何分もかかる地域もあります。,7.982020074237008,いくつかの地域では、水を1分間沸騰させるだけで十分ですが、別の地域では数分間必要です。,22.852419832989295
822,フィルターは効果が異なります もし懸念があるなら 評判の良い会社から 封印されたボトルで水を購入する方法を 考えてみてください,フィルターの効果には差がありますが、気になる場合は、信頼できる会社から密閉ボトル入りの水を購入することを検討してみてください。,27.09140529657495,フィルターの効果はさまざまであり、懸念がある場合は、信頼できる会社から密閉されたボトルの水を購入することを考慮すべきです。,26.70758863130056
823,"旅行者は,故郷では馴染みのない動物害虫に出会うかもしれません.",旅行客は、自分の居住地では馴染みのない病害動物に遭遇することがあります。,21.482711740768245,旅行者は、自分の住んでいる地域にはない動物の害虫と出会うことがあるかもしれません。,26.527147061044133
824,害虫は食物を壊し 刺激を起こす あるいは 悪いことに アレルギー反応を起こす 毒を拡散したり 感染を伝染する可能性があります,害虫は食物を台無しにしたり、皮膚を刺したり、最悪の場合はアレルギー反応の原因になったり、毒を撒き散らしたり、感染症を媒介することがあります。,22.509384932754365,害虫は食品を損なったり、刺激を引き起こしたり、最悪の場合にはアレルギー反応を引き起こしたり、毒を広めたり、感染症を伝播させたりすることがあります。,23.382896067590014
825,感染症自身や 人を傷つけたり 強制的に殺す危険な動物は 害虫とは通常呼ばれません,感染症自体や、力ずくで人を殺傷する危険動物は、通常は有害生物には該当しません。,16.65320142888542,感染症自体や、力で人を傷つけたり殺したりする危険な動物は、通常は害虫とは見なされません。,35.66966580393085
826,"免税ショッピングは,特定の場所で税金や消費税から免除された商品を購入する機会です.",免税ショッピングとは、特定の場所で消費税や物品税が免税された商品を買い物できる機会のことです。,35.43354863383629,免税ショッピングとは、特定の場所で税金や消費税が免除された商品を購入できる機会です。,63.374638491287016
827,"税金が高まる国へ移動する旅行者は,特にアルコール飲料やタバコなどの製品で,かなりの金額を節約することがあります.",税金の高い国を訪れる旅行者は、特に酒類やたばこなどの商品でかなりの金額を節約できることがあります。,35.927401104625005,高税国へ向かう旅行者は、特にアルコール飲料やタバコなどの製品で considerableな金額を節約できることがあります。,47.816676299143595
828,"ポイントマリオンとファイルモンとの間の段落は,バッファロー-ピッツバーグ高速道路上で最も困難な運転条件を提示し,しばしば孤立した森林地帯を通過します.",ポイントマリオンとフェアモントの間の区間は、バッファローとピッツバーグを結ぶ幹線道路のうち最も運転しなくい区間で、隔絶した未開の森林地帯を頻繁に通過します。,31.62747235425053,マリオンポイントとフェアモントの間の区間は、バッファロー・ピッツバーグハイウェイで最も厳しい運転条件を呈しており、孤立した森の地形を頻繁に通過します。,29.602256248696534
829,田舎の道路で運転する習慣がないなら 気をつけろ 斜めが高く 狭い路線が高く 鋭い曲がりくねる傾向があります,田舎道の運転に慣れていない方は、急勾配、狭い車線、急カーブに注意し、気を抜かないでください。,8.630751198763486,田舎道の運転に慣れていない場合は、注意を怠らないでください。急勾配、狭い車線、そして急なカーブが多くあります。,10.931786184085707
830,"設定された速度制限は,前および後のセクションよりも顕著に低い 通常は35-40 mph (56-64 km/h) ,そしてそれらの厳格な従順は,他のよりも重要だ.",提示されている制限速度は前後の区間に比べて明らかに低く、一般的には時速35～40マイル（56～64キロ）とされ、その制限速度に厳密に従うことが他の区間よりも重要とされます。,11.183717527506086,掲示されている速度制限は、前後の区間に比べて明らかに低く、一般的に35〜40 mph（56〜64 km/h）です。そのため、これらの制限を厳守することが特に重要です。,17.31204357148212
831,興味深いことに 携帯電話サービスは ここでは ペンシルバニア・ワイルドスなど 経路の他の多くの段落に比べて 強くあります,しかし、不思議なことに、ここでは他の多くの地区（ペンシルバニア・ワイルズなど）に比べて、携帯電話のサービスが充実しています。,33.8433396116265,興味深いことに、ここでは携帯電話のサービスがルートの他の多くの区間、例えばペンシルベニア・ワイルズよりもずっと強いです。,32.44326417335413
832,ドイツのパテリーはかなり良いもので バイエルンでは 豊かなもので 隣国オーストリアに似ている,ドイツのペストリーは非常に美味しく、バイエルン州では、南の隣国オーストリアのペストリーに似ていて、種類も豊富です。,25.874494507862174,ドイツのペストリーは非常に美味しく、バイエルン地方では非常に豊かで多様で、南の隣国オーストリアのものに似ています。,27.116073174766253
833,果物パテリーは一般的です リンゴは年中パテリーに煮えられ 夏には桜とプラムが登場します,果物入りの菓子パンが一般的で、リンゴは1年中具材として調理され、夏にはサクランボやプラムが登場します。,25.954778163009024,フルーツペストリーは一般的で、リンゴは一年中ペストリーに調理され、サクランボやプラムは夏に登場します。,25.151819757177645
834,"ドイツ の 焼き物 に は,バドロやハズナッツ,その他の 木 の ナッツ も 含まれ て い ます.人気 の ケーキ は,強い コーヒー を 飲める と よく 合わさ れ て い ます.",ドイツの焼き菓子の多くは、アーモンドやヘーゼルナッツなどの木の実を使っています。人気のあるケーキは、特に強いコーヒーとよく合います。,26.309488105013905,多くのドイツの焼き菓子には、アーモンドやヘーゼルナッツ、その他の木の実が使われています。人気のケーキは、特に濃いコーヒーと非常に相性が良いことが多いです。,25.993503357012465
835,"地域によってはベルリナー,パンクチェン,クラプフェンと呼ばれるものを試してください.",小ぶりで濃厚なペストリーが食べたい場合は、地域によってベルリーナー、プフアンクーヘン、またはクラップフェンと呼ばれるものをお試しください。,29.075473001835405,もし小さいけれどもリッチなペストリーを試したいのであれば、地域によってベルリーナー、ファンケーキ、あるいはクラプフェンと呼ばれるものを試してみてください。,32.83530034561507
836,"カレーは,肉や野菜と一緒に,草や香料をベースにした料理です.",カレーは、ハーブやスパイスをベースに、肉や野菜を煮込む料理です。,25.159491714479575,カレーは、ハーブとスパイスを基にした料理で、肉または野菜を使っています。,19.845524745406394
837,"カレーは液体量に応じて""乾燥""または""濡れ""になる.",カレーは水分量に応じて「ドライ」か「ウェット」のどちらかに分類されます。,14.190693471927318,カレーは液体の量によって「ドライ」または「ウェット」に分かれます。,18.13957605638499
838,"北インドとパキスタン内陸地域では,ヨーグルトはカレーに一般的に使用され,南インドと亜大陸の他の沿岸地域では,ココナッツミルクが一般的に使用されます.",北インドやパキスタンの内陸部では、カレーにヨーグルトをよく使い、南インドや亜大陸の沿岸部ではココナッツミルクをよく使います。,32.47384622061387,北インドとパキスタンの内陸地域では、カレーにヨーグルトが一般的に使用されます。一方、南インドや他の一部の沿岸地域では、ココナッツミルクが一般的に使われています。,53.35021771924695
839,"インドネシア料理は,国中に存在する様々な地域料理をカバーする 傘の用語です.",1万7千もの島々の料理から選べるインドネシア料理は、この国全域に見られる実にさまざまな地域料理の総称です。,21.810508729795913,1万7千の島々があるインドネシアでは、インドネシア料理は国全体に存在する多様な地域の料理を網羅した総称です。,25.130564022124435
840,"しかし,この用語は,他の資格がない限り,主にジャワ島の中心部と東部の食物を意味する傾向があります.",しかし、それ以上の修飾語も付けないで使用すると、ジャワ島中央部から東部にかけての料理を指す言葉となります。,12.90410613213519,しかし、さらなる修飾語なしで使用された場合、その用語は主にジャワ島の中部および東部からの食べ物を指す傾向があります。,27.131080145621205
841,"現在,ジャワ島では様々な料理が提供されています.ジャワ人はピーナッツ,チリ,砂糖 (特にジャワナココナッツ砂糖) と様々な香味を味わう.",現在では列島全体に広く普及しているジャワ料理は、シンプルな味付けが特長で、主な調味料はピーナッツ、唐辛子、砂糖（特にジャワのココナッツシュガー）やさまざまな香辛料です。,17.43208219070833,現在、群島全体で広く利用されているジャワ料理は、シンプルに味付けされたさまざまな料理を特徴としており、ジャワ人が好む主な香辛料は、ピーナッツ、チリ、砂糖（特にジャワ産のココナッツ砂糖）、およびさまざまな香り豊かなスパイスです。,18.05162158839011
842,"ストゥルプは,騎手の足の支柱で,シートの両側から吊るされている.",鐙（あぶみ）とは、鞍の両側に吊り下げて乗り手の足を支える部分のことです。,9.108645292697497,鞍の両側にぶら下がっている騎手の足のための支持具を「ステップ」といいます。,15.212130165418698
843,"騎手にとって安定性が高くなるが,騎手の足がそれに引っかかる可能性があるため,安全上の懸念がある可能性があります.",これで乗り手はかなり安定しますが、乗り手の足が引っかかることがあるため、安全面での懸念が生じることがあります。,23.717352867377066,彼らはライダーにより大きな安定性を提供しますが、ライダーの足がその中に挟まる可能性があるため、安全上の懸念が生じることがあります。,27.882301278357446
844,"騎手 が 馬 から 投げ られ て いる が,足 が 動揺 に 引っかかっ て いる 場合,馬 が 逃げ て 逃げ て いる 場合,馬 が 引き寄せ られ ます.この 危険 を 最小 に する ため,いくつかの 防護 措置 を 採る こと が でき ます.",馬から放り出される瞬間に鐙に足が引っかかっていると、逃げようとする馬に引きずられてしまう恐れがあります。この危険を最小限に抑えるために、いくつもの安全対策を講じることができます。,27.096135620319235,騎手が馬から投げ出された場合でも、足が鐙（あぶみ）に引っかかっていると、馬が逃げると引きずられる可能性があります。このリスクを最小限に抑えるために、いくつかの安全対策を講じることができます。,30.05829300387713
845,まず 騎手 の ほとんど は 足 の 足 と 足 の 足 が 滑らかで 狭い 足 を 履いている.,まず、ほとんどの乗り手は、踵と滑らかでかなり狭目の靴底が付いた乗馬靴を履いています。,19.61933814825662,まず、ほとんどのライダーは、ヒールがあり、滑らかでかなり狭い靴底のライディングブーツを履いています。,16.505544417346023
846,"次に,いくつかのシドル,特に英語のシドルには,シドルが倒れた騎手によって後ろに引っ張られた場合,シドル皮がシドルから落ちることを可能にする安全棒があります.",次に、一部の鞍、特にイギリス製の鞍には安全バーが付いており、乗り手が落馬しそうになって後方に引っ張られると、あぶみの革が鞍から落ちるようになっています。,15.677877656834028,次に、一部の鞍、特にイングリッシュサドルには、安全バーがあり、落下する騎手によって後方に引かれるとステアプレザーが鞍から外れることができます。,18.203448068992728
847,"コチャモ谷 - チリでは,南米のヨセミットとして知られる主要な登山地があり,様々な石灰岩の壁や岩石があります.",コチャモ渓谷 - 南米のヨセミテと呼ばれるチリの最高峰の登山地で、花崗岩の大きな壁や岩場の数々があります。,24.505514132695506,コチャモ渓谷 - チリの主要なクライミングスポットで、南アメリカのヨセミテとも称され、多様な花崗岩のビッグウォールやクラックがあります。,17.064669817749074
848,頂上では頂上からの壮大な景色が 展示されています 世界各地の登山者は 絶え間ない壁の可能性の中で 絶えず新しいルートを確立しています,頂上から眺めると、息をのむような景色が広がります。世界各地の登山家たちが、無限の可能性を秘めた壁に囲まれ、新しいルートを確立し続けています。,29.446212034367207,頂上からは息をのむような景色が広がります。世界中のクライマーたちは、その無限の壁の可能性の中で新しいルートを次々と開拓しています。,27.835694785772812
849,"スキー や スノーボード を 含める 降雪 の スポーツ は,雪 に 覆い た 地形 を 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り 滑り",スキーやスノーボードを含むダウンヒル・スノースポーツは、スキーやスノーボードを足に装着して雪に覆われた地形を滑り降りる人気のスポーツです。,21.654900555925785,ダウンヒルスノースポーツは、スキーやスノーボードを含む人気のスポーツで、スキーまたはスノーボードを足に装着し、雪に覆われた地形を滑り降りることを特徴としています。,19.570778013401334
850,"スキーは多くの熱狂者,時には""スキーバム""として知られる旅行の主要な活動であり,特定の場所でのスキー周りの休日を計画しています.",スキーは旅の主なアクティビティであり、「スキー狂」と呼ばれる多くの愛好家たちが、特定の場所でのスキーを中心とした休暇を計画しています。,30.60387972820801,スキーは多くの愛好者がいる主要な旅行活動であり、時には「スキー・バム」として知られる人々が特定の場所でのスキーを中心にして休暇を計画することがあります。,35.62813039766189
851,滑雪の考え方は 古代の洞窟画で 滑雪者が描かれているのは 紀元前5000年頃です!,スキーの概念は非常に古く、洞窟に描かれたスキーヤーの絵は紀元前5000年にまでさかのぼります。,21.028544639656165,スキーの概念は非常に古く、スキーをする人々を描いた洞窟画は紀元前5000年までさかのぼります！,21.020205567548114
852,"ダウンヒルスキーは少なくとも17世紀まで遡り,1861年にオーストラリアでノルウェー人が最初のレクリエーションスキークラブを開設しました",滑降スキーのスポーツとしての歴史は少なくとも17世紀にまでさかのぼり、1861年にはオーストラリアでノルウェー人が最初のレクリエーション用スキークラブを開設しました。,59.995113335980875,ダウンヒルスキーというスポーツは少なくとも17世紀にさかのぼります。そして、1861年にはノルウェー人によってオーストラリアに最初のレクリエーションスキークラブが設立されました。,49.32110253879425
853,"スキーでバックパッキング:この活動にはバックランディングスキー,スキーツアー,スキーハイキングとも呼ばれています.",スキーによるバックパック旅行：このアクティビティは、バックカントリースキー、スキー旅行、スキーハイキングとも呼ばれます。,32.87543181620573,スキーによるバックパッキング：このアクティビティは、バックカントリースキー、スキー・ツーリング、またはスキー・ハイキングとも呼ばれます。,32.14841835403729
854,"滑り台や登山はアルプス風の滑り台や登山台に 関連していますが 通常はアルプス風の滑り台や登山台には 関連しませんが,後者は斜面でスケートや靴がより硬い状態で行われます.",アルペンスタイルのクロスカントリースキーや登山に関連するものですが通常は含まれず、後者は急峻な地形を上り下りにより頑丈なスキーとブーツが必要です。,12.61590837324403,それは関連していますが、通常はアルパインスタイルのスキーツーリングや登山を含んでいません。後者は急な地形で行われ、より硬いスキーとブーツを必要とします。,22.442245301361336
855,スキーコースを 似たようなハイキングコースと 考えてみてください,スキールートはハイキングルートのようなものと考えてください。,30.60820830935774,スキーのルートを同様のハイキングルートとして考えてください。,26.520754681674223
856,良き条件では 歩行よりも少し大きな距離を走れるでしょうが 敷設されたトラックで重荷の背中袋なしで 陸上滑雪の速度を 得ることはめったにありません,条件が良ければ、徒歩よりも多少は長い距離を進めますが、整備されたコースで重いバックパックを背負わないクロスカントリースキーのようなスピードで走行できるのはごく稀です。,10.664763476123444,良好な条件下では、歩くよりも若干長い距離を移動することができるでしょうが、整備されたトラックで重いバックパックを背負わずにクロスカントリースキーの速度に達することは非常にまれです。,20.576990927794363
857,"ヨーロッパは比較的小さな大陸ですが,多くの独立国家があります.通常の状況下では,複数の国を渡るということは,ビザ申請とパスポートチェックを何度も繰り返す必要があるということです.",ヨーロッパは比較的小さな大陸ですが、独立国が多数あります。通常の状況では、複数の国を旅行しようとすると、ビザの申請や入国審査がに何度も必要になります。,35.67437394839745,ヨーロッパは比較的小さな大陸ですが、多くの独立した国々があります。通常、複数の国を旅行する場合、ビザの申請やパスポートのコントロールを何度も受けなければなりません。,34.90281985228659
858,"しかし,この点でシェンゲン地域は,ある程度一つの国のように機能します.",しかし、シェンゲン圏は、この点では一国のように機能します。,45.68145682126744,シェンゲンゾーンはこの点で、いくらか一つの国のように機能しています。,41.69418133415701
859,この地域にとどまる限り パスポートチェックポイントを通過せずに国境を越えることができます,この圏内に留まっている限り、通常は出国審査を何度も受けることなく国境を越えることができます。,29.53676551328565,このゾーンにいる限り、一般的にパスポート検査のチェックポイントを再度通過することなく国境を越えることができます。,42.733414215205386
860,"同様に,シェンゲンビザを持つことで,シェンゲン加盟国の各国に別々にビザ申請する必要はありません.",同じように、シェンゲンビザさえ取得すれば、シェンゲン加盟国のビザを個別に申請する必要がなくなり、時間、費用、事務処理の手間が相当に省けます。,26.095335637910566,同様に、シェンゲンビザを持っていると、シェンゲン加盟国それぞれに別々にビザを申請する必要がなくなり、時間、費用、書類作業を節約できます。,33.23060641389943
861,製造物 の 古代 の 定義 は 普遍 的 な もの で は あり ませ ん.一部の 税務 機関 は 100 年 以上 の 物 を 古物 と 定義 し て い ます.,骨董品について普遍的な定義はありません。税務署によっては、100年以上前のものを骨董品と定義しています。,32.719187074720786,"以下の文を日本語に翻訳します：

「どの製造品がアンティークに該当するかについての普遍的な定義はありません。一部の税務機関では、100年以上経過した商品をアンティークと定義しています。」",25.94371510063024
862,"定義は地理的差異があり,北米などの場所で年齢制限はヨーロッパよりも短い可能性があります.",この定義には地理的な変動があり、北米などでは欧州よりも年齢制限の範囲が狭まる可能性があります。,29.95183990376485,定義には地理的なバリエーションがあり、北アメリカなどの場所では、年齢制限がヨーロッパよりも短い場合があります。,36.4640930955783
863,"手工品は古物として定義されるが,類似した大量生産品よりも若い.",手工芸品は、大量生産された類似品よりも歴史は浅いのですが、骨董品と定義されることもあります。,19.013359285957492,手工芸品は、類似の大量生産品よりも若いものであるにもかかわらず、骨董品と定義されることがあります。,27.09370414876951
864,"サミ族の間で鹿飼育は重要な生計であり,その貿易を囲む文化は他の職業を持つ多くの人にとっても重要である.",トナカイの飼育はサーミ族の重要な生計手段であり、その取引を取り巻く文化は他の職業を生業とする多くの人々にとっても重要なものです。,30.59298991245903,トナカイの飼育はサーミの人々にとって重要な生計手段であり、その交易に関連した文化は他の職業に従事する多くの人々にとっても重要です。,28.832312575897056
865,"伝統的に,サミは皆大規模で鹿飼育に関与していないが,漁業,狩猟などで暮らしている.",しかし、サーミ人は伝統的に、大規模なトナカイの飼育に携わってきたわけではなく、漁や狩猟などの生活を営んできたため、トナカイはほとんどが使役動物として飼われていました。,10.592651210291402,伝統的には、すべてのサーミが大規模なトナカイ飼育に従事していたわけではなく、主に漁や狩猟などで生活し、トナカイは主に荷物運搬の動物として利用されていました。,13.135695565789693
866,"現在,多くのサミ人は現代的な職業で活動しています.サミ地域であるサミでは観光が重要な収入です.",今日では多くのサーミ人が近代的な貿易に従事しています。観光はサーミ地方の重要な収入源です。,23.996760581923443,今日は、多くのサーミが現代の職業で働いています。観光業はサーミの地域であるサップミにとって重要な収入源です。,25.23365246893051
867,"""ジプシー""という言葉は,特にロマ人でない人々の間で広く使用されているが,ロマ人に対する否定的なステレオタイプと誤った認識と関連しているため,侮辱的なものと考えられています.",「ジプシー」という言葉は、特にロマ人以外の人たちの間で広く使われていますが、否定的な固定観念やロマ人に対する不正確な認識と結びついているため、往々にして不快な言葉とみなされます。,29.608773294601388,「ジプシー」という言葉は特に非ロマの人々の間で広く使われていますが、そのロマの人々に対する否定的なステレオタイプや不正確な認識との関連から、しばしば攻撃的と見なされます。,36.64362415220365
868,旅行の健康保険や旅行キャンセル保険が影響を受ける場合,訪れようとする国が旅行勧告の対象となった場合、旅行健康保険や旅行キャンセル保険に影響する可能性があります。,29.62030810380026,訪問する国が旅行勧告の対象となった場合、旅行医療保険や旅行キャンセル保険に影響が出る可能性があります。,26.09382802442189
869,"政府の助言を聞くこともできますが,そのアドバイスは国民に向けられています.",自国以外の政府からの助言を参考にしてもかいまいませんが、そのような助言はその国の国民向けのものです。,12.07040260347399,他国の政府の助言を参考にすることもあるかもしれませんが、それらの助言はそれぞれの国の市民向けに設計されています。,17.948308015480716
870,例えば中東のアメリカ国民は ヨーロッパ人やアラブ人とは 異なる状況に直面しているかもしれません,例として、中東に暮らすアメリカ人は、ヨーロッパ人やアラブ人とは異なる状況に直面する可能性があります。,46.592941173355904,一例として、中東にいるアメリカ市民は、ヨーロッパ人やアラブ人とは異なる状況に直面する可能性があります。,47.162262787770295
871,"助言は,一つの国の政治的状況の短縮に過ぎない.",勧告は、ある国における安全保障状況の要約にすぎません。,6.464403234804189,アドバイザリーは、ある国の政治状況の簡潔な要約に過ぎません。,14.377557366975982
872,"提示された見解は,他の場所でのより詳細な情報と比較して,しばしば浅い,一般的,過度に単純化されています.",提示された見解は、他の場所で入手可能なより詳細な情報に比べて、大雑把で単純化されすぎた上っ面だけのものが多い。,30.337400187423736,提示された見解は、他の場所で利用可能なより詳細な情報と比較して、しばしば表面的で一般的かつ単純化されたものです。,43.08383131414104
873,"厳しい天気は,損害,深刻な社会的混乱,あるいは人間の命を奪う可能性がある危険な天気現象を一般用語にします.",悪天候とは、物理的被害、深刻な社会的混乱、人命に関わる被害につながりうる危険な気象現象の総称です。,19.956153934959623,厳しい天候とは、損害、深刻な社会的混乱、または人命の喪失を引き起こす可能性のある危険な気象現象を指す一般的な用語です。,26.22467809899558
874,"世界中どこでも 厳しい天気が発生し 地理,地形,気象,気象条件によって 異なる種類があります",厳しい天候は世界のどこでも見られ、その種類は地理、地形、大気の状態によって異なります。,23.858718390504823,厳しい天候は世界のどこでも発生する可能性があり、地理、地形、そして大気の条件によって異なる種類があります。,39.343216842251024
875,"激しい 風,雪,過度の降雨,森林火災は,雷,竜巻,水噴水,サイクロンなどの激しい天気の形象と影響です.",強風、ひょう、過度の降水量、および山火事は、雷雨、竜巻、水噴き、およびサイクロンなどの厳しい気象形態やその影響によるものです。,19.148717323578985,強風、雹、過剰な降水、そして山火事は、悪天候の形態および影響の一部です。雷雨、竜巻、水スパウト、そしてサイクロンも同様です。,11.582419524050824
876,"地域と季節の厳しい天気現象には雪嵐,雪嵐,氷嵐,塵嵐などがあります.",地域的・季節的な厳しい気象現象としては、吹雪、吹雪、暴氷、砂嵐などがあります。,24.590916282781354,地域的および季節的な厳しい気象現象には、吹雪、雪嵐、氷嵐、および砂嵐が含まれます。,15.362246367755702
877,"旅行者は,旅行計画に影響を与える可能性があるため,地域に影響を与える厳しい天候の危険を強く認識することを強くお勧めします.",旅行計画に影響を及ぼすことがあるので、旅行者の方々には、旅先の地域に影響を及ぼしうる悪天候のリスクを認識することを強くお勧めします。,39.890942723919686,旅行者は、自身の地域に影響を及ぼす可能性のある厳しい天候のリスクについて十分に注意するよう強く勧告されます。これらは旅行計画に影響を与える可能性があります。,34.62616887867551
878,"戦争地帯と考えられる国を訪れる予定者は,専門訓練を受けなければなりません.",紛争地域と見なされうる国への渡航を計画している人は全員が専門的な研修を受ける必要があります。,9.497101898436721,戦争地と見なされる国を訪れる予定の人は、専門的な訓練を受けるべきです。,33.078053617874495
879,"""敵対環境コース""をインターネットで検索すると 地元の会社の住所が表示されます",インターネットで「敵対的環境コース」について検索すると、おそらく現地企業の住所が出てくるでしょう。,28.36373389074125,「Hostile environment course」をインターネットで検索すると、地元の会社の住所が見つかるでしょう。,34.24118211863504
880,"授業では,通常,実践的な経験をもって,ここで議論されるすべての課題をより詳細に説明します.",コースは一般に、ここで説明しているあらゆる問題についてはるかに詳細事項まで扱い、通常は実践的な演習もあります。,12.707305820445155,コースでは通常、ここで議論されたすべての問題がより詳細に扱われ、実践的な経験も伴います。,32.75167825511659
881,授業は通常2~5日間の期間で ロールプレイや急救や 時には武器訓練を伴う.,コースは通常2～5日間で、ロールプレイや応急手当て、ときには武器の使い方を訓練することもあります。,22.63761655686076,コースは通常2〜5日間で行われ、ロールプレイ、救急処置の訓練が多く含まれ、時には武器の訓練も行われます。,21.10601259772898
882,野生の生存に関する書籍や雑誌は一般的ですが 戦争の地域に関する出版物は少ないのです,荒野でのサバイバルを扱った本や雑誌は珍しくありませんが、紛争地域を扱った出版物はごくわずかです。,11.312757411061158,野生生存に関する書籍や雑誌は一般的ですが、戦争地域に関する出版物は少ないです。,74.42388987720223
883,海外で 性的転換手術を予定している旅行者は 戻り旅行の書類を 持っていなければならない,海外での性転換手術を受ける予定の旅行者は、帰国時に身分証明できる有効な書類を確実に携帯する必要があります。,15.479017386711902,海外で性別適合手術を計画している旅行者は、帰国のための有効な書類を持っていることを確認する必要があります。,27.02749076481131
884,"政府の意思は,性別が記載されていないパスポート (X) や,希望の名前と性別に一致する文書を更新する意思は異なります.",性別の記載がないパスポート（性別欄「X」）を発行したり、本人の希望に応じた名前や性別に更新した書類を発行する政府の意思はさまざまです。,21.418233746532987,政府が性別を明記しないパスポート（X）を発行する意欲や、希望する名前と性別に合わせて更新された書類の発行意欲は、国によって異なります。,25.34646788920941
885,外国政府がこれらの文書を尊重する意向は同様に大きく変化します,外国政府がこれらの書類を認めようとする意志も、同様に非常に多様です。,28.584456089548176,外国政府がこれらの文書を尊重する意欲は、非常に異なるものです。,52.68145296333364
886,2001年9月11日以降の セキュリティチェックポイントの捜索も 侵入力が増えました,2001年9月11日以降の時代になると、セキュリティチェックポイントでの検査もさらに干渉型になりました。,49.22404511398487,2001年9月11日の事件以降、セキュリティチェックポイントでの検査はより侵入的になりました。,49.00491387223326
