id,translated_russian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
822,"У фильтров эффективность различается, и если у вас есть какие-то проблемы, то стоит подумать о покупке воды в запечатанной бутылке у авторитетной компании.","Фильтры эффективны по-разному, и в случае сомнений вам стоит подумать о покупке воды в запечатанных бутылках и от заслуживающей доверия компании.",21.996658526329096,"Фильтры различаются по эффективности, и если у вас есть сомнения, вам следует рассмотреть возможность покупки воды в запечатанной бутылке от надежной компании.",29.74309561779646
823,"Путешественники могут столкнуться с вредителями животных, которые им не знакомы в их родных регионах.","Путешественники могут встретиться с животными-вредителями, которых они не видели в своих родных краях.",6.917184228205474,"Путешественники могут столкнуться с животными-вредителями, с которыми они не знакомы в своих родных регионах.",28.977907494497117
824,"Кочевые организмы могут портить пищу, раздражать ее, в худшем случае вызвать аллергические реакции, распространять яд или передавать инфекции.","Вредители могут портить еду, вызывать раздражение или, что ещё хуже, вызывать аллергические реакции, выделять яд или передавать инфекцию.",12.712870441499998,"Вредители могут испортить пищу, вызывать раздражение или, в худшем случае, аллергию, распространять яд или передавать инфекции.",40.873575197739754
825,"В большинстве случаев инфекционные болезни или опасные животные, которые могут нанести вред или убить людей, не считаются вредителями.","Инфекционные болезни сами по себе или опасные животные, могущие нанести повреждения или привести к смерти человека, как правило, не считаются вредителями.",25.295952012171607,"Инфекционные болезни сами по себе или опасные животные, которые могут нанести вред или убить человека силой, обычно не считаются вредителями.",51.989731625441955
826,"Бесплатное покупание - это возможность приобрести товары, освобожденные от налогов и акцизов в определенных местах.","Шопинг ""дьюти-фри"" – это возможность купить в определенных пунктах товары без налогов и акцизов.",13.32358437599213,"Дьюти-фри шопинг — это возможность покупать товары, освобождённые от налогов и акцизов, в определённых местах.",20.672818841772642
827,"Путешественники, направляющиеся в страны с высоким налогообложением, иногда могут сэкономить значительную сумму денег, особенно на таких продуктах, как алкогольные напитки и табак.","Путешественники, направляющиеся в страны с высоким налогообложением, могут иногда сэкономить значительную сумму, особенно на таких товарах, как спиртные напитки и табак.",55.22182539041924,"Путешественники, направляющиеся в страны с высокими налогами, иногда могут сэкономить значительную сумму денег, особенно на таких продуктах, как алкогольные напитки и табак.",85.90888738245118
828,"Протяжение между Пойнтом Марион и Файмонтом представляет собой самые сложные условия для вождения на трассе Буффало-Питтсбург, часто проходящей через изолированные леса.","Отрезок между Поинт-Марионом и Фермоном имеет наиболее трудные условия вождения на шоссе Буффало-Питсбург, часто проходя через изолированную глухую и лесную местность.",5.704212259993485,"Отрезок между Пойнт-Марион и Фэрмонт представляет собой самые сложные условия для вождения на шоссе Буффало-Питсбург, часто проходя через удалённые лесные районы.",35.45968452939003
829,"Если вы не привыкли водить по сельским дорогам, будьте осторожны: преобладают крутые ноты, узкие полосы и резкие кривые.","Если вы не привыкли ездить по сельским дорогам, будьте начеку: преобладают крутые склоны, узкие переулки и резкие повороты.",37.21106799318148,"Если вы не привыкли к вождению по загородным дорогам, будьте осторожны: здесь преобладают крутые уклоны, узкие полосы и резкие повороты.",43.00715617743932
830,"Размещение ограничений скорости заметно ниже, чем в предыдущих и последующих разделах  обычно 35-40 mph (56-64 км/ч)  и строгое соблюдение их еще более важно, чем в других случаях.","Установленные ограничения скорости заметно ниже, чем на предыдущих и последующих участках — обычно 35-40 миль/ч (56-64 км/ч) — и строгое соблюдение их ещё важнее, чем прочее.",43.1194594278734,"Установленные ограничения скорости заметно ниже, чем в предыдущих и последующих участках — обычно 35-40 миль в час (56-64 км/ч) — и строгое соблюдение этих ограничений становится еще более важным, чем обычно.",46.931801568204314
831,"Но, что интересно, мобильная служба здесь намного сильнее, чем вдоль многих других участков маршрута, например, в Пенсильвании.","Однако, как ни странно, мобильная телефонная связь здесь намного лучше, чем на многих других участках маршрута, например в Пенсильвании Уайлдс.",11.492781142269912,"Любопытно, что мобильная связь здесь значительно сильнее, чем на многих других участках маршрута, например, в Пеннсильванских диких землях.",25.924945760983757
832,"Немецкие пекарни довольно хороши, а в Баварии они довольно богаты и разнообразны, похожие на южный сосед Австрии.","Немецкая кондитерская выпечка довольно хороша. В Баварии она весьма обильна и разнообразна и похожа на выпечку их южного соседа, Австрии.",4.507975895726358,"Немецкие пирожные довольно хорошие, а в Баварии они довольно насыщенные и разнообразные, похожие на пирожные южного соседа, Австрии.",31.370512690895108
833,"Фруктовые печенье распространены, яблоки готовят в печенье круглый год, а вишни и сливы появляются летом.","Фруктовая выпечка распространена, выпечка с яблоками – круглый год, а вишни и сливы появляются летом.",52.41705759002534,"Фруктовые пирожные являются распространенным блюдом, яблоки готовят в пирожных круглый год, а вишни и сливы появляются летом.",59.54598909380218
834,"Многие немецкие пекарни также содержат бандель, орехи и другие орехи.","В немецкой выпечке часто используются миндаль, фундук и другие древесные орехи. Зачастую популярные торты отлично сочетаются с чашкой крепкого кофе.",4.049674505680121,"Многие немецкие кондитерские изделия также содержат миндаль, фундук и другие орехи. Популярные торты особенно хорошо сочетаются с чашкой крепкого кофе.",11.796501903603724
835,"Если вы хотите небольшие, но богатые тортки, попробуйте то, что в зависимости от региона называется Берлинер, Pfannkuchen или Krapfen.","Если вы хотите небольшие, но сытные мучные кондитерские изделия, попробуйте то, что, в зависимости от региона, называется оладьями или пончиками с начинкой.",39.67842955400482,"Если вы хотите попробовать небольшие, но богатые пирожные, попробуйте то, что в зависимости от региона называется берлинер, пахнкухен или крапфен.",53.47727992448412
836,"Карри - это блюдо, основанное на травах и специях, вместе с мясом или овощами.",Карри — это блюдо на основе трав и специй в сочетании с мясом или овощами.,26.92050880955931,"Карри — это блюдо, основанное на травах и специях, с добавлением мяса или овощей.",52.58642024111224
837,"Карри может быть ""сухим"" или ""влажным"", в зависимости от количества жидкости.","В зависимости от содержания жидкости, карри может быть ""сухим"" или ""мокрым"".",42.249424472275855,"Карри может быть ""сухим"" или ""мокрым"" в зависимости от количества жидкости.",70.85876411943929
838,В внутренних регионах Северной Индии и Пакистана йогурт обычно используется в карри; в Южной Индии и некоторых других прибрежных регионах субконтинента обычно используется кокосовое молоко.,Во внутренних районах Пакистана и Северной Индии в карри активно используется йогурт. В Южной Индии и отдельных регионах на побережье субконтинента обычно используют кокосовое молоко.,13.33032750935878,В внутренних регионах Северной Индии и Пакистана йогурт часто используется в карри; в Южной Индии и некоторых других прибрежных регионах субконтинента часто используется кокосовое молоко.,79.37559205024688
839,"С 17 000 островами, из которых можно выбрать, индонезийская еда является общим термином, охватывающим широкое разнообразие региональных блюд, найденных по всей стране.","Индонезийская кухня, имея 17 000 островов на выбор,  является общим термином, применяющийся для обозначения огромного разнообразия региональных кухонь, встречающиеся по всей стране.",20.77097701007239,"С 17 000 островов на выбор индонезийская кухня является обобщающим термином, охватывающим широкий спектр региональных cuisines, которые можно найти по всей стране.",17.770114738246555
840,"Но, если использовать этот термин без дополнительных характеристик, он имеет тенденцию означать продукты питания, происходящие из центральной и восточной части главного острова Ява.",Но без уточнений этот термин чаще всего подразумевает еду родом из центральной и восточной частей главного острова Ява.,19.98573974138024,"Но если использовать этот термин без дополнительных уточнений, он, как правило, означает еду, происходящую из центральной и восточной частей главного острова Ява.",38.35982515281253
841,"Сейчас в архипелаге широко распространен яванская кухня, в которой есть множество просто приправленных блюд, а основными ароматизаторами, которые любят яванцы, являются арахис, чили, сахар (особенно яванский кокосовый сахар) и различные ароматические специи.","Яванская кухня, сегодня широко распространенная на всем архипелаге, включает в себя ассортимент незатейливо приправленных блюд. Наибольшее предпочтение яванцы отдают таким вкусовым добавкам, как арахис, чили, сахар (особенно яванский кокосовый сахар) и разные ароматические специи.",33.48177749769204,"Теперь широко доступная по всему архипелагу, яванская кухня предлагает разнообразие простых блюд с легкими приправами. Основные приправы, любимые яванцами, - это арахис, перец, сахар (особенно яванский кокосовый сахар) и различные ароматные специи.",27.60413413155193
842,"Стерпупы - это подкрепление для ног езжа, которое висит по обе стороны седла.","Стремена – это опоры для ног всадника, свисающие с обоих сторон седла.",8.225964699966553,"Подножки — это опоры для ног всадника, которые свисают по обе стороны от седла.",14.322841552774651
843,"Они обеспечивают большую стабильность для езца, но могут иметь проблемы с безопасностью из-за потенциала застрять в них ноги езца.","Они обеспечивают наезднику лучшую устойчивость, но могут быть проблемы с безопасностью, так как есть вероятность  застревания ноги.",13.65914929695546,"Они обеспечивают большую стабильность для райдера, но могут возникнуть проблемы с безопасностью из-за возможности застревания ног райдера в них.",37.02730401700485
844,"Если гонщика выбросили из лошади, но нога застряла в подвеске, он мог бы их вытащить, если бы он убежал.","Если лошадь сбросила наездника, но его нога застряла в стремени, бегущая лошадь может утащить его за собой. Чтобы свести этот риск к минимуму, можно принять ряд мер предосторожности.",5.779759966370243,"Если наездник сброшен с лошади, но нога застрянет в стремени, его могут тянуть, если лошадь начнет убежать. Чтобы минимизировать этот риск, можно предпринять ряд мер предосторожности.",9.418488805640168
845,"Во-первых, большинство ездчиков носят ботинки с каблуком и гладкой, довольно узкой, ножкой.","Во-первых, большинство наездников носят сапоги для верховой езды с каблуком, имеющие гладкую и довольно тонкую подошву.",11.285529542873805,"Во-первых, большинство всадников носят Riding-ботинки с каблуком и гладкой, довольно узкой подошвой.",47.92365811426397
846,"Далее на некоторых седлах, особенно английских, есть защитные решетки, которые позволяют упасть из седла, если падающий ездач тянет его назад.","Кроме того, отдельные седла, в особенности английские, оснащены предохранительными дугами, благодаря которым кожаное стремя сваливается с седла, если оно оттягивается назад падающим всадником.",6.105341173535186,"Следующим, некоторые седла, особенно английские седла, имеют предохранительные перекладины, которые позволяют стремяному ремню упасть с седла, если его потянуть назад падающим всадником.",10.72846427880097
847,"Долина Кочамо - главный пункт по альпинизму Чили, известный как Йосемит Южной Америки, с различными гранитными стенами и скалами.",Долина Кочамо – главное направление в Чили для альпинизма. Она известна как Йосмит Южной Америки и имеет большое количество больших гранитных стен и скал.,4.8438253172160035,"Валле Кочамо - главное место для скалолазания в Чили, известное как Йосемити Южной Америки, с разнообразными гранитными большими стенами и скалами.",24.405588973779146
848,"На саммитах есть захватывающий вид на вершины, а альпинисты со всех уголков мира постоянно создают новые маршруты среди его бесконечного потенциала стен.",Наверху можно насладиться потрясающими горными пейзажами. Скалолазы со всего мира непрестанно создают новые маршруты в его огромном потенциале для альпинизма.,7.238177794755686,Вершины предлагают захватывающие виды с пик. Альпинисты со всех уголков мира постоянно прокладывают новые маршруты среди его бесконечного потенциала стен.,43.353471935824025
849,"Снежные спортивные занятия, включающие катание на лыжах и сноубордах, являются популярными, когда человек катается на лыжах или на сноубордах, прикрепленных к ногам.","Горные зимние виды спорта, включающие в себя катание на лыжах и сноуборде, являются популярными видами спорта, которые подразумевают спуск по заснеженному рельефу на прикрепленных к ногам лыжах или сноуборде.",15.633487835193094,"Спортивные виды снега, такие как лыжи и сноуборд, популярны и представляют собой виды спорта, связанные с скольжением по покрытой снегом местности на лыжах или сноуборде, прикрепленных к вашим ногам.",8.42986959278735
850,"Ски - это крупная туристическая деятельность, в которой многие энтузиасты, иногда известные как ""ски-бум"", планируют целые отдыхи вокруг катания на лыжах в определенном месте.","Горные лыжи — это главное туристическое направление для многих любителей лыж (их еще иногда называют ""лыжными бездельниками""), планирующих отдых целиком вокруг катания в определенном месте.",10.402408951917081,"Лыжи — это одно из основных видов путешествий, в котором участвует множество энтузиастов, иногда известных как «лыжные бомжи», планирующие целые отпуска вокруг катания на лыжах в определенном месте.",26.632240818317527
851,"Идея лыжа очень старая  пещерные картины, изображающие лыжников, датируются 5000 годом до н. э.","Идея катания на лыжах очень стара: наскальные рисунки, изображающие лыжников, датируются еще 5000 г. до н. э.!",30.76544143510914,"Идея катания на лыжах очень старая — пещерные рисунки, изображающие лыжников, датируются примерно 5000 годом до нашей эры!",26.18042772308892
852,"Ски вниз по склонам как вид спорта восходит, по крайней мере, к 17 веку, и в 1861 году в Австралии норвежцы открыли первый рекреационный лыжный клуб.","Горнолыжный спорт как вид спорта восходит по крайней мере к XVII веку, а в 1861 году норвежцы открыли первый развлекательный лыжный клуб в Австралии.",20.920996857999118,"Спорт, связанный с горнолыжным катанием, берет свое начало по меньшей мере с 17 века, а в 1861 году первый развлекательный лыжный клуб был открыт норвежцами в Австралии.",7.948653562485141
853,"Рюкзак на лыжах: Эта деятельность также называется лыжными ходами, лыжными гастролями или лыжными пешеходами.","Лыжный туризмЭто занятие также называют бэккантри, скитуро или хайкингом на лыжах.",6.019608768705656,"Сплав по заснеженным маршрутам на лыжах: Эта деятельность также называется беговыми лыжами в условиях дикой природы, лыжным туризмом или лыжным походом.",25.221512217862923
854,"Он связан с, но обычно не включает в себя горнолыжные туры или альпийские альпийские горы, последние делаются в крутом ландшафте и требуют гораздо более жестких лыж и ботинков.","Это связано, но обычно не включает пешее восхождение на вершину и затем спуск по неподготовленным склонам, так как катание по целине требует более жестких лыж и ботинок.",20.210771490685065,"Это связано, но обычно не включает в себя лыжные походы в альпийском стиле или альпинизм, которые проводятся на крутых склонах и требуют гораздо более жестких лыж и ботинок.",38.89342506993912
855,"Подумайте о маршруте, по которому можно кататься на лыжах, как о похожей маршруте.","Представьте, что лыжный маршрут — это пешеходный маршрут.",2.908317710573757,Думайте о горнолыжном маршруте как о похожем пешеходном маршруте.,7.655122720591221
856,"В хороших условиях вы сможете преодолеть несколько большие расстояния, чем пешком, но очень редко вы сможете достичь скорости снегохода без тяжелого рюкзака на приготовленных треках.","При хороших условиях вы сможете преодолевать несколько бо́льшие расстояния, чем при передвижении пешком, но такую скорость на беговых лыжах вы сможете развить только в крайне редких случаях, когда у вас нет тяжёлого рюкзака и есть проложенная лыжня.",11.29332895241536,"В хороших условиях вы сможете преодолевать несколько большие расстояния, чем при ходьбе, но лишь очень редко вы сможете достичь скорости беговых лыж без тяжелого рюкзака по подготовленным трассам.",43.53795312971947
857,"Европа - относительно маленький континент, но с множеством независимых стран.","Европа — относительно маленький континент, но на нём много независимых государств. В обычных обстоятельствах путешествие через множество стран означало бы необходимость подачи прошений для получения визы и многократного прохождения паспортного контроля.",5.870874240209355,"Европа — это континент, который относительно мал, но с множеством независимых стран. В нормальных условиях путешествие по нескольким странам означало бы необходимость проходить процедуру получения визы и контроля паспортов несколько раз.",8.618469355950358
858,Однако Шенгенская зона работает в этом отношении как одна страна.,Но Шенгенская зона в этом плане функционирует как единая страна.,13.492767333412544,"Шенгенская зона, однако, в этом отношении работает несколько как одна страна.",29.55921397165982
859,"Пока вы остаетесь в этой зоне, вы обычно можете пересечь границы, не проходя через контрольные пункты по паспорту.","Находясь в этой зоне, вы обычно можете пересекать границу, не проходя снова через пункты паспортного контроля.",36.30716142599353,"Пока вы находитесь в этой зоне, вы можете в целом пересекать границы, не проходя повторно контроль паспортов.",32.28213880040184
860,"Также, имея шенгенскую визу, вам не нужно подавать заявление на получение визы в каждой из стран-членов Шенгены отдельно, что экономит время, деньги и бумажную работу.","Аналогичным образом, если у вас есть шенгенская виза, вам не нужно подавать заявление на получение визы в каждую из стран-участниц Шенгенского соглашения отдельно, что позволит вам сэкономить время и деньги, а также избежать бумажной волокиты.",27.300193057895438,"Аналогично, имея визу Шенгена, вам не нужно подавать заявки на визы в каждую из стран-членов Шенгена отдельно, что экономит время, деньги и бумажную работу.",52.233615792832595
861,"Не существует универсального определения того, что означает ""антикварные изделия"", а некоторые налоговые органы определяют товары старше 100 лет как ""антикварные"".","Не существует универсального определения того, какие произведённые изделия являются антиквариатом. Некоторые налоговые органы определяют товары, которым за 100 лет, как антиквариат.",30.096870722978444,"Нет универсального определения того, какие производимые товары являются антиквариатом. Некоторые налоговые органы определяют товары старше 100 лет как антиквариат.",34.88783797973686
862,"В определении есть географические различия, где возрастная граница может быть короче в таких местах, как Северная Америка, чем в Европе.","У этого понятия имеются географические разновидности, в которых возрастная граница в таких местах, как Северная Америка, может быть меньше, чем в Европе.",43.27200595061723,"Определение имеет географические вариации, где возрастной предел может быть короче в таких местах, как Северная Америка, чем в Европе.",63.74950652411383
863,"Производы из ремесла могут быть определены как антиквариат, хотя они моложе, чем аналогичные массовые товары.","Ремесленные изделия можно определить как антиквариат, несмотря на то, что по возрасту они моложе аналогичных товаров массового производства.",9.25617898868023,"Ручные изделия можно определить как антиквариат, хотя они моложе аналогичных массово производимых товаров.",27.499775953224148
864,"Ренное животноводство является важным источником жизни среди самий, и культура, окружающая торговлю, важна также для многих других профессий.","Оленеводство является важным источником средств к существованию для народа саами, а окружающая этот род деятельности культура также важна для многих других профессий.",22.295049342041555,"Оленеводство является важным источником пропитания для саамов, и культура, связанную с этой торговлей, также важна для многих людей с другими профессиями.",16.671535306859624
865,"Однако даже традиционно не все самы занимались крупномасштабным выращиванием оленей, но жили от рыбалки, охоты и тому подобное, имея оленей в основном как животных.","Хотя такова традиция, не все представители народа саами занимались массовым разведением оленей; они жили рыболовством, охотой и другими подобными промыслами, используя оленей в основном в качестве вьючных животных.",7.267384423993437,"Даже традиционно не все саамы занимались массовым оленеводством; многие из них находили средства к существованию в рыбалке, охоте и подобных занятиях, имея оленей в основном как рабочий скот.",19.901339385477645
866,Сегодня многие саамцы работают в современных отраслях.,Сегодня многие саамы заняты в современных профессиях. Туризм является важным источником дохода в саамском регионе Лапландия.,4.7318621096418685,"Сегодня многие саамы работают в современных профессиях. Туризм является важным источником дохода в Сапми, саамской области.",6.840351110235662
867,"Хотя слово ""циган"" широко используется, особенно среди неромов, оно часто считается оскорбительным из-за его связей с негативными стереотипами и неточными представлениями о романах.","Хотя слово ""Gypsy"" широко используется, особенно среди нецыган, оно часто считается обидным из-за ассоциаций, связанных с негативными стереотипами и неверными представлениями о цыганском народе.",37.71465493813796,"Хотя это слово широко используется, особенно среди нерома, слово ""цыган"" часто считается оскорбительным из-за его ассоциаций с негативными стереотипами и неверными представлениями о ромах.",37.69096014466104
868,"Если в стране, которую вы посетите, будет предоставлено путешественное пособие, то это может повлиять на ваше страхование здоровья или отмены поездки.","Если на страну, которую вы собираетесь посетить, распространяются  рекомендации с предупреждением об опасности их посещения, то это может повлиять на вашу медицинскую страховку во время поездки или на вашу страховку от отмены поездки.",18.50822520488339,"Если страна, которую вы собираетесь посетить, станет предметом туристического предупреждения, ваше медицинское страхование на время поездки или страхование отмены поездки могут быть затронуты.",8.26398751671908
869,"Вы также можете обратиться за советом к другим правительствам, но их советы предназначены для своих граждан.","Возможно, вам также следует проконсультироваться с другими правительствами, помимо своего, но их рекомендации направлены на своих граждан.",11.828343472972934,"Вы также можете обратиться за советом к правительствам других стран, но их советы предназначены для их граждан.",60.26286934891149
870,"Например, американские граждане на Ближнем Востоке могут столкнуться с различными ситуациями, чем европейцы или арабы.","Вот один пример: граждане США на Ближнем Востоке могут столкнуться с ситуациями, с которыми не могут столкунться европейцы или арабы.",33.49490518292079,В качестве примера американские граждане на Ближнем Востоке могут столкнуться с другими ситуациями по сравнению с европейцами или арабами.,37.684684658398965
871,Консультации - это лишь краткое обобщение политической ситуации в одной стране.,В информационных сообщениях всего лишь кратко описана политическая ситуация в одной стране.,20.624574461560556,Предостережения являются всего лишь кратким изложением политической ситуации в одной стране.,43.36189090348677
872,"Представленные мнения часто поверхностны, общие и чрезмерно упрощены по сравнению с более подробной информацией, доступной в других местах.","Изложенные мнения часто поверхностны, расплывчаты и чрезмерно упрощены по сравнению с повсеместно доступной более подробной информацией.",41.35171000263378,"Представленные взгляды зачастую поверхностны, общие и упрощены по сравнению с более подробной информацией, доступной в других источниках.",62.472375173961176
873,"Сильная погода - это общий термин для любого опасного погодного явления, которое может нанести ущерб, серьезные социальные нарушения или потери человеческой жизни.","Неблагоприятные метеоусловия — это общий термин для обозначения любого опасного явления погоды, способного причинить какой-либо ущерб, вызвать серьёзные социальные потрясения или привести к человеческим жертвам.",12.75836605340265,"Суровая погода — это общее название для любого опасного метеорологического явления, способного вызвать ущерб, серьезные социальные нарушения или гибель людей.",27.274191069381917
874,"Сильная погода может возникнуть в любой точке мира, и есть различные типы, которые могут зависеть от географии, топографии и атмосферных условий.","Неблагоприятные метеоусловия условия бывают везде по всему миру, и они бывают различных видов, которые зависят от географии, рельефа местности и атмосферных условий.",15.957166401490396,"Суровая погода может возникнуть в любой точке мира, и существуют разные ее типы, которые могут зависеть от географии, топографии и атмосферных условий.",77.22609411761971
875,"Сильные ветры, град, чрезмерный осадки и лесные пожары - это формы и последствия сильной погоды, как и грозы, торнадо, ливни и циклоны.","Сильные ветра, град, обильные осадки и лесные пожары являются проявлениями и эффектами суровых погодных явлений, таких как  бури, торнадо, водяные смерчи и ураганы.",16.766800551929556,"Сильные ветры, град, чрезмерные осадки и лесные пожары являются формами и последствиями экстремальной погоды, как и грозы, торнадо, водяные смерчи и циклоны.",50.616701402614076
